BOUNDARY_256_SURVIVAL,CORE_256_SURVIVAL,CORE_SHARE_OF_REMAINING_INCUMBENT,INTERMEDIATE_256_SURVIVAL,I_over_I0,area,arm,block,cx,cy,scaffold_cells,scaffold_mass_over_I0,size,time,track
0.04183858053395238,0.2230020651261306,0.6981689841106982,0.054569225304297385,0.31940987096438034,111,SINK_ONLY_Q800,L24_S990003,14.393414647798014,17.339758684243407,65,0.2253919004494884,24,7168,True
0.041785937258096734,0.22180569036044834,0.6975717867835374,0.05437663681368113,0.3179682644322262,111,SINK_ONLY_Q800,L24_S990003,14.39363891896093,17.340451617009354,65,0.22421509683594518,24,7296,True
0.04205435552326174,0.22131764661772374,0.6961357501890668,0.054551113512269,0.3179231156532545,112,SINK_ONLY_Q800,L24_S990003,14.421986857891028,17.36347165446911,65,0.2230553396840721,24,7424,True
0.04200217149162331,0.22016083652460383,0.6955494032944088,0.05436495603899494,0.3165279640552221,112,SINK_ONLY_Q800,L24_S990003,14.42224887075755,17.364166383101487,65,0.22191234359016082,24,7552,True
0.04195087795901596,0.2190206121663643,0.6949637083102755,0.054182538131559606,0.3151540282569399,112,SINK_ONLY_Q800,L24_S990003,14.422504758811527,17.364844395839853,64,0.21811923555653795,24,7680,True
0.041900437945701474,0.21789669111904245,0.6943788971075804,0.054003725233516285,0.3138008542982602,112,SINK_ONLY_Q800,L24_S990003,14.422754745040503,17.36550628985254,63,0.21435847179046344,24,7808,True
0.041850817207371195,0.2167887969745283,0.6937951843595129,0.05382839058619359,0.31246800476809306,112,SINK_ONLY_Q800,L24_S990003,14.42299904172255,17.36615263217842,62,0.2106258261790639,24,7936,True
0.041801983987761436,0.21569665923563935,0.6932127689668263,0.0536564146344003,0.3111550578578011,112,SINK_ONLY_Q800,L24_S990003,14.423237851115534,17.366783961864204,60,0.2042501945562018,24,8064,True
0.04175390879435946,0.21462001320305962,0.6926318353531447,0.05348768448452044,0.30986160648193956,112,SINK_ONLY_Q800,L24_S990003,14.423471365965902,17.367400791722456,59,0.2005810446116878,24,8192,True
0.041706564200192295,0.21355859988739326,0.6920525546481301,0.05332209341625506,0.3085872575038406,112,SINK_ONLY_Q800,L24_S990003,14.423699770580402,17.368003609754176,59,0.19960419725646944,24,8320,True
0.04165992465852884,0.2125121658757244,0.6914750857536611,0.05315954042986237,0.30733163096411564,112,SINK_ONLY_Q800,L24_S990003,14.423923240762585,17.36859288093336,59,0.1986409995226113,24,8448,True
0.04161396633690244,0.21148046321015215,0.6908995763177266,0.052999929834775174,0.3060943593818298,112,SINK_ONLY_Q800,L24_S990003,14.424141944334457,17.369169048779305,59,0.19769125405007779,24,8576,True
0.04156866697056153,0.21046324927594193,0.6903261636137615,0.05284317087781479,0.30487508712431827,112,SINK_ONLY_Q800,L24_S990003,14.424356041850134,17.369732536836057,59,0.19675476677761214,24,8704,True
0.04152400572545741,0.209460286677087,0.6897549753512959,0.05268917739795647,0.30367346980050086,112,SINK_ONLY_Q800,L24_S990003,14.424565686770162,17.370283749795487,59,0.19583134685709672,24,8832,True
0.04147996307315141,0.20847134309793147,0.689186130405552,0.052537867508684,0.30248917367976685,112,SINK_ONLY_Q800,L24_S990003,14.42477102603626,17.37082307477003,59,0.19492080656415536,24,8960,True
0.04143652068248201,0.20749619121014112,0.6886197395009909,0.0523891633131377,0.30132187520576087,112,SINK_ONLY_Q800,L24_S990003,14.424972200617326,17.3713508818852,58,0.19135583926545083,24,9088,True
0.04139366131654246,0.20653460852555092,0.6880559058077153,0.05224299063578602,0.30017126047787934,112,SINK_ONLY_Q800,L24_S990003,14.425169345482184,17.371867525666907,57,0.18781881394697875,24,9216,True
0.041351368739521936,0.20558637727323575,0.6874947255040714,0.052099278776777586,0.29903702478953526,112,SINK_ONLY_Q800,L24_S990003,14.425362589808632,17.37237334581839,57,0.1869693588770265,24,9344,True
0.041025188186028856,0.2037142087999374,0.6873338100049506,0.05164382443372513,0.2963832214196914,111,SINK_ONLY_Q800,L24_S990003,14.47179486208307,17.387645765281086,57,0.18613176163850714,24,9472,True
0.040985613267364156,0.20279343100112732,0.686770412687059,0.05150658140032184,0.2952856256688133,111,SINK_ONLY_Q800,L24_S990003,14.471917472336408,17.388113354578056,56,0.18263349005031346,24,9600,True
0.040946519577159474,0.2018853989225652,0.6862101007031925,0.0513715604576435,0.2942034789573682,111,SINK_ONLY_Q800,L24_S990003,14.4720371265454,17.38857118489156,55,0.17916630715788326,24,9728,True
0.04090789552108081,0.20098991103068184,0.6856529418165803,0.05123870431651399,0.29313651086827663,111,SINK_ONLY_Q800,L24_S990003,14.472153924527595,17.38901954350871,53,0.17305423058969316,24,9856,True
0.04086973010220952,0.20010676997999033,0.6850989991209584,0.05110795813003617,0.29208445821223605,111,SINK_ONLY_Q800,L24_S990003,14.472267962061549,17.389458706548726,51,0.16696943426122882,24,9984,True
0.04083201287351707,0.19923578249458115,0.6845483313465195,0.050979269347815416,0.29104706471591363,111,SINK_ONLY_Q800,L24_S990003,14.472379331193375,17.389888939587262,51,0.16625421352889275,24,10112,True
0.040510072999071466,0.19749868109288268,0.6844548670881142,0.050540119748484845,0.288548873840439,110,SINK_ONLY_Q800,L24_S990003,14.425088400984558,17.399065094373842,51,0.16554890553433008,24,10240,True
0.0404746844510362,0.19665185112802763,0.6839029756942832,0.050416958333052944,0.28754349391211675,110,SINK_ONLY_Q800,L24_S990003,14.425250798762331,17.399470583959452,51,0.16485337125060154,24,10368,True
0.04043968002394526,0.19581664623589193,0.6833546737614214,0.050295670462522396,0.2865519967223596,110,SINK_ONLY_Q800,L24_S990003,14.425410220738055,17.39986792532445,51,0.16416747360627412,24,10496,True
0.040435331098463825,0.19571305403099568,0.683286390420343,0.050280639032132916,0.2864290241615924,110,SINK_ONLY_Q800,L24_S990003,14.425429943550775,17.399917031579225,51,0.16408240722528133,24,10512,True
0.04040505215104879,0.19499288688559244,0.6828100011028189,0.05017621273421139,0.2855741517708526,110,SINK_ONLY_Q800,L24_S990003,14.425566752482158,17.400257347539448,51,0.16349107745894462,24,10624,True
0.04037079359660126,0.1941803971468187,0.682268994505721,0.050058543409156234,0.2846097341525762,110,SINK_ONLY_Q800,L24_S990003,14.425720476255886,17.40063907122436,51,0.16282404957890745,24,10752,True
0.04033689742570232,0.19337900455554644,0.6817316878998115,0.049942622314846044,0.28365852429609484,110,SINK_ONLY_Q800,L24_S990003,14.425871471717182,17.401013309362174,50,0.15949664363159435,24,10880,True
0.040045729197092754,0.19154652610188125,0.6813393417772472,0.04954008853756355,0.28113234383653757,109,SINK_ONLY_Q800,L24_S990003,14.466889640435198,17.42301322525511,50,0.15885395714377756,24,11008,True
0.04001338136146831,0.1907701960867613,0.6808064578740213,0.0494285061481661,0.2802120835963957,109,SINK_ONLY_Q800,L24_S990003,14.466989510404325,17.423350603536992,50,0.1582201844441645,24,11136,True
0.03969829516562523,0.18915342724764403,0.680755507009845,0.04900637098428958,0.27785809339755885,108,SINK_ONLY_Q800,L24_S990003,14.418767877101814,17.426398891459613,49,0.15492751318769302,24,11264,True
0.03966772033832194,0.18839765115821372,0.6802229065888453,0.048899207810243005,0.27696457930677865,108,SINK_ONLY_Q800,L24_S990003,14.418893803687828,17.426723333229244,47,0.14898196876300587,24,11392,True
0.039637434115559214,0.1876521654428573,0.6796943447255271,0.0487935647330778,0.2760831642914943,108,SINK_ONLY_Q800,L24_S990003,14.419017658896813,17.427041331820206,46,0.14572886068361365,24,11520,True
0.03960743222261607,0.18691681540733018,0.6791698363094384,0.04868941089031892,0.2752136585202652,108,SINK_ONLY_Q800,L24_S990003,14.419139497733898,17.42735306118258,46,0.1451589177514583,24,11648,True
0.03957771052453071,0.18619144924776349,0.6786493944143323,0.0485867164433545,0.27435587621564866,108,SINK_ONLY_Q800,L24_S990003,14.419259373671855,17.427658689542405,46,0.14459686684701575,24,11776,True
0.03954826501586369,0.18547591796967342,0.6781330303857496,0.04848545252678587,0.273509635512323,108,SINK_ONLY_Q800,L24_S990003,14.41937733867828,17.4279583796411,46,0.14404260045491446,24,11904,True
0.03951909181140575,0.184770075309721,0.6776207539222653,0.04838559120086718,0.27267475832199395,108,SINK_ONLY_Q800,L24_S990003,14.419493443297064,17.428252288962916,46,0.1434960123320255,24,12032,True
0.03949018713791881,0.184073777663414,0.6771125731536043,0.048287105407130895,0.2718510702084637,108,SINK_ONLY_Q800,L24_S990003,14.419607736615232,17.42854056988277,46,0.14295699750317514,24,12160,True
0.039461547326944256,0.18338688401482295,0.6766084947114056,0.04818996892697773,0.27103840026874493,108,SINK_ONLY_Q800,L24_S990003,14.41972026634502,17.428823369912095,46,0.14242545226085865,24,12288,True
0.03943316880730066,0.1827092558633471,0.6761085237942124,0.048094156341542564,0.2702365810121904,108,SINK_ONLY_Q800,L24_S990003,14.419831078890061,17.429100831952592,46,0.14190127415510306,24,12416,True
0.039405048099223905,0.1820407571592244,0.6756126642299544,0.04799964299511529,0.2694454482535636,108,SINK_ONLY_Q800,L24_S990003,14.419940219345957,17.42937309447379,46,0.1413843619876545,24,12544,True
0.16471158960547183,0.639475477655133,0.639475477655133,0.19581293273939504,1.0,213,SOURCE_ONLY_Q800,L24_S990003,14.342651660573534,13.554451845532293,213,0.9999999999999994,24,256,True
0.1440083137948,0.6394298299017596,0.6541222988935576,0.19410050768919787,0.9775386513857575,226,SOURCE_ONLY_Q800,L24_S990003,14.326435587043566,14.179003567032646,201,0.9432721902454082,24,384,True
0.13667480961731424,0.6392398346614088,0.6607129242451559,0.1915854774900776,0.9675001217688007,233,SOURCE_ONLY_Q800,L24_S990003,14.312052061479477,14.34689359479325,196,0.916470851636283,24,512,True
0.13299785446570322,0.6388745201255475,0.6648244447327469,0.18909487802288683,0.9609672526141376,239,SOURCE_ONLY_Q800,L24_S990003,14.313511878539183,14.41893651083483,191,0.8935747624191042,24,640,True
0.1314435873191544,0.638365770333167,0.6672170694133596,0.18694939388028012,0.9567587515326015,245,SOURCE_ONLY_Q800,L24_S990003,14.353838808356715,14.468113279097679,183,0.8654050260770695,24,768,True
0.12855510184699145,0.6377110459384407,0.6705583714421884,0.18474881690272457,0.9510149646881568,247,SOURCE_ONLY_Q800,L24_S990003,14.350262666683994,14.49011337780268,182,0.857476824574628,24,896,True
0.12799997030671237,0.6370368129843537,0.6717129942963479,0.18333970844508188,0.948376491736148,253,SOURCE_ONLY_Q800,L24_S990003,14.346419796983044,14.543431336278559,177,0.8397157192842538,24,1024,True
0.12642535569054844,0.6365018346254443,0.6734335868663929,0.18223183804076226,0.9451590283567549,255,SOURCE_ONLY_Q800,L24_S990003,14.316516825991934,14.544779570537848,176,0.8331733496891218,24,1152,True
0.12487782889670698,0.6357190792936529,0.6752306018236897,0.18088749369645846,0.9414844018868183,257,SOURCE_ONLY_Q800,L24_S990003,14.325595735605038,14.557351968630073,176,0.8295985097531886,24,1280,True
0.1230871753878805,0.6349155261982145,0.6771266865778907,0.1796586530519774,0.9376613546380724,258,SOURCE_ONLY_Q800,L24_S990003,14.343558983597926,14.56607789010344,175,0.8235826641333923,24,1408,True
0.12447295681489065,0.6339948067203438,0.6766425551288738,0.17850376140763974,0.9369715249428743,267,SOURCE_ONLY_Q800,L24_S990003,14.29743899116837,14.681088534769088,175,0.8204158926946441,24,1536,True
0.12422745502816122,0.6338755608576107,0.6769037993325605,0.17833073065638602,0.9364337465421579,267,SOURCE_ONLY_Q800,L24_S990003,14.297258399523775,14.682998061044872,175,0.8200306270321719,24,1552,True
0.12471484576321347,0.6334446977577044,0.6766888694650959,0.17793491043164256,0.9360944539525604,272,SOURCE_ONLY_Q800,L24_S990003,14.296065550206931,14.708557409339495,174,0.8147246225850341,24,1664,True
0.12448432983224607,0.6325047284277445,0.6772474723742103,0.1769453663461105,0.933934424606101,276,SOURCE_ONLY_Q800,L24_S990003,14.31707057039404,14.751871909393477,174,0.8118650711751021,24,1792,True
0.12332059592427831,0.6315286594720694,0.678527000347577,0.17588549671899545,0.9307347521153431,277,SOURCE_ONLY_Q800,L24_S990003,14.336153758540561,14.767411964859834,173,0.8064541646165279,24,1920,True
0.1222604569885722,0.630533910926276,0.6797135892069401,0.1748521010368101,0.9276464689516584,278,SOURCE_ONLY_Q800,L24_S990003,14.330202990003906,14.79508898688066,172,0.8011744251800574,24,2048,True
0.12206294875113274,0.6297571350538573,0.6799576238834725,0.17435106706334957,0.9261711508683397,281,SOURCE_ONLY_Q800,L24_S990003,14.311888251603841,14.824738226456418,172,0.7986616477726023,24,2176,True
0.12164817180747416,0.6291306428710797,0.6803105598211933,0.17399095963809746,0.9247697743166514,283,SOURCE_ONLY_Q800,L24_S990003,14.342756262261219,14.834220543025195,171,0.7935550649477223,24,2304,True
0.12133614285148887,0.6282218190661164,0.6806678438640237,0.1733912044479144,0.9229491663655198,285,SOURCE_ONLY_Q800,L24_S990003,14.332642613089343,14.856182349144497,170,0.7885478684994689,24,2432,True
0.12193220862804909,0.6273284112432305,0.6802088017966565,0.17299797129403408,0.9222585911653136,290,SOURCE_ONLY_Q800,L24_S990003,14.324409891069452,14.894673612835957,170,0.7863000165565974,24,2560,True
0.12036191279579966,0.6260552104086587,0.6818379087917015,0.1717706195658192,0.9181877427702776,289,SOURCE_ONLY_Q800,L24_S990003,14.321248470686905,14.922059015419066,169,0.7814611976682649,24,2688,True
0.11976471441570748,0.6250756582220617,0.6824378244868001,0.1711048399420357,0.9159452125798049,290,SOURCE_ONLY_Q800,L24_S990003,14.313055044498743,14.945650622067465,168,0.7766914502845764,24,2816,True
0.11965079142511538,0.6249529537321332,0.6825430064020733,0.17102054206017123,0.9156242872174198,290,SOURCE_ONLY_Q800,L24_S990003,14.313021615269864,14.946700343232001,168,0.776433507463814,24,2832,True
0.11886934429231023,0.6240959506685123,0.6832586862209458,0.17044563307339217,0.9134109280342145,290,SOURCE_ONLY_Q800,L24_S990003,14.312796412770755,14.953757956383917,168,0.7746478849212812,24,2944,True
0.11800858108685276,0.6231212992227609,0.6840353328761151,0.16981911497512825,0.9109489952847419,290,SOURCE_ONLY_Q800,L24_S990003,14.312557323263807,14.961240265250405,167,0.7699783757625484,24,3072,True
0.11766474187005696,0.6224420244717829,0.6842031796088079,0.1696259607519792,0.9097327270938189,291,SOURCE_ONLY_Q800,L24_S990003,14.328180197970394,14.96091774859775,167,0.7680348645241336,24,3200,True
0.11785623629101694,0.6219943090142176,0.6839454755572321,0.16957035335259932,0.9094208986578339,294,SOURCE_ONLY_Q800,L24_S990003,14.33726735370313,14.981883302394218,167,0.7661287747020956,24,3328,True
0.1170983713106994,0.6210641633121632,0.6845975640307859,0.16903345312715298,0.9071959877500155,294,SOURCE_ONLY_Q800,L24_S990003,14.337714381992244,14.988169056627752,166,0.7616145494705597,24,3456,True
0.11666998849613919,0.6201456768623066,0.684943580247069,0.16858106328686984,0.9053967286453157,295,SOURCE_ONLY_Q800,L24_S990003,14.355646497571389,14.999450308159542,166,0.7598250239021366,24,3584,True
0.11650644092409473,0.6192362960449401,0.685059189810607,0.16817374974525265,0.9039164867142875,297,SOURCE_ONLY_Q800,L24_S990003,14.351555066944753,15.02481708434096,164,0.7527295081570173,24,3712,True
0.11685587927789196,0.6185359014696135,0.6846069602378145,0.16809874358889662,0.9034905243364021,300,SOURCE_ONLY_Q800,L24_S990003,14.341591269805578,15.047995287458864,164,0.7510571984246575,24,3840,True
0.11622128479167664,0.6176468559424309,0.6851143294900002,0.1676556332646174,0.9015237739987247,300,SOURCE_ONLY_Q800,L24_S990003,14.34211660382496,15.053492374423874,164,0.7494105855942615,24,3968,True
0.11654086057172863,0.6168471086122895,0.6847784490187453,0.16741010572064893,0.9007980749046671,302,SOURCE_ONLY_Q800,L24_S990003,14.343194226202824,15.090603378804632,164,0.7477884203620897,24,4096,True
0.1168494645671359,0.616066808757134,0.6844385985899422,0.16718902469126376,0.9001052980155335,304,SOURCE_ONLY_Q800,L24_S990003,14.344242166867575,15.127428780770135,164,0.7461895499255479,24,4224,True
0.11630062806657936,0.615217350350141,0.6848489718373069,0.16680760233087324,0.8983255807475936,304,SOURCE_ONLY_Q800,L24_S990003,14.344749241596888,15.133176985492177,164,0.7446129081756017,24,4352,True
0.11750010655228961,0.6146872987998808,0.6835713155010278,0.16704181164524257,0.8992292169974131,309,SOURCE_ONLY_Q800,L24_S990003,14.312848532269058,15.170327329151508,164,0.7430575070809106,24,4480,True
0.11736957828001686,0.6138957632566894,0.6835734873752827,0.16680308065132377,0.89806842218803,310,SOURCE_ONLY_Q800,L24_S990003,14.294777491235994,15.177487747554053,164,0.7415224290963959,24,4608,True
0.1172890436561222,0.6131369348486166,0.6835440649740719,0.16657096180498943,0.8969969403097283,311,SOURCE_ONLY_Q800,L24_S990003,14.299018036925158,15.198148269005463,164,0.7400068203784784,24,4736,True
0.11706205611135254,0.6122190985525091,0.6836412750980216,0.1662456674472346,0.8955268221110964,312,SOURCE_ONLY_Q800,L24_S990003,14.294795911422224,15.22543105498302,164,0.7385098850576285,24,4864,True
0.11699682210581006,0.611485110510066,0.6835512810620861,0.166089005148961,0.8945709377648371,313,SOURCE_ONLY_Q800,L24_S990003,14.312795965637932,15.23031938101076,164,0.7370308800955576,24,4992,True
0.11767808061366036,0.6108798960294194,0.6827577659792287,0.1661662234592506,0.8947242001023303,316,SOURCE_ONLY_Q800,L24_S990003,14.272097407478642,15.251029343421653,164,0.7355691106569242,24,5120,True
0.11789866272093168,0.6101615945939787,0.68241009428984,0.16606718848284313,0.8941274457977534,318,SOURCE_ONLY_Q800,L24_S990003,14.305973315845318,15.2636426904274,164,0.7341239259397142,24,5248,True
0.11706084546203088,0.6088222439311965,0.6831023175207864,0.16537760218343447,0.8912606915766619,317,SOURCE_ONLY_Q800,L24_S990003,14.304686145557424,15.28569899362896,163,0.730022268391039,24,5376,True
0.11739988447572426,0.6088209189488551,0.6827248438926192,0.16553071901542157,0.8917515224400009,318,SOURCE_ONLY_Q800,L24_S990003,14.322518622685825,15.28414684639698,163,0.7298488236235076,24,5392,True
0.11759754255164837,0.6082062691362907,0.682438429702154,0.16542130498923666,0.8912251166771757,320,SOURCE_ONLY_Q800,L24_S990003,14.29652225046511,15.308899155658963,162,0.7259913244815689,24,5504,True
0.11759770514967999,0.6075366981008763,0.6823008391376728,0.16528909215172502,0.8904234954022813,321,SOURCE_ONLY_Q800,L24_S990003,14.302430689106263,15.32807598166089,162,0.7246584024252309,24,5632,True
0.11724205059822707,0.6068146383284742,0.6824924158573218,0.165058888374207,0.8891155773009081,321,SOURCE_ONLY_Q800,L24_S990003,14.302265850340813,15.33280166396489,162,0.7233386519631255,24,5760,True
0.11689082307248612,0.6060996438091776,0.6826803901513224,0.16483296052750812,0.8878234274091718,321,SOURCE_ONLY_Q800,L24_S990003,14.302104264731884,15.33734444968308,161,0.7193806242300143,24,5888,True
0.11728160231939491,0.606519992158796,0.6820975285766081,0.16539674849847058,0.8891983429766616,323,SOURCE_ONLY_Q800,L24_S990003,14.325581238622377,15.319245454577434,159,0.7127844347071618,24,6016,True
0.117858741802028,0.6059542826395242,0.6814233608278075,0.16543486090155987,0.8892478853431119,326,SOURCE_ONLY_Q800,L24_S990003,14.348617072127006,15.351183321045001,158,0.7089070959028193,24,6144,True
0.11783752910877177,0.6052967378395646,0.6813047615766263,0.16530328989308432,0.8884375568414208,327,SOURCE_ONLY_Q800,L24_S990003,14.331862580759834,15.359789170202145,158,0.7077319010203358,24,6272,True
0.1185382649988091,0.6052448635860436,0.6804065798283965,0.16575098459008264,0.8895341131749354,330,SOURCE_ONLY_Q800,L24_S990003,14.343306296667093,15.36065819850531,158,0.7065665933251303,24,6400,True
0.1186180890270268,0.6049408805241103,0.6801405624573822,0.1658761177173362,0.8894350872684734,331,SOURCE_ONLY_Q800,L24_S990003,14.32834776294393,15.357578458835603,158,0.7054108680150858,24,6528,True
0.11831707082134277,0.6043048444564416,0.6802856667113762,0.16568850198818613,0.8883104172659706,331,SOURCE_ONLY_Q800,L24_S990003,14.328367136704253,15.361341822317744,157,0.7015979363555709,24,6656,True
0.11801888433395531,0.6036739540127652,0.6804290701732015,0.16550316851862637,0.8871960068653468,331,SOURCE_ONLY_Q800,L24_S990003,14.328388805782588,15.364964593690729,157,0.7004870250416578,24,6784,True
0.11809946584808355,0.6032250880187899,0.6801657459450302,0.165554992207094,0.8868795460739675,332,SOURCE_ONLY_Q800,L24_S990003,14.345611622739861,15.364634968230817,157,0.6993845095124479,24,6912,True
0.11877646155585722,0.603380307965016,0.6793984876738308,0.16595281404754045,0.8881095835684137,335,SOURCE_ONLY_Q800,L24_S990003,14.372853936133753,15.380601168593815,156,0.6956271334867317,24,7040,True
0.11849681156751395,0.6027798651462064,0.6795278749765322,0.16578018635760505,0.8870568630713254,335,SOURCE_ONLY_Q800,L24_S990003,14.373283241612294,15.384042689703929,156,0.6945610303455754,24,7168,True
0.11821945978608667,0.602183729892863,0.6796561234324392,0.16560917617994877,0.8860123658588983,335,SOURCE_ONLY_Q800,L24_S990003,14.373711888620333,15.387360712604503,155,0.6908324225076227,24,7296,True
0.11794432393482997,0.601591708876587,0.6797833175800694,0.1654396547623334,0.8849756875737503,335,SOURCE_ONLY_Q800,L24_S990003,14.3741396968649,15.390559621251501,155,0.6897856922555463,24,7424,True
0.11828828727309634,0.6013780478777686,0.6792831040146406,0.16564649586694755,0.8853128310178124,337,SOURCE_ONLY_Q800,L24_S990003,14.376409998530931,15.3972263685046,154,0.6860896646184038,24,7552,True
0.11931569536371442,0.601078918107205,0.6781443577156996,0.16596374263472416,0.8863583561056436,341,SOURCE_ONLY_Q800,L24_S990003,14.349222756957136,15.418077344145656,153,0.6824169766947655,24,7680,True
,,,,,,SOURCE_ONLY_Q800,L24_S990003,,,,,24,12544,False
0.16757961693925993,0.6399670524100328,0.6399670524100328,0.19245333065070724,1.0,212,SHAM,L24_S990004,9.170131122251044,10.571782974827524,212,1.0000000000000004,24,256,True
0.1393794464304429,0.639877419967863,0.6603022597774555,0.18981057278253777,0.9690674391808437,213,SHAM,L24_S990004,9.172783564561414,10.544476860670459,199,0.9375002615504457,24,384,True
0.12585342786853054,0.6394234826141321,0.6729848175610519,0.18485371048951812,0.9501306209721808,214,SHAM,L24_S990004,9.154669405066246,10.528859341348019,195,0.9098313156558355,24,512,True
0.1174904248691274,0.6385101983469487,0.6826705097486069,0.1793117847888922,0.9353124080049684,214,SHAM,L24_S990004,9.155229641057321,10.526222680140696,189,0.8807302009629473,24,640,True
0.11212361627011949,0.6371745517034978,0.6901309714770959,0.17396796271422188,0.9232661306878392,214,SHAM,L24_S990004,9.155501737908123,10.52405938884706,185,0.8596478989519065,24,768,True
0.10842882634263773,0.6354846534723152,0.6960641331973008,0.1690550573703782,0.9129685371853311,214,SHAM,L24_S990004,9.155599975467569,10.522217867940205,184,0.8480219977749895,24,896,True
0.10749100052421941,0.6338513875060257,0.6988129945206405,0.16569768202572746,0.9070400700559725,216,SHAM,L24_S990004,9.163045727605713,10.545613713881504,179,0.8265178278140154,24,1024,True
0.10446908570581345,0.6315781633258699,0.7038128865674289,0.16131933146124364,0.897366580492927,215,SHAM,L24_S990004,9.174536652705019,10.523714219887557,179,0.8194509059919292,24,1152,True
0.10283007861894258,0.6292626555474887,0.7071262451643782,0.1577945523692435,0.8898872865356747,215,SHAM,L24_S990004,9.17437947766351,10.52269655585218,176,0.8047020196000092,24,1280,True
0.10214506494183853,0.6271498818206493,0.7090570332369911,0.1551894493058809,0.8844843960683687,216,SHAM,L24_S990004,9.156924446733461,10.537103072512876,173,0.7904591033599797,24,1408,True
0.10100743285849864,0.6246435782537354,0.7114395108938617,0.15234854990304497,0.877999561015279,216,SHAM,L24_S990004,9.156557194426592,10.53642575497688,171,0.779372166493006,24,1536,True
0.10087785427027296,0.6243246972983081,0.7117112748703728,0.15201370078321608,0.8772162523517971,216,SHAM,L24_S990004,9.156511639071121,10.536345913215266,171,0.7786946925832309,24,1552,True
0.10056378912872922,0.6224948708049495,0.7127477256852626,0.15031469275777953,0.8733733526914582,217,SHAM,L24_S990004,9.172574397250626,10.520299969732454,171,0.7740596873203963,24,1664,True
0.09970755028807383,0.6198974100923889,0.7145020091569982,0.14798869526757658,0.8675936556480391,217,SHAM,L24_S990004,9.172292342107244,10.51968608264547,170,0.7662499846840094,24,1792,True
0.09895748464388561,0.617264143493024,0.7160047065225947,0.14587346407397564,0.8620950922108852,217,SHAM,L24_S990004,9.17202292622619,10.519125415203268,166,0.750523614466271,24,1920,True
0.09829453640385959,0.6146092879433377,0.7172920440269092,0.1439428297616286,0.8568466541088257,217,SHAM,L24_S990004,9.171767717337994,10.518612435163611,166,0.7459683760208647,24,2048,True
0.0975972825549712,0.612096255950168,0.7185470599055713,0.1421591655204083,0.8518527040255476,217,SHAM,L24_S990004,9.182816865303666,10.523701572949719,166,0.7415727654085695,24,2176,True
0.09707479112039981,0.6094321228861025,0.7194851594433338,0.14053227073167993,0.8470391847381822,217,SHAM,L24_S990004,9.1826622178287,10.523160182486631,165,0.7345906076031725,24,2304,True
0.0966052735742251,0.6067732665596889,0.7202818813185256,0.13903230247807655,0.8424108426119905,217,SHAM,L24_S990004,9.182519946086236,10.522660030515137,165,0.7305068750847598,24,2432,True
0.09682876555751313,0.6044619563143243,0.7200435739093043,0.13818896827044494,0.8394796901422823,218,SHAM,L24_S990004,9.159332280986476,10.520725786924444,164,0.7238106547141869,24,2560,True
0.09643240310061892,0.6018520041393807,0.7206190959902422,0.13690301353233342,0.835187420772333,218,SHAM,L24_S990004,9.159158297701854,10.520294704746888,164,0.7199847345552569,24,2688,True
0.09607313694141763,0.5992606694936121,0.7210969148887266,0.1357065948209995,0.8310404012560293,218,SHAM,L24_S990004,9.15900082087927,10.51989477362436,164,0.7162666719624069,24,2816,True
0.0960306326553744,0.5989382114513999,0.7211503057221629,0.1355628865171499,0.8305317306239243,218,SHAM,L24_S990004,9.158982245633963,10.519846829010469,164,0.7158091771289332,24,2832,True
0.09574700053658411,0.5966908123501562,0.7214874053881285,0.13459091678202337,0.8270287296687636,218,SHAM,L24_S990004,9.158858833117852,10.519523175323684,163,0.7099226760318972,24,2944,True
0.09545060211697226,0.5941446721208049,0.7217995273325963,0.13354834060561463,0.8231436148433918,218,SHAM,L24_S990004,9.158731372069617,10.519177371504401,162,0.7036903768871581,24,3072,True
0.09518101055493194,0.5916239874986411,0.7220410677799445,0.13257220069455905,0.8193771987481321,218,SHAM,L24_S990004,9.15861753108754,10.518855074689325,162,0.7002907764806908,24,3200,True
0.09493567022845888,0.5891300922506845,0.7222188348664639,0.13165665267998633,0.8157224151591297,218,SHAM,L24_S990004,9.158516458768995,10.51855422181399,162,0.6969757455541693,24,3328,True
0.09471233633230701,0.5866639919405289,0.7223388139530353,0.1307965476799055,0.8121728759527413,218,SHAM,L24_S990004,9.158427355621972,10.518272950984793,162,0.6937411917032636,24,3456,True
0.0945090247437153,0.5842264254432636,0.7224062942720479,0.12998732822122283,0.8087227784082018,218,SHAM,L24_S990004,9.158349471737466,10.518009580465362,161,0.6878453070700693,24,3584,True
0.09432397254539347,0.5818179144458205,0.7224259721914819,0.12922494205685267,0.8053668290480668,218,SHAM,L24_S990004,9.158282103854576,10.51776258916552,160,0.6820384202350843,24,3712,True
0.09415560640675005,0.5794388033889843,0.7224020359739277,0.128505770622219,0.8021001804179534,218,SHAM,L24_S990004,9.158224592137742,10.517530600730977,159,0.6763180168619756,24,3840,True
0.09400251687455874,0.5770892917911529,0.7223382357773152,0.1278265694679635,0.7989183781336751,218,SHAM,L24_S990004,9.158176317622104,10.517312367987701,158,0.6706819525075848,24,3968,True
0.09340231977148683,0.5741502187110026,0.7228709532045555,0.12671124562135402,0.7942637841038434,217,SHAM,L24_S990004,9.158588778026056,10.541455327435472,158,0.6678501430802434,24,4096,True
