AMBIENT_REMOVED_BY_SINK,AMBIENT_SINK_YIELD,DYNAMIC_NET_AMBIENT,DYNAMIC_NET_FRESH,DYNAMIC_NET_INCUMBENT,DYNAMIC_NET_TOTAL,FRESH_AFTER_128,FRESH_AFTER_16,FRESH_AFTER_2048,FRESH_AT_END_OF_FORCE,FRESH_COAST_RETENTION,FRESH_REMOVED_BY_LATER_SINKS,FRESH_SINK_YIELD,FRESH_TERMINAL_RETENTION,FRESH_WASHOUT_FRACTION,GROSS_FRESH_ADDED,GROSS_SINK_REMOVAL,INCUMBENT_REMOVED_BY_SINK,INCUMBENT_SINK_YIELD,M256,OPERATOR_DELTA_AMBIENT,OPERATOR_DELTA_FRESH,OPERATOR_DELTA_INCUMBENT,OPERATOR_DELTA_TOTAL_MASS,arm,block,size
6.220046145370372,0.0518338578436193,55.009630306692955,-18.14557403560326,-40.573422093880396,-3.709365822790801,103.03821104803008,102.69124602568947,98.38908991310247,102.54568185184927,0.9594659486027706,3.465012018612866,0.02887517812595217,0.8199112965929868,0.02887517812595217,119.9996759673186,119.9996759673186,110.31461780333527,0.9192909640304278,296.32508273609125,-6.220046145370372,116.53466394870573,-110.31461780333527,0.0,DIRECT_Q400_UNIFORM,L32_S990103,32
13.681928951242629,0.06584345032117282,69.78686730085255,-33.82992734420793,-34.32217338160626,1.6347665750381566,117.85625466652333,117.11783324290784,118.22771065342829,117.21322474620749,1.008655046471227,55.73719785170907,0.26823187219204747,0.5689636615375049,0.26823187219204747,207.7948358493453,207.7948358493453,138.37570904639358,0.6659246774867796,296.32508273609125,-13.681928951242629,152.05763799763622,-138.37570904639358,0.0,DIRECT_Q800_UNIFORM,L32_S990103,32
5.677645424015722,0.05551594073693898,54.05294976997254,-14.282794418138451,-41.86061075599869,-2.090455404164402,90.35574642844566,90.06067626842193,87.05919440881478,90.10282513180742,0.9662204740135478,0.9285545277764522,0.009079393707293817,0.8512636342103542,0.009079393707293817,102.27054335472968,102.27054335472968,95.66434340293753,0.9354046655557674,296.32508273609125,-5.677645424015722,101.34198882695323,-95.66434340293753,0.0,DIRECT_Q400_BURST,L32_S990103,32
2.4142007295014203,0.018908801584749294,35.97802438700268,0.0,-81.14872778554783,-45.170703398545314,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,127.67603058718275,125.26182985768136,0.9810911984152509,296.32508273609125,-2.4142007295014203,0.0,-125.26182985768136,-127.67603058718275,SINK_ONLY_Q800,L32_S990103,32
0.0,,91.10344285965355,-17.403114794017824,-31.26050870100289,42.439819364632626,132.87133270699746,133.09131983524807,131.70910901390693,133.01900905146988,0.9901525349880174,0.0,,0.8832884766279442,0.0,149.11222380792475,0.0,0.0,,296.32508273609125,-0.0,149.11222380792475,-0.0,149.11222380792475,SOURCE_ONLY_Q800,L32_S990103,32
0.0,,63.01458873223775,0.0,-73.27055492823436,-10.255966195996791,,,0.0,,,0.0,,,,0.0,0.0,0.0,,298.4938045591001,-0.0,0.0,-0.0,0.0,SHAM,L32_S990104,32
1.7737153412385882,0.024568712001845374,37.31216417034841,-9.45735258050734,-33.03542583384623,-5.1806142440048575,67.88600612378956,68.04445780000579,62.72412307346787,67.84890663279226,0.9244677060595768,0.012595451802054462,0.00017446656780997798,0.8688265132127786,0.00017446656780997798,72.19407110577727,72.19407110577727,70.4077603127366,0.9752568214303443,298.4938045591001,-1.7737153412385882,72.18147565397521,-70.4077603127366,0.0,DIRECT_Q100_ANCHOR,L32_S990104,32
3.0200648884885974,0.033044062141386936,44.6643687730652,-12.239787385668421,-36.736910861241356,-4.312329473844045,83.42919862812744,83.87238194126972,78.79453879908326,83.74108017744457,0.9409305281484337,0.3607594305254775,0.003947251956676046,0.8621310245363165,0.003947251956676046,91.39508561527715,91.39508561527715,88.01426129626297,0.9630086859019359,298.4938045591001,-3.0200648884885974,91.03432618475168,-88.01426129626297,0.0,DIRECT_Q200_UNIFORM,L32_S990104,32
7.03360791310854,0.052804866390009725,54.61953959371278,-21.944362142436816,-37.13957068565311,-4.464393234376814,108.33580280559842,106.77796423849793,102.1867579002558,106.68483965040522,0.9578376668616726,9.068874464617506,0.06808464593532547,0.7671678837392722,0.06808464593532547,133.19999450731012,133.19999450731012,117.09751212958399,0.8791104876746642,298.4938045591001,-7.03360791310854,124.13112004269261,-117.09751212958399,0.0,DIRECT_Q400_UNIFORM,L32_S990104,32
13.516837498384799,0.06333627375825303,69.54088526343084,-35.39919228663773,-32.320018799171635,1.82167417762156,117.06730640476161,117.37292019393516,117.86247755358737,117.43801795406445,1.0036143287064752,60.15217180724773,0.28185693740807105,0.5522719456420181,0.28185693740807105,213.41384164747282,213.41384164747282,139.7448323418401,0.654806788833675,298.4938045591001,-13.516837498384799,153.2616698402251,-139.7448323418401,0.0,DIRECT_Q800_UNIFORM,L32_S990104,32
5.4970108710502865,0.05045214451361844,54.4851487283594,-15.999294930554669,-41.40043658432725,-2.914582786521919,94.92815818610622,94.65557419330793,91.03760803432985,94.62595304196034,0.9620786381296546,1.9180468007590452,0.017604035474153897,0.8355527512072376,0.017604035474153897,108.95494976564356,108.95494976564356,101.53989209383414,0.9319438200122269,298.4938045591001,-5.4970108710502865,107.03690296488452,-101.53989209383414,0.0,DIRECT_Q400_BURST,L32_S990104,32
2.4321109408261723,0.019662081733422355,36.278396493392094,0.0,-82.60512996480301,-46.326733471410705,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,123.69549541094509,121.2633844701189,0.9803379182665775,298.4938045591001,-2.4321109408261723,0.0,-121.2633844701189,-123.69549541094509,SINK_ONLY_Q800,L32_S990104,32
0.0,,89.33331793650008,-17.765120690777877,-31.466224713834777,40.101972531887895,139.48620347060674,139.59004375538532,138.15048850078242,139.5144692315623,0.9902233744048728,0.0,,0.8860593831310926,0.0,155.9156091915603,0.0,0.0,,298.4938045591001,-0.0,155.9156091915603,-0.0,155.9156091915603,SOURCE_ONLY_Q800,L32_S990104,32
0.0,,66.58219100572423,0.0,-70.30655334220327,-3.7243623364793734,,,0.0,,,0.0,,,,0.0,0.0,0.0,,297.4880314386322,-0.0,0.0,-0.0,0.0,SHAM,L32_S990105,32
1.8708591686263258,0.026403880539592403,41.05430771887898,-7.880058446518412,-31.998350593031063,1.175898679329407,67.16314996954625,67.05962415124739,62.97428305618316,66.79344837500258,0.942821258495635,0.001121042699200095,1.5821542319080688e-05,0.8887710388713117,1.5821542319080688e-05,70.85546254540077,70.85546254540077,68.9834823340752,0.973580297918088,297.4880314386322,-1.8708591686263258,70.85434150270157,-68.9834823340752,0.0,DIRECT_Q100_ANCHOR,L32_S990105,32
2.9530077911313812,0.03334656473367951,47.046531103945455,-10.613497641542097,-37.02669417934435,-0.593660716940974,82.03173751626574,82.36231961755911,77.84468626709219,82.22005465878756,0.946784657224407,0.09689859282919411,0.001094218311270759,0.8790538506449442,0.001094218311270759,88.55508250146347,88.55508250146347,85.50517611750287,0.9655592169550494,297.4880314386322,-2.9530077911313812,88.45818390863428,-85.50517611750287,0.0,DIRECT_Q200_UNIFORM,L32_S990105,32
6.81949701463809,0.0553351406467217,56.34608423604631,-18.60311605954618,-38.30202555424452,-0.5590573777442955,106.08779900619554,105.46672854826316,100.38797726477695,105.33023812933104,0.9530784231353805,4.248803329704926,0.03447587546776846,0.8145736891243636,0.03447587546776846,123.23989665402806,123.23989665402806,112.17159630968499,0.9101889838855094,297.4880314386322,-6.81949701463809,118.99109332432313,-112.17159630968499,0.0,DIRECT_Q400_UNIFORM,L32_S990105,32
14.422871974714973,0.06858535906557209,72.86273749659759,-32.978403854786976,-32.08350967270101,7.800823969109786,120.02739139847053,119.6975036767469,120.491336446615,119.79164408364376,1.0058409112615792,56.82108810886797,0.2702024074868926,0.5729747576605703,0.2702024074868926,210.29082841026994,210.29082841026994,139.0468683266869,0.6612122334475349,297.4880314386322,-14.422871974714973,153.46974030140197,-139.0468683266869,0.0,DIRECT_Q800_UNIFORM,L32_S990105,32
5.819834369472855,0.055450452666479966,57.345575775799546,-13.93006892580108,-40.18333581749273,3.232171032505761,92.92101101346486,92.94222973695486,89.88243644933739,92.87275130499509,0.9678020214364332,1.143073697906165,0.010891023688322796,0.8563855036880224,0.010891023688322793,104.95557907304463,104.9555790730446,97.99267100566554,0.9336585236451969,297.4880314386322,-5.819834369472855,103.81250537513847,-97.99267100566554,2.842170943040401e-14,DIRECT_Q400_BURST,L32_S990105,32
2.6896353992402493,0.02107666112989713,38.002845512881414,0.0,-79.66162063827286,-41.658775125391344,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,127.61202463064777,124.92238923140746,0.9789233388701024,297.4880314386322,-2.6896353992402493,0.0,-124.92238923140746,-127.61202463064777,SINK_ONLY_Q800,L32_S990105,32
0.0,,90.50499830861058,-16.85092687088357,-33.13605534022747,40.5180160974989,135.26545293707827,135.3343032062785,133.71547096347373,135.26113688450928,0.9885727271214991,0.0,,0.8880830841857438,0.0,150.5663978343573,0.0,0.0,,297.4880314386322,-0.0,150.5663978343573,-0.0,150.5663978343573,SOURCE_ONLY_Q800,L32_S990105,32
0.0,,66.89461464190897,0.0,-69.56100348034485,-2.6663888384358074,,,0.0,,,0.0,,,,0.0,0.0,0.0,,297.1541078909197,-0.0,0.0,-0.0,0.0,SHAM,L32_S990106,32
1.6423737916439411,0.025368070679309632,38.54949558326593,-7.997481276826065,-31.83973212603044,-1.2877178195907817,61.056309944646735,61.16985068648968,56.74306307932727,60.896499419728244,0.9317951544016764,0.001225422321448591,1.8927847132409045e-05,0.8764521463266067,1.892784713240905e-05,64.74176977847479,64.7417697784748,63.09817056450942,0.974613001473558,297.1541078909197,-1.6423737916439411,64.74054435615334,-63.09817056450942,-1.4210854715202004e-14,DIRECT_Q100_ANCHOR,L32_S990106,32
2.6060247704943205,0.031818906126591766,46.13663509934799,-9.840548336931548,-38.293325355287536,-1.997238592870815,75.58250890668246,75.95517684046926,71.99481399215362,75.82426679140461,0.9494956830933037,0.06640890485450564,0.0008108360033486811,0.8790385471214246,0.0008108360033486811,81.90177123393968,81.90177123393968,79.22933755859084,0.9673702578700594,297.1541078909197,-2.6060247704943205,81.83536232908517,-79.22933755859084,0.0,DIRECT_Q200_UNIFORM,L32_S990106,32
5.3604753794523505,0.047599880625541685,54.912388475527536,-16.750327453561383,-42.70972678199966,-4.54766576003351,98.9770292117267,98.31455108951866,93.86854009275542,98.17689160829885,0.9561164399792503,1.996443857971996,0.017727996602564685,0.8335326601883425,0.017727996602564685,112.6153114042888,112.6153114042888,105.2583921668644,0.934672122771893,297.1541078909197,-5.3604753794523505,110.6188675463168,-105.2583921668644,0.0,DIRECT_Q400_UNIFORM,L32_S990106,32
13.96842665316221,0.06692328564359809,70.27134255557847,-34.2813676804013,-35.38057198958191,0.6094028855953866,121.71074003477975,121.0564139447034,118.50019566286292,121.34273421998667,0.9765742994387253,55.94140234541211,0.26801747551274396,0.5677391334100415,0.26801747551274396,208.72296568867634,208.72296568867634,138.81313669010197,0.6650592388436577,297.1541078909197,-13.96842665316221,152.78156334326422,-138.81313669010197,0.0,DIRECT_Q800_UNIFORM,L32_S990106,32
5.32354155937885,0.05475785173195401,56.1008610436362,-12.767710224215207,-43.082481664039506,0.25066915538184276,86.88880824982019,86.94496489801328,83.91203170888632,86.92570205276463,0.9653305032607158,0.5399515172222599,0.005553931493295215,0.8631176331754505,0.005553931493295215,97.21969345032379,97.21969345032379,91.35620037372263,0.9396882167747502,297.1541078909197,-5.32354155937885,96.67974193310152,-91.35620037372263,0.0,DIRECT_Q400_BURST,L32_S990106,32
2.2046088469926786,0.017017653491927166,36.42953949831574,0.0,-81.02322055837064,-44.593681060054905,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,129.54834507815667,127.34373623116406,0.9829823465080734,297.1541078909197,-2.2046088469926786,0.0,-127.34373623116406,-129.54834507815667,SINK_ONLY_Q800,L32_S990106,32
0.0,,89.73025030033013,-17.165381534513813,-33.217303020482916,39.3475657453335,128.39792884986818,128.60653436032564,126.4439533609862,128.53473510873243,0.9837337218925486,0.0,,0.8804716869763061,0.0,143.6093348955,0.0,0.0,,297.1541078909197,-0.0,143.6093348955,-0.0,143.6093348955,SOURCE_ONLY_Q800,L32_S990106,32
0.0,,66.73808877290891,0.0,-69.8338389747532,-3.0957502018442824,,,0.0,,,0.0,,,,0.0,0.0,0.0,,297.2753797726278,-0.0,0.0,-0.0,0.0,SHAM,L32_S990107,32
1.769140736617703,0.026892278261529717,40.166868061026236,-7.921296260375257,-31.036268978048255,1.2093028226020692,62.35372899811369,62.54407901869588,57.86326152443985,62.34955685576126,0.9280460751036298,0.0016400007595230093,2.4929252863472573e-05,0.8795653719499185,2.4929252863472573e-05,65.78619778557463,65.78619778557463,64.01541704819742,0.973082792485607,297.2753797726278,-1.769140736617703,65.7845577848151,-64.01541704819742,0.0,DIRECT_Q100_ANCHOR,L32_S990107,32
2.8218918168693854,0.034035909931773724,46.95806588579195,-10.113060940804843,-37.07604801180588,-0.23104306681881326,76.68196147980608,77.05392812007534,72.72539327524872,76.87575733571435,0.9460120562800948,0.07079729289609703,0.0008539130628679573,0.8771686144989302,0.0008539130628679573,82.90925150894967,82.90925150894967,80.0165623991841,0.9651101770053573,297.2753797726278,-2.8218918168693854,82.83845421605356,-80.0165623991841,0.0,DIRECT_Q200_UNIFORM,L32_S990107,32
5.647484161492991,0.04972205388056429,56.744551254808705,-16.478620755953784,-41.47452651559466,-1.2085960167393637,99.85760978531812,99.66628628757394,95.0821747873847,99.50089429623075,0.9555911578473778,2.0202760483263984,0.017787083886560688,0.8371304606916764,0.017787083886560688,113.58107159166488,113.58107159166488,105.91331138184547,0.9324908622328749,297.2753797726278,-5.647484161492991,111.56079554333849,-105.91331138184547,0.0,DIRECT_Q400_UNIFORM,L32_S990107,32
14.376096372985838,0.06918436588309046,72.94879720307749,-34.142175359170565,-34.29762892344405,4.508992920463015,125.48438218815097,122.35290459277151,120.61139996217584,121.52875145192195,0.9924515682191549,53.04042827303413,0.25525485507546436,0.580437346005482,0.25525485507546436,207.79400359438054,207.79400359438054,140.37747894836045,0.6755607790414445,297.2753797726278,-14.376096372985838,154.7535753213464,-140.37747894836045,0.0,DIRECT_Q800_UNIFORM,L32_S990107,32
5.281618940124435,0.05384059123688027,57.0639625406568,-12.797539899588855,-42.56108440030026,1.7053382407675741,87.7246524911624,87.69231227516714,84.70272001230067,87.5469381261726,0.9675120778093593,0.5970829810796756,0.006086637654713375,0.8634558033311568,0.006086637654713373,98.09734289296921,98.09734289296917,92.21864097176508,0.9400727711084066,297.2753797726278,-5.281618940124435,97.50025991188953,-92.21864097176508,4.263256414560601e-14,DIRECT_Q400_BURST,L32_S990107,32
2.6065121258552453,0.01978985090507673,38.217295446068334,0.0,-79.12109671680591,-40.9038012707378,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,131.70953830615224,129.10302618029712,0.9802101490949242,297.2753797726278,-2.6065121258552453,0.0,-129.10302618029712,-131.70953830615224,SINK_ONLY_Q800,L32_S990107,32
0.0,,91.33841479123834,-16.314224240792868,-32.937116637771794,42.08707391267325,130.20422490262877,130.02495325440114,128.5965009535586,129.9520124652427,0.9895691379766309,0.0,,0.8874187937510316,0.0,144.91072519435147,0.0,0.0,,297.2753797726278,-0.0,144.91072519435147,-0.0,144.91072519435147,SOURCE_ONLY_Q800,L32_S990107,32
0.0,,62.153854892754204,0.0,-73.85333562468628,-11.699480731932226,,,0.0,,,0.0,,,,0.0,0.0,0.0,,299.1297562737477,-0.0,0.0,-0.0,0.0,SHAM,L32_S990108,32
1.6110912267614301,0.022585540685617418,36.44062980130714,-8.97202230323878,-33.33940843873111,-5.870800940662832,66.78312582989784,67.22575567219943,62.35955369365973,67.03558454307121,0.9302455422551426,0.0012846676850365082,1.8009479404971348e-05,0.8742051435015695,1.8009479404971348e-05,71.33286066458355,71.33286066458355,69.72048477013712,0.9773964498349781,299.1297562737477,-1.6110912267614301,71.33157599689851,-69.72048477013712,0.0,DIRECT_Q100_ANCHOR,L32_S990108,32
2.5907910638058134,0.028933177499801673,42.15279254979012,-12.017561559111911,-37.4673824402399,-7.332151449561877,82.66492083327242,82.9325647982313,77.43518170530308,82.79028448778774,0.9353172559362979,0.0912089621792827,0.0010185943317363865,0.8647728828112311,0.0010185943317363865,89.54395222659427,89.54395222659427,86.86195220060918,0.970048228168462,299.1297562737477,-2.5907910638058134,89.45274326441499,-86.86195220060918,0.0,DIRECT_Q200_UNIFORM,L32_S990108,32
6.399465807922193,0.050731998708671185,51.68804059792628,-20.30513744152313,-39.22375603333218,-7.840852876929262,106.02251628667894,105.91613340987747,100.67536993453098,105.652471909979,0.952891760263889,5.162084495225498,0.04092261320025097,0.7981076687980513,0.04092261320025097,126.1425918712796,126.1425918712796,114.58104156813191,0.9083453880910778,299.1297562737477,-6.399465807922193,120.9805073760541,-114.58104156813191,0.0,DIRECT_Q400_UNIFORM,L32_S990108,32
12.705612916503226,0.06221747932534526,67.07575342230149,-34.509656001178385,-34.118199635408445,-1.5521022142852985,117.36237328823175,117.38377050678965,117.9599183021724,117.2964463242026,1.0056563689588343,51.74334229623569,0.25337938049086395,0.5776320140094962,0.25337938049086395,204.21291659958646,204.21291659958646,139.7639613868474,0.68440314018379,299.1297562737477,-12.705612916503226,152.46957430335078,-139.7639613868474,0.0,DIRECT_Q800_UNIFORM,L32_S990108,32
5.445757007410531,0.05124855010196541,52.9240800609288,-15.061499780898828,-41.76882980969539,-3.906249529665402,93.12392417330956,93.01681634160826,90.07211661925741,93.02509150760974,0.9682561463741127,1.1280631317625287,0.01061589781689534,0.8476443908662449,0.01061589781689534,106.26167953191877,106.26167953191876,99.6878593927458,0.9381355520811403,299.1297562737477,-5.445757007410531,105.13361640015624,-99.6878593927458,1.4210854715202004e-14,DIRECT_Q400_BURST,L32_S990108,32
2.402128566763979,0.01880801758625029,34.578862513853174,0.0,-82.15891513617706,-47.58005262232416,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,127.71832840692733,125.31619984016342,0.9811919824137503,299.1297562737477,-2.402128566763979,0.0,-125.31619984016342,-127.71832840692733,SINK_ONLY_Q800,L32_S990108,32
0.0,,87.30856064612888,-18.610015312911116,-31.877697227457134,36.82084810575961,136.03748698736825,135.96698305362008,134.32333825797852,135.8948907990428,0.9884355288721763,0.0,,0.8783129063845136,0.0,152.93335357088964,0.0,0.0,,299.1297562737477,-0.0,152.93335357088964,-0.0,152.93335357088964,SOURCE_ONLY_Q800,L32_S990108,32
