AMBIENT_DELTA,A_over_T_sham,A_over_T_treated,FRESH_PRESENT,F_over_T_treated,I0,INCUMBENT_EXCESS_EGRESS,I_over_I0_sham,I_over_I0_treated,I_over_T_treated,M256,PAIR_IDENTITY_RESIDUAL,TOTAL_MASS_DELTA,T_over_M256_treated,arm,block,sham_matched,size,status,terminal_time,treated_track_alive
-0.00573131796280858,0.12721350058346473,0.12177923145701632,0.2122908824963664,0.21462217177632892,291.5817632512109,0.20935861862358981,0.8657490118666459,0.6563903932430559,0.663598596766653,291.58176325121104,4.973799150320701e-14,-0.0027990540900318423,0.9891377052954617,DIRECT_Q100_ANCHOR,L32_S990101,True,32,OK,3584,True
-0.009918160230704189,0.14751497694119975,0.1382628774677766,0.26505453894325276,0.26991620435236013,291.5817632512109,0.26078127900115416,0.8419424619005623,0.5811611828994081,0.5918209181798622,291.58176325121104,4.263256414560601e-14,-0.0056449002886054134,0.9819882417924019,DIRECT_Q200_UNIFORM,L32_S990101,True,32,OK,4864,True
-0.017871969764325313,0.1787797954679047,0.15947059698238747,0.3444256714699328,0.34955986555106133,291.5817632512109,0.32010094225458424,0.8038593175091876,0.4837583752546032,0.4909695374665502,291.58176325121104,4.405364961712621e-13,0.00645275945102474,0.9853124040054347,DIRECT_Q400_UNIFORM,L32_S990101,True,32,OK,7424,True
-0.027809593517509796,0.22327485767585475,0.1894502241641931,0.3716357458520749,0.3717195161213373,291.5817632512109,0.31692022402093645,0.7556515894685659,0.4387313654476293,0.4388302597144686,291.58176325121104,4.831690603168681e-13,0.026905928313630256,0.9997746411860843,DIRECT_Q800_UNIFORM,L32_S990101,True,32,OK,12544,True
-0.013518290212088018,0.1787797954679047,0.16219794763641326,0.309185998960018,0.31055673716235127,291.5817632512109,0.27894116256263246,0.8038593175091876,0.524918154946555,0.5272453152012355,291.58176325121104,1.1368683772161603e-13,0.016726546185298008,0.995586190739708,DIRECT_Q400_BURST,L32_S990101,True,32,OK,7424,True
-0.09719324891085201,0.22327485767585475,0.26444050118333223,0.0,0.0,291.5817632512109,0.42179690165383205,0.7556515894685659,0.33385468781473365,0.7355594988166676,291.58176325121104,2.2737367544323206e-13,-0.5189901505646833,0.45387856230777074,SINK_ONLY_Q800,L32_S990101,True,32,OK,12544,True
0.08333581202929126,0.22327485767585475,0.18154310792015507,0.46288375566210505,0.27959585717416724,291.5817632512109,-0.1364575502664066,0.7556515894685659,0.8921091397349726,0.538861034905677,291.58176325121104,4.831690603168681e-13,0.6826771179578046,1.6555458308302586,SOURCE_ONLY_Q800,L32_S990101,True,32,OK,12544,True
-1.652340732432937e-05,0.1320253032427196,0.1312219285642083,0.1947708824605923,0.19360581773360627,291.7526444542972,0.1887578891949618,0.8679931374219845,0.6792352482270226,0.6751722537021864,291.75264445429724,-2.984279490192421e-13,0.0059964698583051205,1.00601771548306,DIRECT_Q100_ANCHOR,L32_S990102,True,32,OK,3584,True
-0.0035700442362770007,0.15206193944337762,0.14824239522453328,0.24346693171167594,0.2444218855183079,291.7526444542972,0.2383542459489822,0.8433171107631846,0.6049628648142024,0.6073357192571598,291.75264445429724,-2.842170943040401e-14,0.0015426415264166375,0.996093010228577,DIRECT_Q200_UNIFORM,L32_S990102,True,32,OK,4864,True
-0.009678129945195941,0.18481966139270037,0.17401759832861136,0.320338308308258,0.3213627274892986,291.7526444542972,0.30476524815221007,0.8077763285891528,0.5030110804369428,0.5046196741820895,291.75264445429724,-1.7053025658242404e-13,0.0058949302108514,0.9968122651029132,DIRECT_Q400_UNIFORM,L32_S990102,True,32,OK,7424,True
