law_index,condition,seed,n_meas,sum_P,sum_M,sum_PP,sum_MM,sum_PM,mean_P,mean_M,mean_turnover,mean_abs_circulation,probe_count,cross_cadence_endpoints,eligible_seed,n_tracks,long_tracks,mean_track_obs,max_track_obs,censored_tracks,births,splits,merges,ambiguous
54,OFF,7002,368,286.8004146491469,269.61179320284225,227.63006112752362,217.3189308388651,215.30683577329032,0.7793489528509426,0.7326407423990279,0.26735925760097173,0.12570416316735095,6,0,False,107,7,2.7009345794392523,28,104,107,1,3,1
54,OFF,7003,416,322.1509461229575,315.65681107221315,255.03087744255814,260.49364629078525,248.64221495772324,0.774401312795571,0.7587904112312815,0.24120958876871923,0.15934669026958853,11,0,False,106,6,2.8962264150943398,35,97,106,1,4,0
54,ON,7001,272,164.82693873392978,79.92667606379284,103.05976981502457,32.90500549577333,50.90219889857178,0.6059813924041536,0.2938480737639443,0.706151926236056,0.64544042719368,3,0,False,258,4,1.810077519379845,10,240,258,5,5,2
54,ON,7002,257,152.78807275466266,80.43655500238147,94.57953830481671,34.81423167135923,50.79601297160531,0.5945061196679481,0.31298270428942204,0.6870172957105785,0.6312137222808966,4,0,False,284,0,1.721830985915493,7,260,284,10,8,2
54,ON,7003,229,134.72748231974484,70.9219070388809,82.26256770957205,30.199836832352414,43.60874707212275,0.5883296171167897,0.3097026508248074,0.6902973491751929,0.6514209861373998,4,0,False,274,1,1.6824817518248176,8,259,274,7,5,2
55,OFF,7001,1242,1092.8388627631398,1164.658314346474,972.4131684754486,1125.3902427809887,1036.9333427930956,0.8799024659928661,0.9377281113900757,0.06227188860992573,0.04184143772262301,7,0,False,31,16,15.870967741935484,61,19,31,0,2,0
55,OFF,7002,1074,930.3285958397577,992.3744287859681,814.8852243328354,944.2023458654792,869.593122500908,0.8662277428675583,0.9239985370446631,0.07600146295533863,0.050586451966124074,6,1,True,32,15,13.6875,61,20,32,1,2,0
55,OFF,7003,1138,979.5959125751698,1046.4148311762224,854.8289307223168,997.4769146196027,915.6911478121315,0.8608048440906588,0.919520941279633,0.08047905872036717,0.05362092371778575,4,0,False,46,17,10.73913043478261,61,34,46,4,10,0
55,ON,7001,242,141.82509040693597,75.00850041795857,86.08176457175556,33.52529169660767,46.55640649370174,0.5860540925906446,0.30995248106594453,0.6900475189340556,0.7208794557825488,1,0,False,253,3,1.7826086956521738,10,238,253,9,6,4
55,ON,7002,263,154.09169803547428,83.90074937441416,93.86048703446663,37.735293570056506,52.17364411652029,0.5858999925303204,0.3190142561764797,0.6809857438235203,0.687658472107883,3,0,False,256,2,1.80078125,11,241,256,9,9,3
55,ON,7003,261,152.77977045857568,83.06021326669605,93.17067867510782,36.71558410215384,51.3545232882438,0.5853631052052708,0.31823836500649827,0.6817616349935015,0.7056686201000293,2,0,False,255,1,1.807843137254902,11,231,255,8,5,5
56,OFF,7001,411,322.16839396358233,324.8479971698524,256.63263407901735,276.7778958276299,259.9914996232393,0.7838647055074995,0.7903844213378405,0.20961557866215919,0.124089443228444,1,0,False,66,5,3.757575757575758,61,60,66,3,2,0
56,OFF,7002,478,371.9845883043712,354.20873637679836,294.2891009227949,282.44594321376906,281.49034109677706,0.7782104357832034,0.7410224610393271,0.25897753896067327,0.17732190358757086,4,0,False,102,9,3.1372549019607843,27,96,102,3,1,0
56,OFF,7003,486,369.5781411134187,348.5596786164531,287.91837231253345,280.07585325726257,274.15957234946563,0.7604488500276105,0.7172009848075166,0.28279901519248346,0.15904115327951965,12,0,False,111,11,3.225225225225225,31,105,111,3,4,1
56,ON,7001,255,147.26748184318294,76.97812944409877,88.25294188401841,33.78806063851796,47.33072710855343,0.577519536639933,0.3018750174278383,0.6981249825721618,0.7494531176766914,1,0,False,276,5,1.6775362318840579,10,255,276,7,8,0
56,ON,7002,262,154.58019736838583,82.91385752445743,94.83670549947567,37.940473004541545,51.60590257707432,0.5900007533144497,0.316465105055181,0.6835348949448192,0.7343789768419895,1,0,False,254,1,1.8346456692913387,11,242,254,7,9,2
56,ON,7003,255,144.31641225703746,71.3585501832015,85.15085331775704,30.173108604409926,43.549665886013074,0.5659467147334802,0.2798374516988294,0.7201625483011707,0.7429470687498769,2,0,False,275,2,1.7454545454545454,11,254,275,5,4,1
57,OFF,7001,516,403.9925482395055,447.2864262410887,325.08860103399957,406.56241011851813,358.7653783671168,0.7829312950378013,0.8668341593819548,0.13316584061804415,0.1624189917304906,0,0,False,73,11,4.191780821917808,40,67,73,2,3,0
57,OFF,7002,541,433.4849761966488,473.3015775768425,353.7282627305555,433.32575270427884,385.5285041960175,0.8012661297535097,0.8748642838758641,0.1251357161241357,0.08543395365301126,4,0,False,71,8,4.056338028169014,56,65,71,0,5,0
57,OFF,7003,623,484.0938940982364,555.0577069335387,383.16199856316274,512.5629542634296,434.5768564038664,0.7770367481512622,0.8909433498130638,0.10905665018693582,0.07554348096083358,5,0,False,48,8,6.208333333333333,61,42,48,0,2,0
57,ON,7001,276,153.17473503800687,80.46870859329341,88.53157639806369,35.12879881305405,47.338635223453274,0.5549809240507495,0.29155329200468627,0.7084467079953137,0.8187289598979323,0,0,False,251,1,1.8804780876494025,8,236,251,8,11,5
57,ON,7002,205,119.17377982011375,69.70036314604037,71.6095571188674,33.19816360601059,42.30406984740924,0.5813355113176281,0.3400017714440994,0.6599982285559008,0.7678318067234476,3,0,False,264,1,1.6477272727272727,9,255,264,6,3,2
57,ON,7003,191,107.3602538629362,63.75026823756352,63.212062287873046,29.08089275081084,37.90484011327469,0.5620955699630168,0.3337710378930027,0.6662289621069973,0.7927276186541622,1,0,False,252,0,1.6468253968253967,6,237,252,4,8,1
58,OFF,7001,962,842.8058442306603,885.7387367010928,746.1156579063162,834.4914340593882,785.6348706843066,0.8760975511753226,0.9207263375271234,0.07927366247287453,0.07435914028276375,3,0,False,41,12,9.75609756097561,61,29,41,0,0,0
58,OFF,7002,744,619.1687616765438,612.0948504500199,521.9479762733935,537.0640785346667,520.3482063880176,0.8322160775222363,0.8227081323252955,0.17729186767470365,0.11744266813907699,13,0,False,90,14,4.4,59,81,90,1,7,0
58,OFF,7003,794,687.1219149540852,690.5069179516275,601.6200969220774,633.1845203134131,608.766815879078,0.8653928399925507,0.8696560679491531,0.1303439320508473,0.0790013975312759,15,1,True,40,11,8.6,61,34,40,0,0,0
58,ON,7001,249,139.88863602968226,77.4129032349924,81.65685061608343,33.959669849864206,45.91379148664131,0.561801751123222,0.31089519371482893,0.6891048062851712,0.8124793140284627,2,0,False,258,0,1.7945736434108528,7,243,258,11,10,2
58,ON,7002,228,126.45881991638277,68.36160209938353,73.10921771637682,29.573622661921814,40.36148600949972,0.5546439470016788,0.29983158815519095,0.7001684118448093,0.7952403665581959,0,0,False,246,1,1.7642276422764227,8,237,246,7,5,4
58,ON,7003,266,149.9046288400102,78.48792699468738,88.66299588819443,34.7916352703528,47.69127203519005,0.5635512362406399,0.2950673947168699,0.7049326052831302,0.8185355793274816,3,0,False,259,3,1.7953667953667953,10,241,259,7,8,1
59,OFF,7001,1108,940.0537069418227,948.4274861767003,812.7670925292238,870.2420372149945,829.0439487623587,0.848423923232692,0.8559814857190436,0.144018514280956,0.08366750598436544,8,0,False,99,17,5.404040404040404,61,84,99,8,4,3
59,OFF,7002,1188,1060.1174298877395,1103.2997241959517,960.3964283157576,1063.027497597268,1001.6774455754968,0.8923547389627436,0.9287034715454139,0.071296528454586,0.05203896476356652,4,0,False,64,16,8.109375,60,49,64,3,5,4
59,OFF,7003,728,635.4962229682515,646.9667998548496,563.99735075761,606.7002077036508,577.6230323457054,0.8729343722091366,0.8886906591412769,0.11130934085872378,0.06310545781862156,7,0,False,58,10,5.844827586206897,61,49,58,0,2,0
59,ON,7001,197,109.25525352939295,63.834305718342556,63.51931538823022,28.132917139082828,37.64650894882629,0.5545951955806748,0.32403200872255106,0.6759679912774492,0.835874635339178,1,0,False,253,0,1.6600790513833992,7,235,253,4,4,1
59,ON,7002,329,190.93526202474254,89.824267553245,115.07239410865911,37.79042391100309,55.13367673417106,0.5803503405007372,0.2730220898274924,0.726977910172508,0.8737907858574436,4,0,False,232,5,1.9525862068965518,15,220,232,6,4,2
59,ON,7003,164,91.00708379968059,53.89868491578594,53.537723438284004,23.65388651438638,31.717350107919753,0.5549212426809792,0.3286505177791826,0.6713494822208175,0.9001731707112445,3,0,False,262,0,1.534351145038168,6,247,262,6,3,2
60,OFF,7001,374,269.6402945505866,154.66412337097918,198.6444231700401,86.25427909603603,116.68925737700093,0.7209633544133331,0.41354043682079994,0.5864595631792001,0.24801204347196223,22,0,False,225,6,2.16,11,216,225,13,10,1
60,OFF,7002,385,276.0065622316059,149.42646760445703,203.27486500721272,82.38446700208938,113.1023398488409,0.7169001616405348,0.38812069507651176,0.6118793049234885,0.24808856898385398,27,0,False,214,8,2.191588785046729,11,193,214,7,10,1
60,OFF,7003,369,265.78237130022626,158.99415972766997,196.20639673186324,92.26515282376523,120.94828183708776,0.7202774289979031,0.4308784816468021,0.5691215183531981,0.22287215104402602,22,0,False,222,4,2.171171171171171,10,207,222,8,7,2
60,ON,7001,222,121.93413219257604,64.3784149502746,70.02849545843947,27.793418769887783,37.45421361281065,0.5492528477143065,0.2899928601363721,0.7100071398636281,0.8327813479563102,1,0,False,265,1,1.6981132075471699,8,247,265,6,7,0
60,ON,7002,183,100.53925749345386,53.67058438038626,58.154320654287744,22.04984968730217,31.295958691651375,0.5493948496910047,0.2932818818600342,0.7067181181399661,0.8809156693314453,0,0,False,247,2,1.611336032388664,9,232,247,2,3,1
60,ON,7003,256,139.7264129690476,73.22571031623845,79.91317283351673,30.54662057601377,42.710117309753876,0.5458063006603422,0.28603793092280644,0.7139620690771941,0.8318234994329325,1,0,False,248,1,1.8306451612903225,8,242,248,9,5,1
61,OFF,7001,586,426.4040432332355,335.9220890720214,318.14880459483646,237.2401315445549,258.5384363342834,0.7276519509099582,0.5732458857884324,0.4267541142115677,0.20114832792981932,6,0,False,201,7,2.6069651741293534,34,186,201,9,11,5
61,OFF,7002,497,367.20543997395646,308.3442212571027,277.63123807227385,225.74480607469803,237.45278865872837,0.7388439436095703,0.6204109079619772,0.3795890920380227,0.19309762642822687,10,0,False,161,9,2.6335403726708075,34,152,161,9,7,0
61,OFF,7003,507,372.9875870815268,319.14754230801987,281.25868889976965,231.81618518841873,244.10269789894406,0.7356757141647471,0.629482331968481,0.3705176680315192,0.21440089933875126,6,0,False,166,11,2.644578313253012,42,157,166,6,11,0
61,ON,7001,216,118.51044161330103,64.45029889783903,68.09713937959636,27.762552211233963,37.55314148440096,0.5486594519134307,0.29838101341592144,0.7016189865840787,0.8881465705902055,1,0,False,239,2,1.6903765690376569,13,224,239,2,3,1
61,ON,7002,219,114.30439478539802,59.58434164800137,63.2020980742356,24.27768085837075,32.83090212044077,0.521937875732411,0.2720746193972665,0.7279253806027334,0.868493191298883,0,0,False,245,1,1.7306122448979593,8,230,245,6,8,0
61,ON,7003,217,114.63558076962998,58.46897157409613,64.14974831687941,22.81089660630586,32.98329107729598,0.5282745657586635,0.26944226531841536,0.7305577346815847,0.8551868982907513,2,0,False,261,1,1.685823754789272,9,246,261,6,7,0
62,OFF,7001,398,294.49229712315287,222.96537309648542,223.0672467645964,148.04172928874874,171.51176863747847,0.7399303947817911,0.5602145052675513,0.4397854947324487,0.20131889740317888,23,0,False,161,8,2.4658385093167703,17,149,161,6,2,0
62,OFF,7002,340,249.63480640460435,183.7474862534154,188.57099707761697,121.28796423142192,141.89074418713713,0.7342200188370717,0.5404337830982806,0.4595662169017198,0.21597556254303749,12,0,False,183,5,2.191256830601093,19,168,183,4,8,1
62,OFF,7003,401,296.6609221107981,229.04070145970664,224.9125385260178,158.64363191672604,178.1618362272591,0.739802798281292,0.5711738191015128,0.4288261808984872,0.1925275742943395,12,0,False,165,8,2.4727272727272727,17,156,165,8,11,0
62,ON,7001,406,245.4238745733843,100.59208900120844,152.25489708986632,39.160946145822365,62.736821064423545,0.6044923019048875,0.24776376601282865,0.7522362339871715,0.5278650349043139,3,0,False,295,3,2.047457627118644,12,277,295,10,12,5
62,ON,7002,274,167.0236766636258,70.47639003258307,104.14504740288125,29.046053918825727,44.249493885339156,0.6095754622760066,0.2572131023086973,0.742786897691303,0.5397473804044407,3,0,False,317,0,1.750788643533123,7,302,317,10,11,4
62,ON,7003,359,219.17468910825642,90.14276020015802,137.19691760259028,36.49508888336524,56.63566632518331,0.6105144543405471,0.25109403955475773,0.7489059604452426,0.49589209661948325,7,0,False,309,3,1.919093851132686,9,285,309,11,12,2
63,OFF,7001,760,692.6893384464239,728.8940444335274,638.3367297385158,709.453346939833,669.9321952093877,0.9114333400610841,0.9590711110967466,0.04092888890325235,0.03330056014636576,0,0,False,27,9,11.444444444444445,61,18,27,0,3,0
63,OFF,7002,733,659.403576190962,685.4986531408047,600.5654442468826,662.5297163881995,625.5952338768885,0.8995956018976289,0.9351959797282464,0.06480402027175328,0.03330952349441238,1,0,False,28,9,10.857142857142858,61,19,28,0,5,0
63,OFF,7003,716,615.074860455212,637.9073150159016,536.0154794864093,594.0109917535482,557.2292207200883,0.8590431011944303,0.8909320042121531,0.10906799578784641,0.04789898690474415,7,0,False,29,9,10.448275862068966,61,23,29,0,8,0
63,ON,7001,346,209.79193033512064,89.84786003735913,130.77809460926656,35.951997518581535,55.73011332982294,0.606335058772025,0.2596758960617316,0.7403241039382686,0.5396698816106056,5,0,False,303,1,1.9075907590759076,8,282,303,12,7,2
63,ON,7002,323,200.1486489081099,90.61772070084133,127.12172012183596,38.09902424920687,58.11743118804418,0.61965525977743,0.28055021888805365,0.7194497811119465,0.5073450751264377,3,0,False,315,1,1.8571428571428572,9,300,315,8,9,1
63,ON,7003,345,217.11071914307288,100.07273721930753,139.3702400387502,43.27158562943108,64.85768884646359,0.6293064322987619,0.2900659049835001,0.7099340950165003,0.45071337084308927,6,0,False,324,1,1.873456790123457,9,297,324,13,12,10
