law_index,seed,n_meas,mean_P,mean_M,probe_count,eligible_seed,n_tracks,max_track_obs,long_tracks,mean_abs_circulation,mean_entity_mass,mean_entities_per_snapshot
88,8003,83,0.977439116070182,0.9889489814203551,0,False,1,31,1,4.5393614793390287e-05,865.6893861854945,1.0
89,8001,83,0.9910266873550087,0.9928326880642342,0,False,1,31,1,0.00023265040370141539,941.5150133683436,1.0
89,8002,83,0.9879754518297842,0.994618814821553,0,False,1,31,1,1.0750827386307772e-05,1102.9905646285786,1.0
89,8003,83,0.9869524953866993,0.9918580335298236,0,False,1,31,1,0.00013153946112632488,830.8289474294943,1.0
90,8001,83,0.9908411010695898,0.9922720718616114,0,False,1,31,1,0.0002995821709974873,940.0047499556467,1.0
90,8002,83,0.9881439837788456,0.9942118853581013,0,False,1,31,1,4.2096577969243596e-05,1103.6577773006584,1.0
90,8003,83,0.9870264351665472,0.9911836183416445,0,False,1,31,1,0.0001383440427337567,831.7617296636187,1.0
91,8001,83,0.9915847198361687,0.9925727186789238,0,False,1,31,1,0.0006096613683420235,939.7807359891401,1.0
91,8002,83,0.9887676040931359,0.9941889380559247,0,False,1,31,1,0.00019295408345166237,1104.5056858821476,1.0
91,8003,83,0.9883820849542603,0.9913146734288656,0,False,1,31,1,0.0002795164122236804,831.8251777555985,1.0
92,8001,83,0.9912151157552568,0.9900329014222609,0,False,1,31,1,0.00023381012159892877,938.4668905698612,1.0
92,8002,83,0.9908107081095446,0.9929638881930328,0,False,1,31,1,5.228007034056383e-05,1103.1612670447523,1.0
92,8003,97,0.9618814036533933,0.9613874788406,0,False,2,31,2,9.91985277428062e-05,661.1915600657863,1.2580645161290323
93,8001,83,0.9925193726635545,0.9912442570927181,0,False,1,31,1,0.00103429672272631,937.0185442469536,1.0
93,8002,83,0.9928345161180956,0.9934262391670369,0,False,1,31,1,0.0003449582713298332,1103.4564269578254,1.0
93,8003,83,0.9921028215698294,0.9901698891974366,0,False,1,31,1,0.00024904877873168686,831.5839611804166,1.0
94,8001,83,0.9923179349638079,0.9882793898883726,0,False,1,31,1,0.00039225819573199977,941.9282232566306,1.0
94,8002,83,0.9950857364788006,0.9923282098835993,0,False,1,31,1,0.00011442705917246542,1103.5111973911112,1.0
94,8003,148,0.9845442790938047,0.9762736879944582,0,False,2,31,2,0.00012952363114912533,461.64020345835667,1.8064516129032258
95,8001,83,0.9939263400058616,0.9905973906943819,0,False,1,31,1,0.0014293313458983215,938.1992323677218,1.0
95,8002,83,0.996562434616967,0.9931874693362068,0,False,1,31,1,0.0006845652536334113,1103.2809956581898,1.0
95,8003,83,0.9955084325825747,0.9897429776382298,0,False,1,31,1,0.00047176003946268973,832.8935713253694,1.0
96,8001,180,0.9957561345088496,0.9844380347793772,0,False,5,23,4,0.00014849968931628297,385.6407904816825,2.4193548387096775
96,8002,83,0.9935831702184067,0.9888210021947904,0,False,1,31,1,0.0002302632883804219,1096.1612594266112,1.0
96,8003,157,0.9872294766685813,0.9746567406217104,0,False,2,31,2,0.0001475589640126604,437.3195409826072,1.903225806451613
97,8001,118,0.9948136405829557,0.9851212012950172,0,False,8,21,3,0.00044093099443127037,471.07218486735684,2.0
97,8002,83,0.9926805426962336,0.9899263178946696,0,False,1,31,1,0.0002812292282478228,1101.6169216337275,1.0
97,8003,157,0.9869487254782244,0.9755391704563506,0,False,2,31,2,0.00014387322679315105,441.0371561857427,1.903225806451613
98,8001,119,0.9939351710741098,0.985753274676674,0,False,5,16,4,6.767101090541512e-05,489.93381108033515,1.8064516129032258
98,8002,83,0.9915744947875513,0.9912706499257266,0,False,1,31,1,0.00017183446694441098,1060.3688973527721,1.0
98,8003,145,0.9818656474535095,0.9751664623388975,0,False,2,31,2,7.882558890095544e-05,446.63820782852736,1.7741935483870968
99,8001,83,0.9937864113370548,0.9934001379618886,0,False,1,31,1,0.0003027646145485851,902.1627991530071,1.0
99,8002,83,0.9902486392216779,0.9950860939378416,0,False,1,31,1,0.0002264228751620906,1068.6214310825806,1.0
99,8003,133,0.979901100679441,0.9788910946767632,0,False,2,31,2,9.829054486125613e-05,485.1345753188066,1.6451612903225807
100,8001,79,0.9918554236533449,0.9885900022769424,0,False,3,29,1,0.00020254285584881765,819.4195457221776,1.064516129032258
100,8002,83,0.9901772293930593,0.9932699797144301,0,False,1,31,1,0.00020545272799257544,1050.0403350821514,1.0
100,8003,133,0.978310919557892,0.9794053850012794,0,False,2,31,2,8.488601800780769e-05,468.53489352478385,1.6451612903225807
101,8001,83,0.9974416866439536,0.9970161016874162,0,False,1,31,1,0.0005397992790645346,916.1396839145851,1.0
101,8002,83,0.9984330327125254,0.9976364149297896,0,False,1,31,1,0.000304285676433178,1081.6897550880726,1.0
101,8003,83,0.9976672017244422,0.9962627638877805,0,False,1,31,1,0.00019026702441006952,808.6083369285325,1.0
102,8001,83,0.9975749917757311,0.9961153361216271,0,False,1,31,1,0.00047991839552920045,912.0468307307436,1.0
102,8002,83,0.9975318305133932,0.9971865912600438,0,False,1,31,1,0.0003047020818603641,1078.7029656936666,1.0
102,8003,106,0.9826911593107424,0.9819052613114002,0,False,2,31,2,0.00015506518913571362,594.6894863012278,1.3548387096774193
103,8001,83,0.9975969989573186,0.9958008318347995,0,False,1,31,1,0.0007777206758411439,918.258157675204,1.0
103,8002,83,0.9957004829036259,0.9967701960222435,0,False,1,31,1,0.00052284839250328,1083.320556674878,1.0
103,8003,83,0.9970595885453748,0.99499529331385,0,False,1,31,1,0.00027773337447863447,811.2248182733015,1.0
104,8001,83,0.9877447761288272,0.9901643159196588,0,False,1,31,1,0.0001437468659649524,979.3095550305951,1.0
104,8002,83,0.9785702780691209,0.9933011078498434,0,False,1,31,1,2.3425004065501767e-05,1129.4676784981743,1.0
104,8003,83,0.9773350256367884,0.989976316731879,0,False,1,31,1,8.750708767404554e-05,860.0887002156802,1.0
105,8001,83,0.9883515478792992,0.9903377666308889,0,False,1,31,1,0.00027299187389769953,975.8747264194311,1.0
105,8002,83,0.9783990479235289,0.9931375132303647,0,False,1,31,1,2.94721078146601e-05,1129.1112360975847,1.0
105,8003,83,0.978035089256446,0.9901132075180865,0,False,1,31,1,0.0002948519586872256,858.3838076252752,1.0
106,8001,83,0.9880382360709531,0.9889062541100218,0,False,1,31,1,0.00020285023269497258,979.2490203942599,1.0
106,8002,83,0.9794513446439812,0.9925162884773666,0,False,1,31,1,7.154192210163605e-05,1131.2410393145026,1.0
106,8003,83,0.9797570546989315,0.9888744356119001,0,False,1,31,1,9.422726325860473e-05,863.201667581317,1.0
107,8001,83,0.9892122137946199,0.9896935035052268,0,False,1,31,1,0.0005510087683359141,974.0459773338505,1.0
107,8002,83,0.9810427568465775,0.9926118652900341,0,False,1,31,1,0.00023637583097057172,1129.9435365209183,1.0
107,8003,83,0.9827256698188495,0.9891951190403315,0,False,1,31,1,0.0004163204874703301,859.5179057697101,1.0
108,8001,83,0.989044604959149,0.9881855406187078,0,False,1,31,1,0.0002754178407947265,973.7323212395501,1.0
108,8002,83,0.9843263892104245,0.9922429201634544,0,False,1,31,1,0.00017595498550939515,1128.8497031336944,1.0
108,8003,83,0.985011748142848,0.9880157776519497,0,False,1,31,1,0.00018272668657361762,861.7590524219837,1.0
109,8001,83,0.9900390620358339,0.9883557481635765,0,False,1,31,1,0.0006725895286165713,972.1621116263372,1.0
109,8002,83,0.987139310015584,0.992114446191344,0,False,1,31,1,0.0004688476432629611,1129.0379072300332,1.0
109,8003,83,0.9882847405909875,0.9879751946771598,0,False,1,31,1,0.00019996445379171114,860.9925858691668,1.0
110,8001,83,0.9893822697675534,0.9874562166011537,0,False,1,31,1,0.0005420172774535578,971.9435384516511,1.0
110,8002,83,0.9908420372589679,0.9919064234984082,0,False,1,31,1,0.00021797521391518106,1126.8016352690784,1.0
110,8003,83,0.9901991037872379,0.9872695017287662,0,False,1,31,1,0.00014537230274866485,860.5666195491656,1.0
111,8001,83,0.9972173431491137,0.9982276335826624,0,False,1,31,1,0.00045236073194480616,910.8629711747476,1.0
111,8002,83,0.9985797866907579,0.9985075671147421,0,False,1,31,1,0.00019516214303444337,1076.7209458706968,1.0
111,8003,83,0.9978880154643394,0.9982193998552583,0,False,1,31,1,0.00019636719356947154,801.2930890908034,1.0
112,8001,95,0.995585085866895,0.9904918670973016,0,False,5,20,2,8.203566707638497e-05,569.1364862167153,1.5483870967741935
112,8002,83,0.9956175220231267,0.9934701944518943,0,False,2,31,1,9.1006485188199e-05,1026.0536687183971,1.032258064516129
112,8003,139,0.9843761089497505,0.9784294088399035,0,False,2,31,2,3.104196288928634e-05,459.3074012586933,1.7096774193548387
113,8001,83,0.9970389937497622,0.9962198954990419,0,False,1,31,1,0.0002898471378905165,901.5367833299355,1.0
113,8002,83,0.9967814376639812,0.9970616943383053,0,False,1,31,1,0.00014660339192544816,1071.0333373002636,1.0
113,8003,124,0.9838433004424544,0.982842544830054,0,False,2,31,2,9.830206638185064e-05,513.9103487376411,1.5483870967741935
114,8001,79,0.9945305547943171,0.9928888220346263,0,False,3,29,1,0.000124690260170781,839.2046077843157,1.064516129032258
114,8002,83,0.9938164756061441,0.9942697426579256,0,False,1,31,1,0.0001494904509940956,1065.5287978322654,1.0
114,8003,139,0.9830760903029737,0.978639346581327,0,False,2,31,2,6.382126832709409e-05,464.34712649959766,1.7096774193548387
115,8001,83,0.9957033609724928,0.9951796809101208,0,False,1,31,1,0.0003687191454384576,906.3809295599377,1.0
115,8002,89,0.9918489922938261,0.9923159550801975,0,False,2,31,1,0.0004029062288072814,923.8505169026799,1.1612903225806452
115,8003,121,0.9808785316431671,0.979776304464741,0,False,2,31,2,0.00017960543009808098,527.9133856533044,1.5161290322580645
116,8001,156,0.9938862367021221,0.9795680555198146,0,False,6,19,4,0.00012257468616257475,405.28389165568274,2.193548387096774
116,8002,83,0.9898660059155479,0.9880799634388078,0,False,2,31,1,0.00022967839338130835,1028.8635892643515,1.032258064516129
116,8003,151,0.9826186386137319,0.9719321648362214,0,False,2,31,2,0.00014016367694055936,433.5742827878958,1.8387096774193548
117,8001,84,0.9928016703507565,0.9907757333051758,0,False,3,24,1,0.0003254955115480893,738.4218603841672,1.2258064516129032
117,8002,83,0.9887808135936867,0.9920867803474436,0,False,1,31,1,0.0006447423159729274,1071.462784448534,1.0
117,8003,142,0.9804178542911092,0.9752266165094332,0,False,2,31,2,0.0002132348450301275,462.1374835395457,1.7419354838709677
118,8001,180,0.9943230135857577,0.9785063054653538,0,False,5,23,4,0.00013882542288549195,374.0405096066944,2.4193548387096775
118,8002,83,0.9881061621149095,0.987459136940422,0,False,2,31,1,0.0006060115965208548,1036.8567785600108,1.032258064516129
118,8003,154,0.9826333445711438,0.9719107839792807,0,False,2,31,2,0.00020786541545675014,432.5984691140798,1.8709677419354838
119,8001,139,0.9882717109986543,0.9578550263927996,0,False,5,20,5,0.0004472610594040019,451.7822540060773,2.032258064516129
119,8002,83,0.9842667288819693,0.9910404264582674,0,False,1,31,1,0.000595978696421015,1078.4236832480897,1.0
119,8003,145,0.9784660169378216,0.9745195526782434,0,False,2,31,2,0.00027271742077988404,458.98591634581334,1.7741935483870968
120,8001,83,0.9934117261336556,0.9881171662009947,0,False,1,31,1,0.0005789065792578308,946.660490178318,1.0
120,8002,83,0.9953261466380894,0.992621931691255,0,False,1,31,1,0.0003509036512929205,1104.0371642387615,1.0
120,8003,151,0.9872980860971217,0.9780584399612232,0,False,2,31,2,0.00010471133899407368,455.62777938080694,1.8387096774193548
121,8001,83,0.987618767890253,0.991194900879379,0,False,1,31,1,0.00016828737412827899,987.0384746635244,1.0
121,8002,83,0.9697871721376304,0.9939555042422373,0,False,1,31,1,2.3650502091446035e-05,1136.7067702451404,1.0
121,8003,83,0.9705274856548008,0.991575854967638,0,False,1,31,1,0.00021180638836824285,862.03256504508,1.0
122,8001,83,0.988576234317601,0.9906575074280195,0,False,1,31,1,0.00024166546667939715,968.2805167684589,1.0
122,8002,83,0.9812684150827303,0.9933795058906639,0,False,1,31,1,2.766678235942492e-05,1122.5568156441966,1.0
122,8003,83,0.9807675489183851,0.990543912483872,0,False,1,31,1,0.00019447138994069628,851.2391354044694,1.0
123,8001,83,0.9888599973704698,0.9908087270209951,0,False,1,31,1,0.00047601680019091326,967.4299366565944,1.0
123,8002,83,0.9810786660162146,0.9932745315671835,0,False,1,31,1,8.367996177128777e-05,1123.2601374004178,1.0
123,8003,83,0.981270981615328,0.9905398329225701,0,False,1,31,1,0.0004893262235386882,850.8434524970619,1.0
124,8001,83,0.9919756356438458,0.9935698153425111,0,False,1,31,1,9.567163817041792e-05,933.7227273330909,1.0
124,8002,83,0.9900725452652327,0.9952360122567228,0,False,1,31,1,1.556252845719727e-05,1097.3098188880545,1.0
124,8003,83,0.9885319139119958,0.9923438486736289,0,False,1,31,1,4.118484120333158e-05,825.3931245028028,1.0
125,8001,83,0.9921901491066396,0.9936492813162378,0,False,1,31,1,0.00030622939450950366,935.917367480088,1.0
125,8002,83,0.9899709569816704,0.9950299324672163,0,False,1,31,1,9.334379397523078e-05,1099.6516999040693,1.0
125,8003,83,0.98915189511902,0.9923423246013736,0,False,1,31,1,0.0001448981953914309,826.8918928565827,1.0
126,8001,83,0.992434458775185,0.9929326645854413,0,False,1,31,1,0.0003567504697840368,933.5192558458034,1.0
126,8002,83,0.9911181820075553,0.9946373273016509,0,False,1,31,1,0.00013077756920207016,1099.2075353457153,1.0
126,8003,83,0.9900760776778443,0.9916595084585854,0,False,1,31,1,0.00014010311473771668,827.0102782219867,1.0
127,8001,83,0.9930883249954605,0.9932420887617357,0,False,1,31,1,0.0006874046014388166,934.0809545545636,1.0
127,8002,83,0.9925633771719694,0.9947021435631405,0,False,1,31,1,0.00031024030231920324,1100.1463766896654,1.0
127,8003,83,0.9918703406943975,0.9918384716730682,0,False,1,31,1,0.0002733972276200625,827.7631415360661,1.0
128,8001,83,0.9926225015514645,0.9882678078068434,0,False,1,31,1,0.00020924489231020782,929.3773282783417,1.0
128,8002,83,0.9948222166864662,0.9922951012266538,0,False,1,31,1,2.8565970365769472e-05,1094.370200502782,1.0
128,8003,151,0.9853450846831417,0.9767889483573811,0,False,2,31,2,7.305784098097525e-05,449.03980167265934,1.8387096774193548
129,8001,83,0.9937709830157537,0.9902286239884596,0,False,1,31,1,0.0006192262806864001,933.181738217292,1.0
129,8002,83,0.9962980670826966,0.9930979953370341,0,False,1,31,1,0.00028939915414343296,1098.4050477558778,1.0
129,8003,85,0.9695290151994529,0.9675860314545369,0,False,2,31,1,0.0001732724635924801,754.9010418055188,1.096774193548387
130,8001,169,0.9962041142405407,0.9860453986153264,0,False,5,22,4,8.149983525163779e-05,399.46999043474324,2.3225806451612905
130,8002,83,0.9947999513347078,0.9904110685165581,0,False,1,31,1,0.00016767771112206404,1093.3922006873095,1.0
130,8003,157,0.988350439505362,0.9765322247639596,0,False,2,31,2,7.274137459922107e-05,435.8372408241498,1.903225806451613
131,8001,83,0.9936242270547618,0.9884524325132348,0,False,1,31,1,0.0008561493185047228,939.7908892464385,1.0
131,8002,83,0.994662652530546,0.9924696184530859,0,False,1,31,1,0.0005126418311140607,1100.3563225478997,1.0
131,8003,136,0.9834649596097238,0.977058911024509,0,False,2,31,2,0.00017922202250532861,495.1137196704451,1.6774193548387097
132,8001,180,0.9955270841939273,0.9831690568310069,0,False,5,23,4,0.00011071229213481271,384.8194716527802,2.4193548387096775
132,8002,83,0.9918231015963701,0.9884589040192909,0,False,1,31,1,0.0002847489302976676,1092.9049671197258,1.0
132,8003,157,0.986933737931871,0.9736438586387592,0,False,2,31,2,0.00015400920972745454,436.7222521158747,1.903225806451613
133,8001,85,0.9937911482940271,0.991945801200647,0,False,5,27,1,0.0005164172250277562,662.123581010492,1.3548387096774193
133,8002,83,0.9919029919838557,0.9957966650432143,0,False,1,31,1,0.0003426478541796809,1065.618741470641,1.0
133,8003,139,0.9812578900072266,0.9812425680037191,0,False,2,31,2,0.0002154703887461945,465.1770612941204,1.7096774193548387
134,8001,131,0.9936210632627719,0.9841733803566493,0,False,5,17,4,0.0002002776377207552,459.2249329096863,1.935483870967742
134,8002,83,0.9898144145040274,0.9911833600872161,0,False,2,31,1,0.0005311070606629012,1028.4771891919297,1.032258064516129
134,8003,148,0.981086548818059,0.9746726033956958,0,False,2,31,2,0.00021561091689118855,440.5448568158731,1.8064516129032258
135,8001,83,0.9928103027569751,0.99291347163269,0,False,1,31,1,0.000742458508117347,906.0684907724885,1.0
135,8002,83,0.9872454254885837,0.9946304783856049,0,False,1,31,1,0.0009275803038832883,1069.4760259405402,1.0
135,8003,133,0.9786308356992394,0.9782678704869544,0,False,2,31,2,0.00021861450946003932,486.88077226765637,1.6451612903225807
136,8001,214,0.9906538546732354,0.9333783663223553,4,True,8,22,5,0.0003090603067512631,282.8132856108105,3.096774193548387
136,8002,144,0.9779977254587183,0.9599626088363072,0,False,3,31,2,0.0008628974750567553,561.7496264837521,1.8709677419354838
136,8003,163,0.9823614446796423,0.969119743939805,0,False,4,31,2,0.00033052681786714406,368.2991054354508,2.129032258064516
137,8001,83,0.9926247566477109,0.9939983394158657,0,False,1,31,1,0.0001628133058535175,888.4344366394822,1.0
137,8002,83,0.9889163030920416,0.995890085932626,0,False,1,31,1,0.0002495322741597416,1059.0747733755845,1.0
137,8003,121,0.9758388889798963,0.9830656783075576,0,False,2,31,2,9.475411914694696e-05,517.0710138685162,1.5161290322580645
138,8001,83,0.9890651263842668,0.9903462786026564,0,False,1,31,1,0.00011730175488254606,957.8588703544436,1.0
138,8002,83,0.9838000761203596,0.9932825729959561,0,False,1,31,1,2.3623724892231487e-05,1115.3621809027106,1.0
138,8003,83,0.9825906161811171,0.9899041530463899,0,False,1,31,1,6.224082669453486e-05,844.6289883664475,1.0
139,8001,83,0.989916058690625,0.9920577570559279,0,False,1,31,1,0.00012955619794787962,962.403570103857,1.0
139,8002,83,0.982111572591808,0.9943372031336859,0,False,1,31,1,6.001534097898297e-06,1117.7603113491707,1.0
139,8003,83,0.9821220906181689,0.9921649604501503,0,False,1,31,1,0.00013698433038603644,842.8437035730628,1.0
140,8001,83,0.9886079972411677,0.9901059220689042,0,False,1,31,1,0.00010425581907619363,968.6351820709912,1.0
140,8002,83,0.9817632453596099,0.9931119089875943,0,False,1,31,1,2.698034032336592e-05,1122.8451683397263,1.0
140,8003,83,0.9812889694393192,0.9898972433481583,0,False,1,31,1,7.49114946469344e-05,852.7874716337199,1.0
141,8001,83,0.9893299206487699,0.9904184161894388,0,False,1,31,1,0.0002803390267302272,966.9957893185481,1.0
141,8002,83,0.9823977079953462,0.9931645500812822,0,False,1,31,1,0.00010346070254063725,1123.0024805717233,1.0
141,8003,83,0.9828055845342634,0.990217763540488,0,False,1,31,1,0.0002389169532493961,851.2977427570567,1.0
142,8001,83,0.9892539528042057,0.9892895035463598,0,False,1,31,1,0.0002738297368674065,968.1863243602317,1.0
142,8002,83,0.9842641794572399,0.9926249250001837,0,False,1,31,1,0.0001285444303833718,1124.2843013975794,1.0
142,8003,83,0.9844124936976872,0.9887734877487289,0,False,1,31,1,0.00010768418139959247,855.454042523077,1.0
143,8001,83,0.9906798189289191,0.9899448316804271,0,False,1,31,1,0.0006450956187554904,965.4267811532596,1.0
143,8002,83,0.9862333857009178,0.9927969563992075,0,False,1,31,1,0.00038740276669727757,1123.3158965478888,1.0
143,8003,83,0.9874521313592997,0.9895096023116705,0,False,1,31,1,0.00036282594081532094,852.1430439513671,1.0
144,8001,83,0.9932393946732956,0.9931128275523674,0,False,1,31,1,0.0003396099119182327,923.0758600640886,1.0
144,8002,83,0.9937413725168032,0.9948542964188652,0,False,1,31,1,8.425020986923369e-05,1089.9527069975154,1.0
144,8003,112,0.9671741041266759,0.9668838701598633,0,False,2,31,2,0.00010950976376732968,575.287148671794,1.4193548387096775
145,8001,83,0.9940215534012418,0.9929978150197817,0,False,1,31,1,0.0006057158382223089,927.1684575674707,1.0
145,8002,83,0.9949653792955966,0.9947904172706244,0,False,1,31,1,0.00017430729000566663,1093.424556862795,1.0
145,8003,83,0.9931369009733257,0.9918072833689431,0,False,1,31,1,0.00018282030869167074,821.165959696386,1.0
146,8001,83,0.9939056000167884,0.990586915220461,0,False,1,31,1,0.0003863739317326276,925.116695887539,1.0
146,8002,83,0.9961217812909925,0.9935747110973985,0,False,1,31,1,0.00014117526790700173,1091.2988776778448,1.0
146,8003,145,0.9845955536089259,0.9774630950085716,0,False,2,31,2,0.00011927106285084895,462.3545474639703,1.7741935483870968
147,8001,83,0.9951889721708133,0.9920542686532469,0,False,1,31,1,0.0010999922955369148,928.2447122958921,1.0
147,8002,83,0.9969529368050722,0.9941305964134752,0,False,1,31,1,0.0005668180855422111,1094.4474153561146,1.0
147,8003,83,0.9962390809315129,0.9910297913202522,0,False,1,31,1,0.0004374481486530049,823.4832686348408,1.0
148,8001,180,0.9962239477118581,0.9836223243825619,0,False,5,23,4,0.00012388491336635886,379.664319201292,2.4193548387096775
148,8002,83,0.9934762907798291,0.9897706882260849,0,False,1,31,1,0.00016013503911897837,1085.4205723046787,1.0
148,8003,157,0.9876903650596288,0.9759737312011272,0,False,2,31,2,0.00011174738862856815,431.6140854116605,1.903225806451613
149,8001,83,0.9930940029569867,0.9879943005052003,0,False,1,31,1,0.0005552749377700279,934.612626754304,1.0
149,8002,83,0.9933679323052675,0.9924027073756706,0,False,1,31,1,0.0005967955443234246,1094.5640684267817,1.0
