L,M256,arm,attempted,axis,cardinality_256,coast_survival,directional_transit_mass,endpoint_defined_2048,first_failure_time,first_failure_type,flux_deficit,fresh_fraction_1536,fresh_fraction_2048,gate_egress,gate_ingress,initial_residual_1536,initial_residual_2048,joint_microflow_success,lattice_balance_error,realized_sink_removal,realized_source_injection,seed,survival_1536,survival_2048,t0_sha256,t256_checkpoint_sha256,t256_status,total_system_balance_error,tracked_mass_2048,unique_fresh_ingress,unique_initial_egress
24,165.38829733000193,SOURCE_ONLY_LOW_SMOOTH_NEAR,8.269414866500089,+x,209,True,0.0,True,,NONE,0.7235738008187586,0.015363424570335993,0.017307648136729633,6.615531893200078,6.615531893200078,0.9069522806979944,0.8840625002203876,False,0.0,0.0,7.545841065681331,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,0.0,172.44319487673204,3.0277342044620537,0.0
24,165.38829733000193,COUPLED_NEAR_LOW_SMOOTH_DISTRIBUTED,8.269414866500089,+x,209,True,0.0002023311983307303,True,,NONE,0.0,0.016796689050492655,0.018492544814882036,6.615531893200078,6.615531893200078,0.8366492095576402,0.8288605688380417,False,0.10336768583125122,8.269414866500089,7.545841065681331,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,0.0,160.20689934538743,3.0075396061394106,6.948630734238954
24,165.38829733000193,COUPLED_NEAR_HIGH_SMOOTH_DISTRIBUTED,24.808244599500338,+x,209,True,0.0005021403168918634,True,,NONE,0.0,0.028899787760204403,0.02918484696072644,19.84659567960023,19.84659567960023,0.695107427728653,0.6983259887259023,False,0.3101030574937536,24.808244599500338,9.303091724812608,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,0.0,136.60176189697646,3.98670151552885,22.85457445824743
24,165.38829733000193,COUPLED_NEAR_LOW_PULSE_DISTRIBUTED,8.269414866500101,+x,209,True,0.00038976243213164756,True,,NONE,0.0,0.020624971979287643,0.020664347125821263,6.615531893200078,6.615531893200078,0.8465422548191317,0.8231640038739908,False,0.0,8.269414866500101,8.269414866500101,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,0.0,159.14059004522917,3.6565352125584916,6.691073598402529
24,165.38829733000193,COUPLED_NEAR_LOW_SMOOTH_CONTIGUOUS,8.269414866500089,+x,209,True,0.0001404597194759199,True,,NONE,0.0,0.016729226564946624,0.01840582759762911,6.615531893200078,6.615531893200078,0.829179154529768,0.824759120858495,False,0.10336768583125122,8.269414866500089,7.545841065681331,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,5.684341886080802e-14,161.15055886686108,3.0105198698946745,8.003311696530671
24,165.38829733000193,COUPLED_FAR_LOW_SMOOTH_DISTRIBUTED,8.269414866500089,+x,209,True,0.010797185210469996,True,,NONE,0.0,0.0009179268013228886,0.003670215438813368,6.615531893200078,6.615531893200078,0.8113631055989059,0.8070534713267528,False,0.0,8.269414866500089,8.269414866500089,950004,True,True,b0a51f84cb6a53f14c29a72569426ebe578fe66ca2e45c98597483da3a018bcd,a0a52950d7ca8c5d1e5c7ab8e73baf1aeb9e67889cbfc36b2bcf24764d530336,T256_VALID_TRACK,2.842170943040401e-14,151.1272254680841,0.5546694761379911,7.021975940555872
24,165.47046656287193,SHAM,8.273523328143584,-x,211,True,0.0,True,,NONE,8.273523328143584,0.0,0.0,6.618818662514878,6.618818662514878,0.8812316195918086,0.8641609420192069,False,0.0,0.0,0.0,950005,True,True,181d411adb5df628dcca5a2cf4e20b85b827d1bd98abe7fbb7c8d4f59c52c29b,2d69f02958b12716c953464b978488e0bb3cd151d4e8a5b1e5a16c2e4de1426f,T256_VALID_TRACK,0.0,163.31365632395634,0.0,0.0
24,165.47046656287193,SINK_ONLY_LOW_SMOOTH_DISTRIBUTED,8.273523328143584,-x,211,True,0.0,True,,NONE,0.0,0.0,0.0,6.618818662514878,6.618818662514878,0.8181366499853323,0.8111957067581039,False,0.0,8.273523328143584,0.0,950005,True,True,181d411adb5df628dcca5a2cf4e20b85b827d1bd98abe7fbb7c8d4f59c52c29b,2d69f02958b12716c953464b978488e0bb3cd151d4e8a5b1e5a16c2e4de1426f,T256_VALID_TRACK,5.684341886080802e-14,151.24305935789525,0.0,6.748425994772064
24,165.47046656287193,SOURCE_ONLY_LOW_SMOOTH_NEAR,8.273523328143584,-x,211,True,0.0,True,,NONE,0.0,0.015883120282101794,0.018463089650691367,6.618818662514878,6.618818662514878,0.8993222027260246,0.8818355542817987,False,0.0,0.0,8.273523328143584,950005,True,True,181d411adb5df628dcca5a2cf4e20b85b827d1bd98abe7fbb7c8d4f59c52c29b,2d69f02958b12716c953464b978488e0bb3cd151d4e8a5b1e5a16c2e4de1426f,T256_VALID_TRACK,5.684341886080802e-14,171.93224046517153,3.174400369552688,0.0
24,165.47046656287193,COUPLED_NEAR_LOW_SMOOTH_DISTRIBUTED,8.273523328143584,-x,211,True,0.0003650918045634519,True,,NONE,0.0,0.01730999459934695,0.019658237010292352,6.618818662514878,6.618818662514878,0.8325300951698557,0.830400708731188,False,0.0,8.273523328143584,8.273523328143584,950005,True,True,181d411adb5df628dcca5a2cf4e20b85b827d1bd98abe7fbb7c8d4f59c52c29b,2d69f02958b12716c953464b978488e0bb3cd151d4e8a5b1e5a16c2e4de1426f,T256_VALID_TRACK,5.684341886080802e-14,160.33350136520409,3.1518739705272143,6.744035915166998
