M256,PHI_over_M256_per_1000,PHI_per_step,block,bound_by,delivered_fraction,delivered_total,identity_residual,n_events,n_rejected,placement,planned_total,quantum,reject_causes,size,spacing,track_alive_at_end,window
291.58176325121104,0.2167621786143714,0.06320389824655236,L32_S990101,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 33}",0.017340974289149283,129.44158360893923,4.3298697960381105e-15,2048,1695,DISPERSED,7464.493139231186,3.644772040640138,"{""NO_SINK_CAPACITY"": 1695}",32,1,True,2048
291.58176325121104,0.22413468625703054,0.06535358702458194,L32_S990101,"{""PLANNED"": 12, ""SOURCE"": 81, ""SINK"": 24}",0.07172309960224903,133.8441462263438,5.551115123125783e-15,512,395,DISPERSED,1866.12328480777,3.644772040640138,"{""NO_SINK_CAPACITY"": 395}",32,4,True,2048
291.58176325121104,0.21649748988152945,0.06312671983911758,L32_S990101,"{""PLANNED"": 28, ""SOURCE"": 6, ""SINK"": 20}",0.27711678704835796,129.2835222305128,5.218048215738236e-15,128,74,DISPERSED,466.5308212019373,3.644772040640138,"{""NO_SINK_CAPACITY"": 74}",32,16,True,2048
291.58176325121104,0.17648084123961502,0.05145859486870399,L32_S990101,"{""PLANNED"": 27, ""SOURCE"": 0, ""SINK"": 4}",0.9035819071468295,105.38720229110577,5.10702591327572e-15,32,1,DISPERSED,116.63270530048433,3.644772040640138,"{""NO_SINK_CAPACITY"": 1}",32,64,True,2048
291.75264445429724,0.128022388509306,0.03735087039694546,L32_S990102,"{""PLANNED"": 9, ""SOURCE"": 2039, ""SINK"": 0}",0.010241791080744276,76.4945825729443,4.3298697960381105e-15,2048,0,INTERFACE,7468.867698030157,3.6469080556787157,{},32,1,True,2048
291.75264445429724,0.12748246310647077,0.037193345732860233,L32_S990102,"{""PLANNED"": 9, ""SOURCE"": 503, ""SINK"": 0}",0.04079438819407039,76.17197206089776,3.6637359812630166e-15,512,0,INTERFACE,1867.216924507514,3.6469080556787157,{},32,4,True,2048
291.75264445429724,0.12533729340506716,0.03656748679967249,L32_S990102,"{""PLANNED"": 10, ""SOURCE"": 118, ""SINK"": 0}",0.16043173555848628,74.89021296572926,3.885780586188048e-15,128,0,INTERFACE,466.80423112687464,3.6469080556787157,{},32,16,True,2048
291.75264445429724,0.11552013783194892,0.033703305700196,L32_S990102,"{""PLANNED"": 13, ""SOURCE"": 19, ""SINK"": 0}",0.5914631056995779,69.02437007400141,6.661338147750939e-15,32,0,INTERFACE,116.70105778171899,3.6469080556787157,{},32,64,True,2048
291.75264445429724,0.24333470857777437,0.07099354471508144,L32_S990102,"{""PLANNED"": 9, ""SOURCE"": 320, ""SINK"": 38}",0.019466776686221567,145.3947795764868,4.551914400963142e-15,2048,1681,DISPERSED,7468.867698030157,3.6469080556787157,"{""NO_SINK_CAPACITY"": 1681}",32,1,True,2048
291.75264445429724,0.24758204131475478,0.07223271527297279,L32_S990102,"{""PLANNED"": 11, ""SOURCE"": 81, ""SINK"": 29}",0.07922625322072104,147.93260087904827,5.10702591327572e-15,512,391,DISPERSED,1867.216924507514,3.6469080556787157,"{""NO_SINK_CAPACITY"": 391}",32,4,True,2048
291.75264445429724,0.24204354413931373,0.07061684407573521,L32_S990102,"{""PLANNED"": 36, ""SOURCE"": 0, ""SINK"": 22}",0.3098157364983222,144.6232966671057,4.6629367034256575e-15,128,70,DISPERSED,466.80423112687464,3.6469080556787157,"{""NO_SINK_CAPACITY"": 70}",32,16,True,2048
291.75264445429724,0.18741148120536233,0.054677795242761285,L32_S990102,"{""PLANNED"": 30, ""SOURCE"": 0, ""SINK"": 2}",0.9595467837714544,111.98012465717511,5.773159728050814e-15,32,0,DISPERSED,116.70105778171899,3.6469080556787157,{},32,64,True,2048
296.32508273609125,0.13415497106525848,0.03975348290037064,L32_S990103,"{""PLANNED"": 10, ""SOURCE"": 2038, ""SINK"": 0}",0.01073239768522108,81.41513297995907,3.774758283725532e-15,2048,0,INTERFACE,7585.922118043651,3.7040635342011408,{},32,1,True,2048
296.32508273609125,0.13352751446920288,0.03956755177263117,L32_S990103,"{""PLANNED"": 10, ""SOURCE"": 502, ""SINK"": 0}",0.042728804630144654,81.03434603034863,6.328271240363392e-15,512,0,INTERFACE,1896.4805295109961,3.7040635342011408,{},32,4,True,2048
296.32508273609125,0.13110288688567986,0.0388490738033395,L32_S990103,"{""PLANNED"": 11, ""SOURCE"": 117, ""SINK"": 0}",0.16781169521366965,79.56290314923929,5.773159728050814e-15,128,0,INTERFACE,474.1201323777476,3.7040635342011408,{},32,16,True,2048
296.32508273609125,0.12029735002003505,0.03564712219761942,L32_S990103,"{""PLANNED"": 14, ""SOURCE"": 18, ""SINK"": 0}",0.6159224321025796,73.00530626072457,6.106226635438361e-15,32,0,INTERFACE,118.53003309443649,3.7040635342011408,{},32,64,True,2048
296.32508273609125,0.23256856393214081,0.06891589894900556,L32_S990103,"{""PLANNED"": 10, ""SOURCE"": 374, ""SINK"": 40}",0.018605485114571964,141.13976104756338,4.773959005888173e-15,2048,1624,DISPERSED,7585.922118043651,3.7040635342011408,"{""NO_SINK_CAPACITY"": 1624}",32,1,True,2048
296.32508273609125,0.23678711229602714,0.07016596064196037,L32_S990103,"{""PLANNED"": 11, ""SOURCE"": 99, ""SINK"": 27}",0.0757718759347282,143.69988739473484,4.440892098500626e-15,512,375,DISPERSED,1896.4805295109961,3.7040635342011408,"{""NO_SINK_CAPACITY"": 375}",32,4,True,2048
296.32508273609125,0.2323061885782318,0.06883815055055055,L32_S990103,"{""PLANNED"": 30, ""SOURCE"": 7, ""SINK"": 19}",0.29735192138013566,140.98053232752753,6.661338147750939e-15,128,72,DISPERSED,474.1201323777476,3.7040635342011408,"{""NO_SINK_CAPACITY"": 72}",32,16,True,2048
296.32508273609125,0.18632164795109238,0.05521177774463232,L32_S990103,"{""PLANNED"": 30, ""SOURCE"": 0, ""SINK"": 2}",0.9539668375095931,113.07372082100699,4.440892098500626e-15,32,0,DISPERSED,118.53003309443649,3.7040635342011408,{},32,64,True,2048
298.4938045591001,0.14149289689295316,0.042234753111666065,L32_S990104,"{""PLANNED"": 10, ""SOURCE"": 2038, ""SINK"": 0}",0.011319431751435965,86.4967743726921,4.3298697960381105e-15,2048,0,INTERFACE,7641.441396713157,3.7311725569887515,{},32,1,True,2048
298.4938045591001,0.14053789434879244,0.04194969076889591,L32_S990104,"{""PLANNED"": 10, ""SOURCE"": 502, ""SINK"": 0}",0.044972126191614,85.91296669469882,4.551914400963142e-15,512,0,INTERFACE,1910.360349178223,3.7311725569887515,{},32,4,True,2048
298.4938045591001,0.1375355050325845,0.04105349615913341,L32_S990104,"{""PLANNED"": 11, ""SOURCE"": 117, ""SINK"": 0}",0.17604544644170872,84.07756013390522,6.217248937900877e-15,128,0,INTERFACE,477.59008729455866,3.7311725569887515,{},32,16,True,2048
298.4938045591001,0.12510736418791626,0.03734377311481204,L32_S990104,"{""PLANNED"": 14, ""SOURCE"": 18, ""SINK"": 0}",0.6405497046421311,76.48004733913506,4.884981308350689e-15,32,0,INTERFACE,119.39752182364008,3.7311725569887515,{},32,64,True,2048
298.4938045591001,0.22296681316825254,0.06655421235300976,L32_S990104,"{""PLANNED"": 10, ""SOURCE"": 332, ""SINK"": 30}",0.01783734505345975,136.303026898964,4.218847493575595e-15,2048,1676,DISPERSED,7641.441396713157,3.7311725569887515,"{""NO_SINK_CAPACITY"": 1676}",32,1,True,2048
298.4938045591001,0.23287785211579917,0.06951259607559637,L32_S990104,"{""PLANNED"": 12, ""SOURCE"": 84, ""SINK"": 25}",0.07452091267705642,142.36179676282137,5.10702591327572e-15,512,391,DISPERSED,1910.360349178223,3.7311725569887515,"{""NO_SINK_CAPACITY"": 391}",32,4,True,2048
298.4938045591001,0.22698163431842808,0.06775261159275,L32_S990104,"{""PLANNED"": 32, ""SOURCE"": 3, ""SINK"": 17}",0.2905364919275889,138.757348541952,4.884981308350689e-15,128,76,DISPERSED,477.59008729455866,3.7311725569887515,"{""NO_SINK_CAPACITY"": 76}",32,16,True,2048
298.4938045591001,0.1821779771486852,0.054378997505991844,L32_S990104,"{""PLANNED"": 28, ""SOURCE"": 0, ""SINK"": 3}",0.9327512430012679,111.3681868922713,4.884981308350689e-15,32,1,DISPERSED,119.39752182364008,3.7311725569887515,"{""NO_SINK_CAPACITY"": 1}",32,64,True,2048
297.4880314386322,0.13777914341796213,0.04098764614871053,L32_S990105,"{""PLANNED"": 10, ""SOURCE"": 2038, ""SINK"": 0}",0.011022331473437208,83.94269931255917,5.440092820663267e-15,2048,0,INTERFACE,7615.69360482882,3.7186003929829026,{},32,1,True,2048
297.4880314386322,0.13709146530473756,0.04078307014054393,L32_S990105,"{""PLANNED"": 11, ""SOURCE"": 501, ""SINK"": 0}",0.04386926889751646,83.52372764783397,4.440892098500626e-15,512,0,INTERFACE,1903.9234012072272,3.7186003929829026,{},32,4,True,2048
297.4880314386322,0.1344378509243822,0.039993651622334765,L32_S990105,"{""PLANNED"": 12, ""SOURCE"": 116, ""SINK"": 0}",0.17208044918320892,81.9069985225416,4.9960036108132044e-15,128,0,INTERFACE,475.9808503018124,3.7186003929829026,{},32,16,True,2048
297.4880314386322,0.12323408862519228,0.03666066643124239,L32_S990105,"{""PLANNED"": 14, ""SOURCE"": 18, ""SINK"": 0}",0.6309585337609843,75.08104485118442,5.88418203051333e-15,32,0,INTERFACE,118.99521257545292,3.7186003929829026,{},32,64,True,2048
297.4880314386322,0.23375817322227707,0.069540258784586,L32_S990105,"{""PLANNED"": 11, ""SOURCE"": 296, ""SINK"": 33}",0.018700653857782572,142.41844999083213,3.885780586188048e-15,2048,1708,DISPERSED,7615.69360482882,3.7186003929829026,"{""NO_SINK_CAPACITY"": 1708}",32,1,True,2048
297.4880314386322,0.2360166913085772,0.07021214088404797,L32_S990105,"{""PLANNED"": 12, ""SOURCE"": 78, ""SINK"": 23}",0.07552534121874545,143.79446453053023,5.10702591327572e-15,512,399,DISPERSED,1903.9234012072272,3.7186003929829026,"{""NO_SINK_CAPACITY"": 399}",32,4,True,2048
297.4880314386322,0.2335350611418187,0.06947388561098027,L32_S990105,"{""PLANNED"": 35, ""SOURCE"": 0, ""SINK"": 18}",0.2989248782615274,142.28251773128758,5.10702591327572e-15,128,75,DISPERSED,475.9808503018124,3.7186003929829026,"{""NO_SINK_CAPACITY"": 75}",32,16,True,2048
297.4880314386322,0.18557780931467924,0.05520717717171779,L32_S990105,"{""PLANNED"": 29, ""SOURCE"": 0, ""SINK"": 2}",0.9501583836911573,113.06429884767803,5.10702591327572e-15,32,1,DISPERSED,118.99521257545292,3.7186003929829026,"{""NO_SINK_CAPACITY"": 1}",32,64,True,2048
297.1541078909197,0.126890335561789,0.03770598446384285,L32_S990106,"{""PLANNED"": 9, ""SOURCE"": 2039, ""SINK"": 0}",0.010151226844943432,77.22185618195016,3.9968028886505635e-15,2048,0,INTERFACE,7607.14516200731,3.714426348636496,{},32,1,True,2048
297.1541078909197,0.12636208057936069,0.037549011325800435,L32_S990106,"{""PLANNED"": 9, ""SOURCE"": 503, ""SINK"": 0}",0.040435865785394876,76.90037519523929,4.884981308350689e-15,512,0,INTERFACE,1901.7862905019117,3.714426348636496,{},32,4,True,2048
297.1541078909197,0.12422795782506506,0.03691484798261801,L32_S990106,"{""PLANNED"": 10, ""SOURCE"": 118, ""SINK"": 0}",0.1590117860160834,75.60160866840168,5.662137425588298e-15,128,0,INTERFACE,475.4465726254712,3.714426348636496,{},32,16,True,2048
297.1541078909197,0.1146005862903155,0.03405403498287507,L32_S990106,"{""PLANNED"": 12, ""SOURCE"": 20, ""SINK"": 0}",0.5867550018064157,69.74266364492814,4.440892098500626e-15,32,0,INTERFACE,118.86164315636782,3.714426348636496,{},32,64,True,2048
297.1541078909197,0.23422555998417063,0.06960108732234732,L32_S990106,"{""PLANNED"": 9, ""SOURCE"": 375, ""SINK"": 36}",0.018738044798734227,142.54302683616731,4.107825191113079e-15,2048,1628,DISPERSED,7607.14516200731,3.714426348636496,"{""NO_SINK_CAPACITY"": 1628}",32,1,True,2048
297.1541078909197,0.23873870282987256,0.07094218625844617,L32_S990106,"{""PLANNED"": 11, ""SOURCE"": 96, ""SINK"": 28}",0.0763963849055582,145.28959745729776,4.3298697960381105e-15,512,377,DISPERSED,1901.7862905019117,3.714426348636496,"{""NO_SINK_CAPACITY"": 377}",32,4,True,2048
297.1541078909197,0.23386863285474163,0.06949502495961979,L32_S990106,"{""PLANNED"": 30, ""SOURCE"": 7, ""SINK"": 17}",0.2993518500540695,142.32581111730133,4.9960036108132044e-15,128,74,DISPERSED,475.4465726254712,3.714426348636496,"{""NO_SINK_CAPACITY"": 74}",32,16,True,2048
297.1541078909197,0.18655784501658934,0.05543643000595706,L32_S990106,"{""PLANNED"": 30, ""SOURCE"": 0, ""SINK"": 2}",0.9551761664849379,113.53380865220007,5.662137425588298e-15,32,0,DISPERSED,118.86164315636782,3.714426348636496,{},32,64,True,2048
297.2753797726278,0.128691518085725,0.03825681991244989,L32_S990107,"{""PLANNED"": 9, ""SOURCE"": 2039, ""SINK"": 0}",0.010295321446858203,78.34996718069738,6.328271240363392e-15,2048,0,INTERFACE,7610.24972217912,3.715942247157847,{},32,1,True,2048
297.2753797726278,0.1281194229421102,0.03808675011136573,L32_S990107,"{""PLANNED"": 9, ""SOURCE"": 503, ""SINK"": 0}",0.04099821534147475,78.00166422807702,3.9968028886505635e-15,512,0,INTERFACE,1902.5624305448416,3.715942247157847,{},32,4,True,2048
297.2753797726278,0.12584490867512718,0.037410593018850094,L32_S990107,"{""PLANNED"": 10, ""SOURCE"": 118, ""SINK"": 0}",0.16108148310416304,76.61689450260499,4.3298697960381105e-15,128,0,INTERFACE,475.64060763620375,3.715942247157847,{},32,16,True,2048
297.2753797726278,0.11559429460478172,0.03436333782818551,L32_S990107,"{""PLANNED"": 13, ""SOURCE"": 19, ""SINK"": 0}",0.5918427883764829,70.37611587212392,7.549516567451064e-15,32,0,INTERFACE,118.91015190905102,3.715942247157847,{},32,64,True,2048
297.2753797726278,0.23431222174430028,0.06965525470440503,L32_S990107,"{""PLANNED"": 10, ""SOURCE"": 361, ""SINK"": 32}",0.018744977739544394,142.6539616346215,5.662137425588298e-15,2048,1645,DISPERSED,7610.24972217912,3.715942247157847,"{""NO_SINK_CAPACITY"": 1645}",32,1,True,2048
297.2753797726278,0.24382466782463044,0.07248307072550184,L32_S990107,"{""PLANNED"": 11, ""SOURCE"": 99, ""SINK"": 27}",0.07802389370388077,148.44532884582776,4.884981308350689e-15,512,375,DISPERSED,1902.5624305448416,3.715942247157847,"{""NO_SINK_CAPACITY"": 375}",32,4,True,2048
297.2753797726278,0.23731539105280378,0.07054802300111192,L32_S990107,"{""PLANNED"": 29, ""SOURCE"": 8, ""SINK"": 20}",0.3037637005475893,144.4823511062772,5.10702591327572e-15,128,71,DISPERSED,475.64060763620375,3.715942247157847,"{""NO_SINK_CAPACITY"": 71}",32,16,True,2048
297.2753797726278,0.1886488972482471,0.056080672573160094,L32_S990107,"{""PLANNED"": 30, ""SOURCE"": 0, ""SINK"": 1}",0.965882353911026,114.85321742983187,3.9968028886505635e-15,32,1,DISPERSED,118.91015190905102,3.715942247157847,"{""NO_SINK_CAPACITY"": 1}",32,64,True,2048
299.1297562737477,0.1382387337324335,0.041351318728974344,L32_S990108,"{""PLANNED"": 10, ""SOURCE"": 2038, ""SINK"": 0}",0.011059098698594371,84.68750075693946,5.773159728050814e-15,2048,0,INTERFACE,7657.721760608156,3.7391219534218463,{},32,1,True,2048
299.1297562737477,0.13759860848896482,0.041159838220910884,L32_S990108,"{""PLANNED"": 10, ""SOURCE"": 502, ""SINK"": 0}",0.044031554716469044,84.29534867642549,4.6629367034256575e-15,512,0,INTERFACE,1914.4304401519723,3.7391219534218463,{},32,4,True,2048
299.1297562737477,0.13500154566348588,0.04038297945089775,L32_S990108,"{""PLANNED"": 11, ""SOURCE"": 117, ""SINK"": 0}",0.17280197844926215,82.70434191543859,5.773159728050814e-15,128,0,INTERFACE,478.60761003799564,3.7391219534218463,{},32,16,True,2048
299.1297562737477,0.1236948544496322,0.03700081166383518,L32_S990108,"{""PLANNED"": 14, ""SOURCE"": 18, ""SINK"": 0}",0.6333176547821173,75.77766228753445,5.10702591327572e-15,32,0,INTERFACE,119.65190250949902,3.7391219534218463,{},32,64,True,2048
299.1297562737477,0.23199229407352173,0.06939579838360016,L32_S990108,"{""PLANNED"": 11, ""SOURCE"": 365, ""SINK"": 36}",0.01855938352588122,142.12259508961313,5.329070518200751e-15,2048,1636,DISPERSED,7657.721760608156,3.7391219534218463,"{""NO_SINK_CAPACITY"": 1636}",32,1,True,2048
299.1297562737477,0.2314749372207861,0.0692410415543348,L32_S990108,"{""PLANNED"": 12, ""SOURCE"": 92, ""SINK"": 25}",0.07407197991065206,141.80565310327768,4.6629367034256575e-15,512,383,DISPERSED,1914.4304401519723,3.7391219534218463,"{""NO_SINK_CAPACITY"": 383}",32,4,True,2048
299.1297562737477,0.22789611047884933,0.06817050798327329,L32_S990108,"{""PLANNED"": 29, ""SOURCE"": 7, ""SINK"": 19}",0.2917070214129276,139.6132003497437,4.9960036108132044e-15,128,73,DISPERSED,478.60761003799564,3.7391219534218463,"{""NO_SINK_CAPACITY"": 73}",32,16,True,2048
299.1297562737477,0.1824065350677408,0.05456322237755212,L32_S990108,"{""PLANNED"": 29, ""SOURCE"": 0, ""SINK"": 2}",0.9339214595468334,111.74547942922675,4.107825191113079e-15,32,1,DISPERSED,119.65190250949902,3.7391219534218463,"{""NO_SINK_CAPACITY"": 1}",32,64,True,2048
