law,size,block,seed,donor,arm,floor,SURVIVAL_ITT,SPLIT,DISSOLUTION,first_failure_type,first_failure_time,attempted_over_M256,delivered_over_M256,source_realized_over_M256,UCR,incumbent_removed_over_M256,fresh_over_M256,futile_fraction,UCR_per_1000_steps,UCR_per_attempted,UCR_per_delivered,incumbent_displacement,terminal_I_over_I0,terminal_T_over_M256,terminal_mass_in_frozen_C256,terminal_jaccard_C256_Ct,terminal_boundary_site_turnover,CUM_ABS_SWEEP,CUM_TRACKER_SWEEP,terminal_shadow_40_alive,terminal_shadow_45_alive,terminal_shadow_50_alive,terminal_shadow_55_alive,terminal_shadow_60_alive,terminal_margin_min,terminal_margin_median,n_events,n_rejected,M256
LAW_16,24,LAW_16_L24_S890004,890004,L24_S990005,PARENT_FULL,0.0,True,False,False,NONE,,4.000000000000025,0.5711645902147134,0.5711645902147134,0.36661616824414517,0.4465991951463532,0.36661616824414517,0.15721994851089008,8.558155137077758,0.09165404206103571,0.6418748194917441,0.5640010957447461,0.43599890425525395,0.9993707387490862,122.31129759746418,0.4201954397394137,0.8317757009345794,247.64457118992613,-18.885684999733492,False,True,True,True,True,0.003118432873641108,0.3621226076567959,191,129,167.32719758753586
LAW_16,24,LAW_16_L24_S890004,890004,L24_S990005,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.32534681241479657,0.2917954223845208,0.2917954223845208,0.24166813519004965,0.2587961699472041,0.24166813519004965,0.00019564690454807834,5.641413477616736,0.7428016072951042,0.8282108513394888,0.5155627158247045,0.48443728417529547,0.9040218286497537,128.99520541109268,0.4421052631578947,0.7429906542056075,244.94552639635074,-18.036271541312008,True,True,True,True,True,0.0019566458393631136,0.36619208931306074,287,33,167.32719758753586
LAW_16,24,LAW_16_L24_S890004,890004,L24_S990005,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.3253468124147986,0.3253468124147986,0.32534681241479874,0.24926455625857466,0.3070931432885706,0.24926455625857466,0.007311862997180295,5.8187415815636125,0.7661502948452944,0.7661502948452944,0.47556157081579375,0.5244384291842062,0.9743937837121319,130.89404915583978,0.4982698961937716,0.677570093457944,312.4485553523923,-13.549425165552794,True,True,True,True,True,0.000698599844724368,0.3451600135550023,320,0,167.32719758753586
LAW_16,24,LAW_16_L24_S890004,890004,L24_S990005,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2510860551836601,0.7489139448163399,0.9614855390973381,154.36302865104642,0.9385964912280702,0.06542056074766354,7.200527919295533,6.3005170102062955,True,True,True,True,True,0.0006415083689501611,0.30432740428027266,0,0,167.32719758753586
LAW_16,24,LAW_16_L24_S890005,890005,L24_S990006,FLOOR_FULL,0.5,False,True,False,SPLIT,880,4.000000000000011,0.31040923369386747,0.31040923369386747,0.21861233763919696,0.28788100439533104,0.21861233763919696,0.042008860243368244,5.008913312740467,0.05465308440979909,0.7042713743973137,0.5523100726441782,0.4476899273558218,0.8559847081038198,128.70798055545347,0.4673913043478261,0.7033492822966507,81.92670429877957,-8.08099140802863,True,True,True,True,True,0.0036533565322663386,0.3006016508222598,320,0,164.23542702782086
LAW_16,24,LAW_16_L24_S890005,890005,L24_S990006,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,2080,0.2660777409461513,0.26202178724502007,0.26202178724502007,0.19341232019670518,0.24918247610965255,0.19341232019670518,0.016784707938545723,4.431522739948032,0.7269015420416093,0.7381535796328369,0.5036010363684703,0.4963989636315297,0.8836683882626272,131.8860193042252,0.5335820895522388,0.5980861244019139,80.6336945700743,-4.054324055326375,True,True,True,True,True,0.004550637448339501,0.30361516792403437,320,0,164.23542702782086
LAW_16,24,LAW_16_L24_S890005,890005,L24_S990006,PARENT_FULL,0.0,True,False,False,NONE,,4.000000000000011,0.6339736983537232,0.6339736983537232,0.39322720824711493,0.4664649579186977,0.39322720824711493,0.19341580626642804,9.009743089484202,0.09830680206177846,0.6202579212169703,0.5850018473268463,0.41499815267315365,1.0097397445999916,119.1641290013078,0.39473684210526316,0.8803827751196173,325.75821877707443,-18.631251705008737,False,True,True,True,True,0.0015256009995703312,0.3694625635436846,267,53,164.23542702782086
LAW_16,24,LAW_16_L24_S890005,890005,L24_S990006,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.26607774094615205,0.26607774094615205,0.26607774094615205,0.221943974868186,0.22891884415105437,0.221943974868186,0.0001902658203233565,5.085248812601628,0.8341320626030959,0.8341320626030959,0.48835918433684256,0.5116408156631574,0.9222013085642795,129.59547866019204,0.4763636363636364,0.6889952153110048,244.81525149228332,-12.522134772027455,True,True,True,True,True,0.0025185838875571576,0.35676064035380367,320,0,164.23542702782086
LAW_16,24,LAW_16_L24_S890005,890005,L24_S990006,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.2660777409461513,0.2615693692029397,0.2615693692029397,0.20312639752376235,0.24791972428528736,0.20312639752376235,0.0023703935106110597,4.65409467605162,0.7634099598164846,0.7765679832571141,0.4337195085050466,0.5662804914949534,0.9852152129257662,134.17967218538652,0.5434782608695652,0.6028708133971292,273.90700962581167,-6.500322819730415,True,True,True,True,True,0.0014778455683795988,0.34374043246007063,320,0,164.23542702782086
LAW_16,24,LAW_16_L24_S890005,890005,L24_S990006,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2496200403096056,0.7503799596903944,0.9786051336907813,152.06332640257872,0.9039301310043668,0.10526315789473684,9.900844842530011,8.100731691588683,True,True,True,True,True,0.0022147755931047897,0.3001599751482735,0,0,164.23542702782086
LAW_16,24,LAW_16_L24_S890006,890006,L24_S990007,FLOOR_FULL,0.5,False,True,False,SPLIT,864,3.99999999999999,0.3101819386408123,0.3101819386408123,0.21844257923893398,0.28841287816480704,0.21844257923893398,0.04355397377317283,5.037626693127358,0.054610644809733634,0.7042401636798343,0.557482984515967,0.44251701548403294,0.8456306905935687,129.14475569616954,0.4607142857142857,0.7122641509433962,80.26761530048165,-9.125442351720146,True,True,True,True,True,0.0003916973833735793,0.28581223550131724,320,0,165.30526357153042
LAW_16,24,LAW_16_L24_S890006,890006,L24_S990007,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,2896,0.2894935756058689,0.28320776774223705,0.283207767742237,0.20432974919782168,0.2682980733284956,0.20432974919782168,0.026608459622780162,4.712162813427821,0.7058179055275703,0.7214835624981636,0.5402147392122097,0.45978526078779025,0.8490083427234038,130.390431524256,0.48188405797101447,0.6745283018867925,77.82771091031019,-7.586650682483384,True,True,True,True,True,0.0022754736558415756,0.2837722495837505,320,0,165.30526357153042
LAW_16,24,LAW_16_L24_S890006,890006,L24_S990007,PARENT_FULL,0.0,True,False,False,NONE,,3.99999999999999,0.6352646520535812,0.6352646520535813,0.3955349124049083,0.46932743584911574,0.3955349124049083,0.19295531329099597,9.121652196824158,0.09888372810122734,0.622630129232418,0.5923889943279037,0.40761100567209624,0.997679512581299,118.8376621549147,0.38311688311688313,0.8962264150943396,313.3026761429041,-20.592667640785095,False,True,True,True,True,0.015019694462384936,0.37361175067967284,277,43,165.30526357153042
LAW_16,24,LAW_16_L24_S890006,890006,L24_S990007,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.28949357560586875,0.28949357560586875,0.28949357560586875,0.24377169566379545,0.25374112344099603,0.24377169566379545,0.0002729175942303435,5.621755636576815,0.8420625402605777,0.8420625402605777,0.5177223550176893,0.4822776449823107,0.9157566220504026,127.73559174429623,0.4270833333333333,0.7783018867924528,255.53320782078026,-14.247075559797446,True,True,True,True,True,0.002395323115093495,0.3572910485982706,320,0,165.30526357153042
LAW_16,24,LAW_16_L24_S890006,890006,L24_S990007,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.2894935756058689,0.2814541081652991,0.2814541081652991,0.2165073999764549,0.266417758474411,0.2165073999764549,0.0033641502450661807,4.992998440052266,0.7478832631202115,0.7692458333182306,0.4500445063344496,0.5499554936655504,0.9727376537039116,132.68010068666763,0.5231316725978647,0.6320754716981132,289.4396044763953,-10.343087433066067,True,True,True,True,True,0.008614125634455627,0.34132050305844125,320,0,165.30526357153042
LAW_16,24,LAW_16_L24_S890006,890006,L24_S990007,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.25858450994035476,0.7414154900596452,0.9583484506583553,153.243605620134,0.9419642857142857,0.06132075471698113,5.850276069082177,4.950275193937523,True,True,True,True,True,0.00037994751120140613,0.30269983931105754,0,0,165.30526357153042
LAW_16,24,LAW_16_L24_S890007,890007,L24_S990008,FLOOR_FULL,0.5,False,True,False,SPLIT,768,4.000000000000031,0.28249184779248293,0.28249184779248293,0.2047995666811074,0.26575911623204157,0.2047995666811074,0.0315458771073011,4.744431052053585,0.051199891670276464,0.7249751392172993,0.5244627746445797,0.4755372253554203,0.8775704161397591,131.91220278740573,0.4856115107913669,0.6777251184834123,77.33531200716105,-6.192914373898166,True,True,True,True,True,0.010657722199343633,0.30997653530093644,320,0,166.05543816444663
LAW_16,24,LAW_16_L24_S890007,890007,L24_S990008,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,2304,0.2743562386792465,0.2736869575219772,0.27368695752197725,0.2015008382034794,0.2591017379965513,0.2015008382034794,0.02703655450455768,4.668011994751958,0.7344496307920909,0.7362456728954604,0.5149767196026884,0.48502328039731163,0.8871739525587267,132.2904948312248,0.49640287769784175,0.6635071090047393,75.59569068959802,-3.5530242298121495,True,True,True,True,True,0.004342094183888201,0.3043112392195592,320,0,166.05543816444663
LAW_16,24,LAW_16_L24_S890007,890007,L24_S990008,PARENT_FULL,0.0,True,False,False,NONE,,4.000000000000031,0.5766235523671573,0.5766235523671573,0.36694076324625,0.4370984501218199,0.36694076324625,0.1755036997021183,8.50062907662563,0.0917351908115618,0.6363610396070076,0.5565889674998656,0.4434110325001343,1.0249340631386838,122.35125479109637,0.41233766233766234,0.8578199052132701,277.3001489062571,-16.106347965425453,True,True,True,True,True,0.0021799356423699567,0.3638156460478353,214,106,166.05543816444663
LAW_16,24,LAW_16_L24_S890007,890007,L24_S990008,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.27435623867924813,0.27435623867924813,0.27435623867924813,0.23244217291585395,0.2396380349125436,0.23244217291585395,0.00014277394255809582,5.38480564612698,0.8472275827764347,0.8472275827764347,0.49906833516227156,0.5009316648377284,0.930668517663773,129.92907278592162,0.4421052631578947,0.7535545023696683,251.46946250391287,-12.872013731496564,True,True,True,True,True,0.0034350073254124647,0.370968813713584,320,0,166.05543816444663
LAW_16,24,LAW_16_L24_S890007,890007,L24_S990008,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.2743562386792465,0.272865619356879,0.27286561935687903,0.21260448945584,0.25693480714317884,0.21260448945584,0.005836477211868924,4.925241580959541,0.7749212865700448,0.7791545521818788,0.43593157859300513,0.5640684214069949,0.9954493991479503,134.74243279242393,0.5319148936170213,0.6255924170616114,296.31954223743145,-7.304391008383207,True,True,True,True,True,0.0019563088360577408,0.3393224566107766,320,0,166.05543816444663
LAW_16,24,LAW_16_L24_S890007,890007,L24_S990008,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2474908957602302,0.7525091042397698,0.9817800744602285,153.87740745713313,0.9090909090909091,0.0995260663507109,9.450450827951617,8.550356313694023,True,True,True,True,True,0.0019501785073054445,0.2999174079587667,0,0,166.05543816444663
LAW_16,24,LAW_16_L24_S890008,890008,L24_S990000,FLOOR_FULL,0.5,False,True,False,SPLIT,944,3.999999999999989,0.2728608238143532,0.2728608238143531,0.1991381307954124,0.25910537072913353,0.1991381307954124,0.02493772573525216,4.575101905736587,0.04978453269885324,0.7298157647244383,0.5201159040349458,0.4798840959650542,0.8726563986225175,131.36335144912084,0.5073529411764706,0.638095238095238,74.671921688418,-6.235375784567139,True,True,True,True,True,0.002449266589707011,0.30416174306174076,320,0,164.68132109772392
LAW_16,24,LAW_16_L24_S890008,890008,L24_S990000,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1312,0.3589034456845847,0.26088443794726857,0.2608844379472685,0.19477830058824194,0.25118569657794104,0.19477830058824194,0.010958412611024964,4.474936922717809,0.5427039024847341,0.7466075865652501,0.5162244328316459,0.4837755671683541,0.8723072899202904,131.3953555003335,0.5073529411764706,0.638095238095238,74.35064293493015,-5.914138613461502,True,True,True,True,True,0.000863752426044806,0.30374824677453244,320,0,164.68132109772392
LAW_16,24,LAW_16_L24_S890008,890008,L24_S990000,PARENT_FULL,0.0,True,False,False,NONE,,3.999999999999989,0.5596185570266908,0.5596185570266907,0.35881530820393925,0.4346234114167137,0.35881530820393925,0.15865985922671952,8.243607559306877,0.08970382705098506,0.6411783592566349,0.5573357202761617,0.44266427972383826,1.0093453953296376,121.59075163567707,0.4205298013245033,0.8333333333333334,243.01816143326633,-16.9670837509719,True,True,True,True,True,0.0009673802004203091,0.359095020194727,197,123,164.68132109772392
LAW_16,24,LAW_16_L24_S890008,890008,L24_S990000,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.35890344568458304,0.30170320902860276,0.30170320902860276,0.24971516693224782,0.2668930751386126,0.24971516693224782,0.00029068375360135197,5.7370847640264,0.6957725536904048,0.8276848222339385,0.5083230531601715,0.49167694683982854,0.9387242669694355,126.95220047016079,0.44405594405594406,0.7571428571428571,245.48953969274336,-14.978154658083046,True,True,True,True,True,0.0027259147704026265,0.3590349635086811,269,51,164.68132109772392
LAW_16,24,LAW_16_L24_S890008,890008,L24_S990000,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.3589034456845847,0.35426375167354135,0.35426375167354135,0.2693113440255478,0.3273794941328223,0.2693113440255478,0.018132232819563658,6.187297421976957,0.7503726901029165,0.7602001129196015,0.4944601275149574,0.5055398724850426,0.9876815884397301,127.71559657280814,0.46735395189003437,0.7380952380952381,320.42879928056254,-14.30711959710648,True,True,True,True,True,0.001568302793431342,0.3441819312473425,320,0,164.68132109772392
LAW_16,24,LAW_16_L24_S890008,890008,L24_S990000,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.24905208148528235,0.7509479185147176,0.9818400022730164,152.6444128832959,0.908695652173913,0.1,9.450423107820011,8.550362318401202,True,True,True,True,True,0.0010287272051207053,0.2954867742380371,0,0,164.68132109772392
LAW_16,32,LAW_16_L32_S890000,890000,L32_S990101,FLOOR_FULL,0.5,False,True,False,SPLIT,1168,4.0000000000000115,0.3066729472059617,0.3066729472059617,0.22439977472773737,0.2824177964339349,0.22439977472773737,0.058180344975219116,9.379645632525534,0.05609994368193418,0.7317234101416529,0.5392932386114369,0.4607067613885631,0.82806404716137,244.63506863660993,0.4592901878914405,0.6888297872340425,131.69184332745385,-28.12292311186995,True,True,True,True,True,0.00010383447205836172,0.36649671036752357,320,0,299.61393666957423
LAW_16,32,LAW_16_L32_S890000,890000,L32_S990101,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1776,0.28017792797372554,0.27565191597468436,0.27565191597468436,0.209119976097164,0.2613549707565162,0.209119976097164,0.032982833933705324,8.74096809078105,0.7463827633016645,0.7586378471476666,0.5165004538583066,0.48349954614169344,0.8358405000801619,246.99024931043672,0.48625792811839325,0.6462765957446809,126.27851519224339,-25.412517082451807,True,True,True,True,True,0.000633097634739066,0.3632574750511734,320,0,299.61393666957423
LAW_16,32,LAW_16_L32_S890000,890000,L32_S990101,PARENT_FULL,0.0,True,False,False,NONE,,4.0000000000000115,0.4390679117290673,0.4390679117290674,0.34268213902394845,0.39092659314072986,0.34268213902394845,0.05688727745804266,14.323708802917901,0.08567053475598686,0.780476390712435,0.5156994939017849,0.48430050609821507,0.9829095842664839,234.83699716007334,0.4448818897637795,0.75,394.62262213408286,-45.18502873080496,True,True,True,True,True,0.0033809411390177124,0.4281677991039646,320,0,299.61393666957423
LAW_16,32,LAW_16_L32_S890000,890000,L32_S990101,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.2801779279737236,0.2801779279737236,0.2801779279737236,0.24346781663065895,0.2534574151371144,0.24346781663065895,0.00026051597235347346,10.176667270236852,0.8689757197915052,0.8689757197915052,0.4705688812222919,0.5294311187777081,0.9191693909624608,244.9168969930304,0.4781704781704782,0.6675531914893617,321.9733635563254,-48.204977978136505,True,True,True,True,True,0.010605278061199819,0.41951012769617696,320,0,299.61393666957423
LAW_16,32,LAW_16_L32_S890000,890000,L32_S990101,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.28017792797372554,0.27068901976395104,0.2706890197639511,0.22181172553654155,0.2598529019311119,0.22181172553654155,0.002004915922914469,9.271468232069523,0.7916816543712271,0.8194337758139139,0.3994053725034107,0.6005946274965893,0.9841098664500645,250.38995644673633,0.5550935550935551,0.5691489361702128,345.9662643551584,-26.336041463755123,True,True,True,True,True,0.000969202659027113,0.39753805852236795,320,0,299.61393666957423
LAW_16,32,LAW_16_L32_S890000,890000,L32_S990101,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.19280336640900808,0.8071966335909919,0.9781060478979188,283.2849817983369,0.9494949494949495,0.05319148936170213,9.900421510411755,9.00041672197894,True,True,True,True,True,0.0026817230162700656,0.34147839140177666,0,0,299.61393666957423
LAW_16,32,LAW_16_L32_S890001,890001,L32_S990102,FLOOR_FULL,0.5,False,True,False,SPLIT,1168,3.999999999999976,0.3046959803301306,0.3046959803301306,0.222128544242615,0.2788404205230222,0.222128544242615,0.06166855049324595,9.193211550213181,0.05553213606065408,0.7290169827706429,0.5293679726942742,0.47063202730572584,0.8429633591618542,242.57400698349878,0.46218487394957986,0.6900269541778976,131.79500558798497,-24.632758219668563,True,True,True,True,True,0.00041633407438307346,0.36540798917687195,320,0,296.6612895997446
LAW_16,32,LAW_16_L32_S890001,890001,L32_S990102,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1440,0.34551863322800397,0.2792505110225603,0.2792505110225603,0.2165236107536325,0.266224176576812,0.2165236107536325,0.02238505025583254,8.961240735904818,0.6266626165158246,0.7753740895970637,0.5223579482657452,0.4776420517342548,0.8445775956003316,242.59128711938394,0.4642857142857143,0.6873315363881402,130.89787893814238,-23.73618351728182,True,True,True,True,True,0.002575027623363757,0.36514980930715585,320,0,296.6612895997446
LAW_16,32,LAW_16_L32_S890001,890001,L32_S990102,PARENT_FULL,0.0,True,False,False,NONE,,3.999999999999976,0.43844071829864284,0.4384407182986428,0.339495015650256,0.38512094820863324,0.339495015650256,0.06351276442702869,14.05064580852266,0.08487375391256452,0.7743236462335367,0.5070692540125638,0.49293074598743625,0.9956468513449377,233.53233412437407,0.44642857142857145,0.7520215633423181,398.4569370554907,-41.815465395608086,True,True,True,True,True,0.0058369897887529665,0.4312183388794281,320,0,296.6612895997446
LAW_16,32,LAW_16_L32_S890001,890001,L32_S990102,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.34551863322800636,0.34551863322800636,0.34551863322800636,0.286212071097988,0.305656995354674,0.286212071097988,0.02597908319443796,11.845429981995384,0.8283549527388812,0.8283549527388812,0.49834268157136385,0.5016573184286361,0.944648150748165,238.60078753200182,0.4560327198364008,0.7169811320754716,340.18049268548106,-46.62251007380573,True,True,True,True,True,0.0042078650379955285,0.4246696079661219,320,0,296.6612895997446
LAW_16,32,LAW_16_L32_S890001,890001,L32_S990102,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.34551863322800397,0.3219227819804257,0.3219227819804257,0.2663666510064769,0.3045277960295669,0.2663666510064769,0.007267396400696226,11.024089591789417,0.7709183395348304,0.8274240467475618,0.4385973604620237,0.5614026395379763,0.9978216124465921,240.02186346865716,0.5,0.6657681940700808,378.2983365913269,-29.85367168420704,True,True,True,True,True,0.000755701681170895,0.4055889904574898,320,0,296.6612895997446
LAW_16,32,LAW_16_L32_S890001,890001,L32_S990102,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1869313089465372,0.8130686910534628,0.995499316402617,280.6865044105318,0.9251870324189526,0.08086253369272237,13.501249442279985,13.501249442279985,True,True,True,True,True,0.0013829884342934085,0.34054971105117976,0,0,296.6612895997446
LAW_16,32,LAW_16_L32_S890002,890002,L32_S990103,FLOOR_FULL,0.5,False,True,False,SPLIT,928,3.999999999999996,0.2755210875531193,0.2755210875531192,0.20480262655038622,0.25803750820080656,0.20480262655038622,0.04450134219009806,8.369887746683172,0.05120065663759661,0.7433283178765805,0.517069445096319,0.482930554903681,0.8318089135240242,241.79893578674185,0.4827586206896552,0.6504065040650406,124.27249686797447,-27.01320351381976,True,True,True,True,True,0.0012423701366638396,0.35748958043217566,320,0,292.9423141624833
LAW_16,32,LAW_16_L32_S890002,890002,L32_S990103,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1152,0.32188459716858014,0.2600387512615067,0.2600387512615067,0.20050730010075393,0.24948822191665526,0.20050730010075393,0.020714142946988978,8.194346051616403,0.622916728120863,0.7710670010836759,0.5127422322790636,0.4872577677209364,0.8318530418207228,241.74512709272489,0.4827586206896552,0.6504065040650406,122.94478792959121,-26.582264321937036,True,True,True,True,True,0.0028326892291430372,0.3568869700457375,320,0,292.9423141624833
LAW_16,32,LAW_16_L32_S890002,890002,L32_S990103,PARENT_FULL,0.0,True,False,False,NONE,,3.999999999999996,0.4721651846630582,0.4721651846630582,0.3457155661139003,0.39949171003095985,0.3457155661139003,0.10292099540556181,14.12872739667954,0.08642889152847516,0.7321919898871968,0.5156545745217458,0.48434542547825427,0.9888660074655152,228.6105872864967,0.43912175648702595,0.7615176151761518,395.1429603871952,-44.79783100263031,True,True,True,True,True,0.0027394893628258643,0.4327539278617098,320,0,292.9423141624833
LAW_16,32,LAW_16_L32_S890002,890002,L32_S990103,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.3218845971685808,0.3218845971685808,0.3218845971685808,0.2744201555496755,0.2910738851891549,0.2744201555496755,0.006487318432296579,11.215021682414982,0.8525420537782158,0.8525420537782158,0.5063297713670207,0.4936702286329792,0.9176214735305328,234.89796660684624,0.4409937888198758,0.7317073170731707,332.2134157685062,-50.38129443590185,True,True,True,True,True,0.0044846659178599535,0.43010434014216686,320,0,292.9423141624833
LAW_16,32,LAW_16_L32_S890002,890002,L32_S990103,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.32188459716858014,0.3070302862949783,0.3070302862949783,0.25029564199479376,0.2923236456342637,0.25029564199479376,0.006421962330996328,10.229099412770552,0.7775943434277061,0.8152148278763713,0.430035649197533,0.569964350802467,0.9829576402354356,238.88496921547124,0.5145228215767634,0.6341463414634146,359.53732860639684,-30.921186489434387,True,True,True,True,True,0.008124406669431428,0.40003336630691605,320,0,292.9423141624833
LAW_16,32,LAW_16_L32_S890002,890002,L32_S990103,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.19648546664726052,0.8035145333527395,0.9788496208887218,276.65202144126965,0.9461538461538461,0.056910569105691054,9.450507420485689,9.450507420485689,True,True,True,True,True,0.0019282658487320692,0.3358791587777003,0,0,292.9423141624833
LAW_16,32,LAW_16_L32_S890003,890003,L32_S990104,FLOOR_FULL,0.5,False,True,False,SPLIT,1120,4.0000000000000275,0.30135212773732684,0.30135212773732684,0.2236687120937463,0.27825285057218946,0.2236687120937463,0.05551165302690627,9.139339523932211,0.05591717802343619,0.7422171324063351,0.5397018791884003,0.46029812081159965,0.839948669137766,239.90205034462662,0.45168067226890757,0.7054054054054054,134.41116391022015,-26.357265941714875,True,True,True,True,True,0.0006856489342005889,0.3646685972946265,320,0,292.89204151221895
LAW_16,32,LAW_16_L32_S890003,890003,L32_S990104,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1648,0.2999217755579512,0.2986027593507417,0.2986027593507417,0.22387684669253125,0.27716063370149036,0.22387684669253125,0.04995016174165791,9.147844123199434,0.7464507912973245,0.7497480839738768,0.5371362997095978,0.46286370029040225,0.8427156172153522,239.72771704035958,0.453781512605042,0.7027027027027027,131.33909714683875,-25.086055481041335,True,True,True,True,True,0.002010311089797101,0.36573639496587546,320,0,292.89204151221895
LAW_16,32,LAW_16_L32_S890003,890003,L32_S990104,PARENT_FULL,0.0,True,False,False,NONE,,4.0000000000000275,0.43936442675323367,0.43936442675323367,0.3453413474780937,0.3898933440000992,0.3453413474780937,0.058526191392785115,14.111011758013317,0.08633533686952281,0.7860020667354859,0.5169007542778575,0.48309924572214247,0.9983256455600003,230.00821133021316,0.43564356435643564,0.7702702702702703,394.75419557523435,-44.44586451469137,True,True,True,True,True,0.004575663712963862,0.42942922646765175,320,0,292.89204151221895
LAW_16,32,LAW_16_L32_S890003,890003,L32_S990104,PARENT_LOW_CONSTANT,0.0,True,False,False,NONE,,0.2999217755579502,0.2999217755579502,0.2999217755579502,0.26077279860724073,0.27175748141530176,0.26077279860724073,0.0022265287752050336,10.655451639917613,0.8694693745464801,0.8694693745464801,0.48639737014095785,0.5136026298590421,0.9361265437210429,237.54637459301236,0.45661157024793386,0.7108108108108108,338.3468744642031,-46.5948896843845,True,True,True,True,True,0.0004243563744959489,0.4155254989675648,320,0,292.89204151221895
LAW_16,32,LAW_16_L32_S890003,890003,L32_S990104,PARENT_Q_REPLAY,0.0,True,False,False,NONE,,0.2999217755579512,0.2876648757564962,0.2876648757564962,0.23852955510572535,0.27626017537867614,0.23852955510572535,0.002572169409803908,9.746569246082203,0.7953058915511669,0.8291924917091265,0.41654343225184853,0.5834565677481515,0.9984925850980969,242.5863555543114,0.5247933884297521,0.6216216216216216,342.52363487957126,-27.399964033148525,True,True,True,True,True,0.0012681182060247376,0.3969023627975811,320,0,292.89204151221895
LAW_16,32,LAW_16_L32_S890003,890003,L32_S990104,SHAM,0.0,True,False,False,NONE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1917558236696021,0.8082441763303979,0.9893903732612532,277.8427366566779,0.9318181818181818,0.07297297297297298,13.050599192772086,11.2505482876329,True,True,True,True,True,0.0002247671773463189,0.3355684914936177,0,0,292.89204151221895
LAW_16,32,LAW_16_L32_S890004,890004,L32_S990105,FLOOR_FULL,0.5,False,True,False,SPLIT,1376,4.000000000000019,0.31043002301949807,0.31043002301949807,0.22542839930400033,0.28185389069539996,0.22542839930400033,0.06884990149047021,9.372690641871358,0.05635709982599982,0.7261810475394682,0.5389832867096014,0.4610167132903986,0.8356559484830033,241.98529406177764,0.446985446985447,0.7112299465240641,138.88927214584152,-27.2198069531091,True,True,True,True,True,0.0005098035267923628,0.37192074389676283,320,0,298.0256557219927
LAW_16,32,LAW_16_L32_S890004,890004,L32_S990105,FLOOR_Q_REPLAY,0.5,False,True,False,SPLIT,1584,0.30522627141244785,0.29314713331070885,0.29314713331070885,0.2178077045277734,0.2718939104860142,0.2178077045277734,0.05340215752481547,9.055843186829199,0.7135942247692466,0.7429979002964268,0.530137435894271,0.469862564105729,0.8389638235180139,242.8903725873041,0.45625,0.6978609625668449,136.3666238501562,-25.597954932794806,True,True,True,True,True,0.0006563005216769224,0.36727466869237874,320,0,298.0256557219927
LAW_16,32,LAW_16_L32_S890004,890004,L32_S990105,PARENT_FULL,0.0,True,False,False,NONE,,4.000000000000019,0.4043295219145943,0.4043295219145943,0.3291578871621733,0.3691917259910173,0.3291578871621733,0.03442130153742828,13.685476444973826,0.08228947179054294,0.8140832398374825,0.4999264815219724,0.5000735184780276,0.9929549779965383,234.38808270389794,0.4457593688362919,0.7513368983957219,382.52596494103403,-40.28646644147196,True,True,True,True,True,0.010465725351622157,0.4309350340232005,320,0,298.0256557219927
