law_index,seed,branch,rel_step,abs_step,time,best_P_anywhere,carrier_P,carrier_M,carrier_size,carrier_dist_home,carrier_dist_origin,origin_site_P,origin_site_M_vs_focus,origin_site_size
52,5010,CONTROL,250,430,5.0,0.9278683389776513,0.8784670635182744,1.0,6,0.023925966405576832,0.023925966405576832,0.8784670635182744,1.0,6
52,5010,CONTROL,260,440,5.2,0.9157358916721706,0.8858495236396307,1.0,6,0.024812977493244626,0.024812977493244626,0.8858495236396307,1.0,6
52,5010,CONTROL,270,450,5.4,0.9196685755033311,0.8917424600533226,1.0,6,0.025714582524001613,0.025714582524001613,0.8917424600533226,1.0,6
52,5010,CONTROL,280,460,5.6000000000000005,0.9255549556693703,0.8838933344519485,1.0,6,0.026389533510674024,0.026389533510674024,0.8838933344519485,1.0,6
52,5010,CONTROL,290,470,5.8,0.9280505646164995,0.8811647319446336,1.0,6,0.026398822036461413,0.026398822036461413,0.8811647319446336,1.0,6
52,5010,CONTROL,300,480,6.0,0.9245471733518189,0.8769837716997357,1.0,6,0.02579445036440944,0.02579445036440944,0.8769837716997357,1.0,6
52,5010,CONTROL,310,490,6.2,0.922937863522288,0.8884740986878521,1.0,6,0.024998236792296447,0.024998236792296447,0.8884740986878521,1.0,6
52,5010,CONTROL,320,500,6.4,0.931825359739831,0.8689408240588371,1.0,6,0.024373781796531144,0.024373781796531144,0.8689408240588371,1.0,6
52,5010,CONTROL,330,510,6.6000000000000005,0.9120580832531553,0.8823660535973948,1.0,6,0.02371198243209457,0.02371198243209457,0.8823660535973948,1.0,6
52,5010,CONTROL,340,520,6.8,0.9236063480916442,0.8860896732865845,1.0,6,0.02282711753760954,0.02282711753760954,0.8860896732865845,1.0,6
52,5010,CONTROL,350,530,7.0,0.9185208858718216,0.872686119354645,1.0,6,0.02217431691629138,0.02217431691629138,0.872686119354645,1.0,6
52,5010,CONTROL,360,540,7.2,0.9119472769116864,0.8764939768274337,1.0,6,0.021908193890999357,0.021908193890999357,0.8764939768274337,1.0,6
52,5010,SHAM,10,190,0.2,0.9377254858767805,0.8872571601005275,1.0,6,0.004363577575317223,0.004363577575317223,0.8872571601005275,1.0,6
52,5010,SHAM,20,200,0.4,0.9610365244669175,0.9610365244669175,1.0,6,0.008495869773826856,0.008495869773826856,0.9610365244669175,1.0,6
52,5010,SHAM,30,210,0.6,0.9450845100067051,0.9450845100067051,1.0,6,0.011864801701579119,0.011864801701579119,0.9450845100067051,1.0,6
52,5010,SHAM,40,220,0.8,0.9147493004566856,0.9076553632593619,1.0,6,0.014416149873909974,0.014416149873909974,0.9076553632593619,1.0,6
52,5010,SHAM,50,230,1.0,0.9091751716901898,0.8999267344794003,1.0,6,0.016763216910001683,0.016763216910001683,0.8999267344794003,1.0,6
52,5010,SHAM,60,240,1.2,0.9336932995069701,0.894069835559992,1.0,6,0.019304004400775267,0.019304004400775267,0.894069835559992,1.0,6
52,5010,SHAM,70,250,1.4000000000000001,0.9378994781846776,0.9378994781846776,1.0,6,0.022050538448274804,0.022050538448274804,0.9378994781846776,1.0,6
52,5010,SHAM,80,260,1.6,0.9556653566866051,0.9556653566866051,1.0,6,0.02417628063857234,0.02417628063857234,0.9556653566866051,1.0,6
52,5010,SHAM,90,270,1.8,0.9244457411289239,0.9236198889754296,1.0,6,0.0249327193908901,0.0249327193908901,0.9236198889754296,1.0,6
52,5010,SHAM,100,280,2.0,0.9318222226303373,0.8979032540053723,1.0,6,0.025166151851735635,0.025166151851735635,0.8979032540053723,1.0,6
52,5010,SHAM,110,290,2.2,0.9297581920452869,0.9263837473343998,1.0,6,0.024851696795203083,0.024851696795203083,0.9263837473343998,1.0,6
52,5010,SHAM,120,300,2.4,0.9460640194785722,0.9284195881908377,1.0,6,0.022508709710969636,0.022508709710969636,0.9284195881908377,1.0,6
52,5010,SHAM,130,310,2.6,0.9373618398087217,0.9168320037877501,1.0,6,0.019189438711424117,0.019189438711424117,0.9168320037877501,1.0,6
52,5010,SHAM,140,320,2.8000000000000003,0.9517162725018408,0.92959162761961,1.0,6,0.017084207429945354,0.017084207429945354,0.92959162761961,1.0,6
52,5010,SHAM,150,330,3.0,0.9368704461647491,0.9255214460112267,1.0,6,0.016148325518554645,0.016148325518554645,0.9255214460112267,1.0,6
52,5010,SHAM,160,340,3.2,0.9272611253069937,0.9192065908889387,1.0,6,0.014419665965518148,0.014419665965518148,0.9192065908889387,1.0,6
52,5010,SHAM,170,350,3.4,0.9193593736527697,0.9125718729052391,1.0,6,0.012209344052666875,0.012209344052666875,0.9125718729052391,1.0,6
52,5010,SHAM,180,360,3.6,0.9236705779858997,0.9043382975065917,1.0,6,0.011096005221322317,0.011096005221322317,0.9043382975065917,1.0,6
52,5010,SHAM,190,370,3.8000000000000003,0.9509129581052218,0.9064306156565239,1.0,6,0.011788524493772832,0.011788524493772832,0.9064306156565239,1.0,6
52,5010,SHAM,200,380,4.0,0.9401929635838817,0.882821850572729,1.0,6,0.013293701974329867,0.013293701974329867,0.882821850572729,1.0,6
52,5010,SHAM,210,390,4.2,0.9306538019965941,0.9042748169596136,1.0,6,0.014850524890964015,0.014850524890964015,0.9042748169596136,1.0,6
52,5010,SHAM,220,400,4.4,0.9301117307613838,0.8963586611958798,1.0,6,0.016948986470903295,0.016948986470903295,0.8963586611958798,1.0,6
52,5010,SHAM,230,410,4.6000000000000005,0.9402373783976856,0.9008838814075659,1.0,6,0.019760147189833644,0.019760147189833644,0.9008838814075659,1.0,6
52,5010,SHAM,240,420,4.8,0.9288427159276732,0.8961749006389479,1.0,6,0.02242835073039154,0.02242835073039154,0.8961749006389479,1.0,6
52,5010,SHAM,250,430,5.0,0.9278683389776513,0.8784670635182744,1.0,6,0.023925966405576832,0.023925966405576832,0.8784670635182744,1.0,6
52,5010,SHAM,260,440,5.2,0.9157358916721706,0.8858495236396307,1.0,6,0.024812977493244626,0.024812977493244626,0.8858495236396307,1.0,6
52,5010,SHAM,270,450,5.4,0.9196685755033311,0.8917424600533226,1.0,6,0.025714582524001613,0.025714582524001613,0.8917424600533226,1.0,6
52,5010,SHAM,280,460,5.6000000000000005,0.9255549556693703,0.8838933344519485,1.0,6,0.026389533510674024,0.026389533510674024,0.8838933344519485,1.0,6
52,5010,SHAM,290,470,5.8,0.9280505646164995,0.8811647319446336,1.0,6,0.026398822036461413,0.026398822036461413,0.8811647319446336,1.0,6
52,5010,SHAM,300,480,6.0,0.9245471733518189,0.8769837716997357,1.0,6,0.02579445036440944,0.02579445036440944,0.8769837716997357,1.0,6
52,5010,SHAM,310,490,6.2,0.922937863522288,0.8884740986878521,1.0,6,0.024998236792296447,0.024998236792296447,0.8884740986878521,1.0,6
52,5010,SHAM,320,500,6.4,0.931825359739831,0.8689408240588371,1.0,6,0.024373781796531144,0.024373781796531144,0.8689408240588371,1.0,6
52,5010,SHAM,330,510,6.6000000000000005,0.9120580832531553,0.8823660535973948,1.0,6,0.02371198243209457,0.02371198243209457,0.8823660535973948,1.0,6
52,5010,SHAM,340,520,6.8,0.9236063480916442,0.8860896732865845,1.0,6,0.02282711753760954,0.02282711753760954,0.8860896732865845,1.0,6
52,5010,SHAM,350,530,7.0,0.9185208858718216,0.872686119354645,1.0,6,0.02217431691629138,0.02217431691629138,0.872686119354645,1.0,6
52,5010,SHAM,360,540,7.2,0.9119472769116864,0.8764939768274337,1.0,6,0.021908193890999357,0.021908193890999357,0.8764939768274337,1.0,6
52,5010,PERTURBED,10,190,0.2,0.9377254858767805,0.8571491334338017,0.6666666666666666,9,0.025147886851840856,0.4271303698163874,0.0,nan,0
52,5010,PERTURBED,20,200,0.4,0.9273802069565962,0.776006328159263,0.6666666666666666,9,0.024281413227334157,0.42463654534509565,0.0,nan,0
52,5010,PERTURBED,30,210,0.6,0.8724508014146523,0.8724508014146523,1.0,6,0.04678779296825516,0.4208302893612889,0.0,nan,0
52,5010,PERTURBED,40,220,0.8,0.8925031705513703,0.8699020992855172,1.0,6,0.0627422518725526,0.420179197822315,0.0,nan,0
52,5010,PERTURBED,50,230,1.0,0.9595672283991169,0.9595672283991169,1.0,6,0.0731228428455253,0.4180946134865009,0.0,nan,0
52,5010,PERTURBED,60,240,1.2,0.8979796294691322,0.8979796294691322,1.0,6,0.07728311394934428,0.41297315638186494,0.0,nan,0
52,5010,PERTURBED,70,250,1.4000000000000001,0.9395773701671947,0.9395773701671947,1.0,6,0.07866989900918209,0.4079129409238181,0.0,nan,0
52,5010,PERTURBED,80,260,1.6,0.916320547308779,0.916320547308779,1.0,6,0.07938349895642548,0.40435248524864614,0.0,nan,0
52,5010,PERTURBED,90,270,1.8,0.9199681144315407,0.9192635903747511,1.0,6,0.07938257005105985,0.40119557426313124,0.0,nan,0
52,5010,PERTURBED,100,280,2.0,0.9340360562138299,0.8905578459339499,1.0,6,0.07906118952825408,0.39754673112542815,0.0,nan,0
52,5010,PERTURBED,110,290,2.2,0.9297891015649447,0.9297891015649447,1.0,6,0.0795355921324086,0.39401863284698313,0.0,nan,0
52,5010,PERTURBED,120,300,2.4,0.9436714618642931,0.9436714618642931,1.0,6,0.08084032306306028,0.39128758551574655,0.0,nan,0
52,5010,PERTURBED,130,310,2.6,0.9279869874471415,0.9184843323177451,1.0,6,0.08100558021782674,0.38896801833083994,0.0,nan,0
52,5010,PERTURBED,140,320,2.8000000000000003,0.9291827112929208,0.9225776507592269,1.0,6,0.08048014816604335,0.385714670461994,0.0,nan,0
52,5010,PERTURBED,150,330,3.0,0.9309564066996707,0.9309564066996707,1.0,6,0.08073610842743305,0.3821333373933734,0.0,nan,0
52,5010,PERTURBED,160,340,3.2,0.9417181453688168,0.918111303095496,1.0,6,0.08229990764643548,0.37983716428420733,0.0,nan,0
52,5010,PERTURBED,170,350,3.4,0.9370953166633302,0.9266034249302094,1.0,6,0.08365875337078879,0.3778285793599698,0.0,nan,0
52,5010,PERTURBED,180,360,3.6,0.9350757076447112,0.9332115192575453,1.0,6,0.08389504650548603,0.3753023914896358,0.0,nan,0
52,5010,PERTURBED,190,370,3.8000000000000003,0.9379622156466021,0.9275006323668323,1.0,6,0.0842729852821119,0.37272098450557395,0.0,nan,0
52,5010,PERTURBED,200,380,4.0,0.9569150948334552,0.915499492863482,1.0,6,0.08510919866980574,0.3707252397980132,0.0,nan,0
52,5010,PERTURBED,210,390,4.2,0.929984075503185,0.9249188608609218,1.0,6,0.08494741580731217,0.3695647832632121,0.0,nan,0
52,5010,PERTURBED,220,400,4.4,0.938783347121605,0.9072941430844078,1.0,6,0.08447368408958462,0.3682659420189051,0.0,nan,0
52,5010,PERTURBED,230,410,4.6000000000000005,0.9339987440102079,0.9041589407082287,1.0,6,0.08463047545659504,0.36620840483705264,0.0,nan,0
52,5010,PERTURBED,240,420,4.8,0.9472003970358137,0.8849850196315634,1.0,6,0.08460504789617823,0.3645354263386305,0.0,nan,0
52,5010,PERTURBED,250,430,5.0,0.9252378609252921,0.8996476745025598,1.0,6,0.08392111601778753,0.3640475630402106,0.0,nan,0
52,5010,PERTURBED,260,440,5.2,0.904948366875578,0.900448045325167,1.0,6,0.0836242015107753,0.3633269817689962,0.0,nan,0
52,5010,PERTURBED,270,450,5.4,0.9012671459493113,0.8904582639769337,1.0,6,0.08417176631488875,0.3618469113049819,0.0,nan,0
52,5010,PERTURBED,280,460,5.6000000000000005,0.9272510862275255,0.8875623986843633,1.0,6,0.08457564566885875,0.360813122939409,0.0,nan,0
52,5010,PERTURBED,290,470,5.8,0.9249238228483613,0.9017243038440838,1.0,6,0.08425531211394922,0.3605716978431452,0.0,nan,0
52,5010,PERTURBED,300,480,6.0,0.9321079761934281,0.8979132586377843,1.0,6,0.08397048868255626,0.36021842140860666,0.0,nan,0
52,5010,PERTURBED,310,490,6.2,0.9269160240762443,0.8778551282774448,1.0,6,0.08410399712219198,0.3593378552300446,0.0,nan,0
52,5010,PERTURBED,320,500,6.4,0.922766535708959,0.8862744188936142,1.0,6,0.08413623638461495,0.3589030567971457,0.0,nan,0
52,5010,PERTURBED,330,510,6.6000000000000005,0.9195700231723257,0.8814582960859293,1.0,6,0.0837519163002554,0.35921859873898915,0.0,nan,0
52,5010,PERTURBED,340,520,6.8,0.9177496778177434,0.8680622727874989,1.0,6,0.08360146271801296,0.35896053058981303,0.0,nan,0
52,5010,PERTURBED,350,530,7.0,0.9193314213707218,0.8767444364874544,1.0,6,0.08407972446642077,0.35794070818555285,0.0,nan,0
52,5010,PERTURBED,360,540,7.2,0.9191831733171162,0.8687548734748773,1.0,6,0.08432274427041374,0.3575202139928566,0.0,nan,0
52,5010,PLACEBO,10,190,0.2,0.8436916796389585,0.8180344374623693,0.6521739130434783,23,0.02158841048579928,0.4291682669085765,0.0,nan,0
52,5010,PLACEBO,20,200,0.4,0.8499044476603603,0.8499044476603603,0.75,20,0.054067326815148045,0.45852392180322143,0.0,nan,0
52,5010,PLACEBO,30,210,0.6,0.8764760757473798,0.8684975107601184,0.7142857142857143,21,0.07531503471727467,0.4762902424850869,0.0,nan,0
52,5010,PLACEBO,40,220,0.8,0.8805429203145092,0.8805429203145092,0.75,20,0.09743861346456742,0.49276272879234345,0.0,nan,0
52,5010,PLACEBO,50,230,1.0,0.906508490343127,0.906508490343127,0.75,20,0.11119008308711223,0.5042042981856434,0.0,nan,0
52,5010,PLACEBO,60,240,1.2,0.9154529676051466,0.9034505147157721,0.75,20,0.12316219257614004,0.514048708012621,0.0,nan,0
52,5010,PLACEBO,70,250,1.4000000000000001,0.8931016234870618,0.8931016234870618,0.75,20,0.13510732974430098,0.5229795214767757,0.0,nan,0
52,5010,PLACEBO,80,260,1.6,0.840290542597863,0.826233917369037,0.625,24,0.1753512652207432,0.5463120014863075,0.0,nan,0
52,5010,PLACEBO,90,270,1.8,0.880093286250508,0.880093286250508,0.625,24,0.18083209830087482,0.5497508271340584,0.0,nan,0
52,5010,PLACEBO,100,280,2.0,0.840682045741028,0.840682045741028,0.625,24,0.18350409767832393,0.5509706651793478,0.0,nan,0
52,5010,PLACEBO,110,290,2.2,0.9046087994488747,0.9046087994488747,0.625,24,0.18675780358778094,0.5515914345475817,0.0,nan,0
52,5010,PLACEBO,120,300,2.4,0.8805420379228338,0.8805420379228338,0.6521739130434783,23,0.19675525027569546,0.5570597340360572,0.0,nan,0
52,5010,PLACEBO,130,310,2.6,0.9125951048817706,0.9125951048817706,0.6521739130434783,23,0.2017607980772669,0.5594206044072613,0.0,nan,0
52,5010,PLACEBO,140,320,2.8000000000000003,0.8988091606446559,0.8988091606446559,0.6521739130434783,23,0.20753402650971817,0.5585143808892481,0.0,nan,0
52,5010,PLACEBO,150,330,3.0,0.8812764133919742,0.8812764133919742,0.6521739130434783,23,0.21206579374524653,0.5536653802615695,0.0,nan,0
52,5010,PLACEBO,160,340,3.2,0.9137694773462396,0.9137694773462396,0.6521739130434783,23,0.21781390268530393,0.547827953622067,0.0,nan,0
52,5010,PLACEBO,170,350,3.4,0.894504504027234,0.894504504027234,0.6521739130434783,23,0.22296503319990646,0.5423967042731196,0.0,nan,0
52,5010,PLACEBO,180,360,3.6,0.8640085967170619,0.8640085967170619,0.6521739130434783,23,0.22718649121409487,0.5379641802097752,0.0,nan,0
52,5010,PLACEBO,190,370,3.8000000000000003,0.8715303544867153,0.8715303544867153,0.6521739130434783,23,0.23077058170905218,0.5340792428998036,0.0,nan,0
52,5010,PLACEBO,200,380,4.0,0.8736731777580881,0.8736731777580881,0.6521739130434783,23,0.23565498994830728,0.5290001561098061,0.0,nan,0
52,5010,PLACEBO,210,390,4.2,0.8820287665363568,0.8820287665363568,0.6521739130434783,23,0.23818804218284453,0.526500941975785,0.0,nan,0
52,5010,PLACEBO,220,400,4.4,0.8582790703975937,0.8582790703975937,0.6521739130434783,23,0.24125887180531355,0.5235534822988637,0.0,nan,0
52,5010,PLACEBO,230,410,4.6000000000000005,0.8615775067980778,0.8615775067980778,0.6521739130434783,23,0.24529602944293705,0.5198073865415415,0.0,nan,0
52,5010,PLACEBO,240,420,4.8,0.8551076058960615,0.8551076058960615,0.6521739130434783,23,0.24860366829069944,0.5167886310856575,0.0,nan,0
52,5010,PLACEBO,250,430,5.0,0.8486719268480127,0.8486719268480127,0.6521739130434783,23,0.25162583707721053,0.5143752989394966,0.0,nan,0
52,5010,PLACEBO,260,440,5.2,0.8317987226869105,0.8317987226869105,0.6521739130434783,23,0.25373128159111,0.5127416953981471,0.0,nan,0
52,5010,PLACEBO,270,450,5.4,0.8433326388738313,0.8433326388738313,0.6521739130434783,23,0.2564941168990855,0.5105107938881253,0.0,nan,0
52,5010,PLACEBO,280,460,5.6000000000000005,0.8166293061007587,0.8166293061007587,0.6521739130434783,23,0.2589419985218382,0.5082061964613124,0.0,nan,0
52,5010,PLACEBO,290,470,5.8,0.8466317066131923,0.8466317066131923,0.6521739130434783,23,0.26189704827511984,0.5054609855365522,0.0,nan,0
52,5010,PLACEBO,300,480,6.0,0.8036811881940241,0.8036811881940241,0.6521739130434783,23,0.26438123999541097,0.5031647824836286,0.0,nan,0
52,5010,PLACEBO,310,490,6.2,0.8237809455877476,0.8237809455877476,0.6521739130434783,23,0.26678121937054605,0.5012594128750294,0.0,nan,0
52,5010,PLACEBO,320,500,6.4,0.8235058098053722,0.8235058098053722,0.6521739130434783,23,0.268591292674319,0.4999744916975375,0.0,nan,0
52,5010,PLACEBO,330,510,6.6000000000000005,0.8221628317408122,0.8221628317408122,0.6521739130434783,23,0.2696740376539069,0.4990605703307706,0.0,nan,0
52,5010,PLACEBO,340,520,6.8,0.8098467560891284,0.8098467560891284,0.6521739130434783,23,0.27105185069652354,0.49767019612226326,0.0,nan,0
52,5010,PLACEBO,350,530,7.0,0.8026474278275219,0.8026474278275219,0.6521739130434783,23,0.2728769159853461,0.495578211592342,0.0,nan,0
52,5010,PLACEBO,360,540,7.2,0.7810926813126765,0.7810926813126765,0.6521739130434783,23,0.274755644197714,0.493703914937883,0.0,nan,0
52,5012,CONTROL,10,130,0.2,0.8630702664199911,0.8630702664199911,0.7777777777777778,7,0.035668807537316556,0.035668807537316556,0.8630702664199911,0.7777777777777778,7
52,5012,CONTROL,20,140,0.4,0.7938088886769813,0.7938088886769813,0.7777777777777778,7,0.0446698750573389,0.0446698750573389,0.7938088886769813,0.7777777777777778,7
52,5012,CONTROL,30,150,0.6,0.8693685736871133,0.8693685736871133,0.7777777777777778,7,0.05266476145639012,0.05266476145639012,0.8693685736871133,0.7777777777777778,7
52,5012,CONTROL,40,160,0.8,0.8440364914270251,0.8440364914270251,0.7777777777777778,7,0.05992178491469297,0.05992178491469297,0.8440364914270251,0.7777777777777778,7
52,5012,CONTROL,50,170,1.0,0.8881959132333779,0.8532512098539948,0.7777777777777778,7,0.0662321999371253,0.0662321999371253,0.8532512098539948,0.7777777777777778,7
52,5012,CONTROL,60,180,1.2,0.829521574548441,0.829521574548441,0.7777777777777778,7,0.07033562834408894,0.07033562834408894,0.829521574548441,0.7777777777777778,7
52,5012,CONTROL,70,190,1.4000000000000001,0.7987815267950031,0.7987815267950031,0.7777777777777778,7,0.07378763500520913,0.07378763500520913,0.7987815267950031,0.7777777777777778,7
52,5012,CONTROL,80,200,1.6,0.8767201158819303,0.8253532943422709,0.7777777777777778,7,0.07704819705483497,0.07704819705483497,0.8253532943422709,0.7777777777777778,7
52,5012,CONTROL,90,210,1.8,0.84477136678243,0.8413909124532769,0.7777777777777778,7,0.07827302599038234,0.07827302599038234,0.8413909124532769,0.7777777777777778,7
52,5012,CONTROL,100,220,2.0,0.8481195598891992,0.7886757319615879,0.7777777777777778,7,0.0787457781459818,0.0787457781459818,0.7886757319615879,0.7777777777777778,7
52,5012,CONTROL,110,230,2.2,0.822302385028116,0.822302385028116,0.7777777777777778,7,0.07875429316176216,0.07875429316176216,0.822302385028116,0.7777777777777778,7
52,5012,CONTROL,120,240,2.4,0.8201852902424328,0.8201852902424328,0.7777777777777778,7,0.0781946460892698,0.0781946460892698,0.8201852902424328,0.7777777777777778,7
52,5012,CONTROL,130,250,2.6,0.8149173460720093,0.7960592344699517,0.7777777777777778,7,0.0774739159393284,0.0774739159393284,0.7960592344699517,0.7777777777777778,7
52,5012,CONTROL,140,260,2.8000000000000003,0.8232373043623301,0.7940250350091763,0.7777777777777778,7,0.07644590426960354,0.07644590426960354,0.7940250350091763,0.7777777777777778,7
52,5012,CONTROL,150,270,3.0,0.8502832198904839,0.8502832198904839,0.7272727272727273,10,0.025348869811536306,0.025348869811536306,0.8502832198904839,0.7272727272727273,10
52,5012,CONTROL,160,280,3.2,0.8305381180304029,0.8305381180304029,0.7,8,0.05640137863370594,0.05640137863370594,0.8305381180304029,0.7,8
52,5012,CONTROL,170,290,3.4,0.8837231397510968,0.8837231397510968,0.7272727272727273,10,0.028467189939265208,0.028467189939265208,0.8837231397510968,0.7272727272727273,10
52,5012,CONTROL,180,300,3.6,0.8494561163559325,0.8494561163559325,0.8,9,0.039841301193967754,0.039841301193967754,0.8494561163559325,0.8,9
52,5012,CONTROL,190,310,3.8000000000000003,0.8474672300268192,0.8474672300268192,0.7272727272727273,10,0.027630027445756346,0.027630027445756346,0.8474672300268192,0.7272727272727273,10
52,5012,CONTROL,200,320,4.0,0.8213658372407651,0.8213658372407651,0.7272727272727273,10,0.02599544453189809,0.02599544453189809,0.8213658372407651,0.7272727272727273,10
52,5012,CONTROL,210,330,4.2,0.8827214968727697,0.8827214968727697,0.7272727272727273,10,0.023855601954401378,0.023855601954401378,0.8827214968727697,0.7272727272727273,10
52,5012,CONTROL,220,340,4.4,0.8371217851943701,0.8371217851943701,0.7272727272727273,10,0.020987671277777183,0.020987671277777183,0.8371217851943701,0.7272727272727273,10
52,5012,CONTROL,230,350,4.6000000000000005,0.8124067897068012,0.8124067897068012,0.7272727272727273,10,0.018230497278968114,0.018230497278968114,0.8124067897068012,0.7272727272727273,10
52,5012,CONTROL,240,360,4.8,0.8526757567542395,0.8526757567542395,0.7272727272727273,10,0.01547204477688886,0.01547204477688886,0.8526757567542395,0.7272727272727273,10
52,5012,CONTROL,250,370,5.0,0.8332224692922946,0.8332224692922946,0.7272727272727273,10,0.012964908814422757,0.012964908814422757,0.8332224692922946,0.7272727272727273,10
52,5012,CONTROL,260,380,5.2,0.8007046853090906,0.8007046853090906,0.7272727272727273,10,0.010574211971476939,0.010574211971476939,0.8007046853090906,0.7272727272727273,10
52,5012,CONTROL,270,390,5.4,0.8424352730189595,0.8424352730189595,0.7272727272727273,10,0.008506564720597387,0.008506564720597387,0.8424352730189595,0.7272727272727273,10
52,5012,CONTROL,280,400,5.6000000000000005,0.8124437257944032,0.8124437257944032,0.7272727272727273,10,0.006829972752929506,0.006829972752929506,0.8124437257944032,0.7272727272727273,10
52,5012,CONTROL,290,410,5.8,0.8017430312721862,0.8017430312721862,0.7272727272727273,10,0.005783861210346742,0.005783861210346742,0.8017430312721862,0.7272727272727273,10
52,5012,CONTROL,300,420,6.0,0.8062414990065558,0.8062414990065558,0.7272727272727273,10,0.005550857596979242,0.005550857596979242,0.8062414990065558,0.7272727272727273,10
52,5012,CONTROL,310,430,6.2,0.799984739515038,0.799984739515038,0.7272727272727273,10,0.006480430540125304,0.006480430540125304,0.799984739515038,0.7272727272727273,10
52,5012,CONTROL,320,440,6.4,0.8003811190415869,0.8003811190415869,0.7272727272727273,10,0.007749759494168551,0.007749759494168551,0.8003811190415869,0.7272727272727273,10
52,5012,CONTROL,330,450,6.6000000000000005,0.8101581957703338,0.8101581957703338,0.7272727272727273,10,0.009066093350598891,0.009066093350598891,0.8101581957703338,0.7272727272727273,10
52,5012,CONTROL,340,460,6.8,0.7892437678056029,0.7892437678056029,0.7272727272727273,10,0.010294760840584331,0.010294760840584331,0.7892437678056029,0.7272727272727273,10
52,5012,CONTROL,350,470,7.0,0.7987280342709385,0.7987280342709385,0.7272727272727273,10,0.01153213470628376,0.01153213470628376,0.7987280342709385,0.7272727272727273,10
52,5012,CONTROL,360,480,7.2,0.796498171546611,0.796498171546611,0.7272727272727273,10,0.012711135681605538,0.012711135681605538,0.796498171546611,0.7272727272727273,10
52,5012,SHAM,10,130,0.2,0.8630702664199911,0.8630702664199911,0.7777777777777778,7,0.035668807537316556,0.035668807537316556,0.8630702664199911,0.7777777777777778,7
52,5012,SHAM,20,140,0.4,0.7938088886769813,0.7938088886769813,0.7777777777777778,7,0.0446698750573389,0.0446698750573389,0.7938088886769813,0.7777777777777778,7
52,5012,SHAM,30,150,0.6,0.8693685736871133,0.8693685736871133,0.7777777777777778,7,0.05266476145639012,0.05266476145639012,0.8693685736871133,0.7777777777777778,7
52,5012,SHAM,40,160,0.8,0.8440364914270251,0.8440364914270251,0.7777777777777778,7,0.05992178491469297,0.05992178491469297,0.8440364914270251,0.7777777777777778,7
52,5012,SHAM,50,170,1.0,0.8881959132333779,0.8532512098539948,0.7777777777777778,7,0.0662321999371253,0.0662321999371253,0.8532512098539948,0.7777777777777778,7
52,5012,SHAM,60,180,1.2,0.829521574548441,0.829521574548441,0.7777777777777778,7,0.07033562834408894,0.07033562834408894,0.829521574548441,0.7777777777777778,7
52,5012,SHAM,70,190,1.4000000000000001,0.7987815267950031,0.7987815267950031,0.7777777777777778,7,0.07378763500520913,0.07378763500520913,0.7987815267950031,0.7777777777777778,7
52,5012,SHAM,80,200,1.6,0.8767201158819303,0.8253532943422709,0.7777777777777778,7,0.07704819705483497,0.07704819705483497,0.8253532943422709,0.7777777777777778,7
52,5012,SHAM,90,210,1.8,0.84477136678243,0.8413909124532769,0.7777777777777778,7,0.07827302599038234,0.07827302599038234,0.8413909124532769,0.7777777777777778,7
52,5012,SHAM,100,220,2.0,0.8481195598891992,0.7886757319615879,0.7777777777777778,7,0.0787457781459818,0.0787457781459818,0.7886757319615879,0.7777777777777778,7
52,5012,SHAM,110,230,2.2,0.822302385028116,0.822302385028116,0.7777777777777778,7,0.07875429316176216,0.07875429316176216,0.822302385028116,0.7777777777777778,7
52,5012,SHAM,120,240,2.4,0.8201852902424328,0.8201852902424328,0.7777777777777778,7,0.0781946460892698,0.0781946460892698,0.8201852902424328,0.7777777777777778,7
52,5012,SHAM,130,250,2.6,0.8149173460720093,0.7960592344699517,0.7777777777777778,7,0.0774739159393284,0.0774739159393284,0.7960592344699517,0.7777777777777778,7
52,5012,SHAM,140,260,2.8000000000000003,0.8232373043623301,0.7940250350091763,0.7777777777777778,7,0.07644590426960354,0.07644590426960354,0.7940250350091763,0.7777777777777778,7
52,5012,SHAM,150,270,3.0,0.8502832198904839,0.8502832198904839,0.7272727272727273,10,0.025348869811536306,0.025348869811536306,0.8502832198904839,0.7272727272727273,10
52,5012,SHAM,160,280,3.2,0.8305381180304029,0.8305381180304029,0.7,8,0.05640137863370594,0.05640137863370594,0.8305381180304029,0.7,8
52,5012,SHAM,170,290,3.4,0.8837231397510968,0.8837231397510968,0.7272727272727273,10,0.028467189939265208,0.028467189939265208,0.8837231397510968,0.7272727272727273,10
52,5012,SHAM,180,300,3.6,0.8494561163559325,0.8494561163559325,0.8,9,0.039841301193967754,0.039841301193967754,0.8494561163559325,0.8,9
52,5012,SHAM,190,310,3.8000000000000003,0.8474672300268192,0.8474672300268192,0.7272727272727273,10,0.027630027445756346,0.027630027445756346,0.8474672300268192,0.7272727272727273,10
52,5012,SHAM,200,320,4.0,0.8213658372407651,0.8213658372407651,0.7272727272727273,10,0.02599544453189809,0.02599544453189809,0.8213658372407651,0.7272727272727273,10
52,5012,SHAM,210,330,4.2,0.8827214968727697,0.8827214968727697,0.7272727272727273,10,0.023855601954401378,0.023855601954401378,0.8827214968727697,0.7272727272727273,10
52,5012,SHAM,220,340,4.4,0.8371217851943701,0.8371217851943701,0.7272727272727273,10,0.020987671277777183,0.020987671277777183,0.8371217851943701,0.7272727272727273,10
