A_over_M256,A_over_T,DIRECT_SOURCE_REPLACEMENT_80,EXCESS_INCUMBENT_EGRESS,FORCED_COMPONENT_TURNOVER_80,F_over_M256,F_over_T,I_over_I0,I_over_T,MATCHED_FRESH_REPLACEMENT,T_over_M256,arm,block,coast_gate,core_over_I0,first_cross_source,first_cross_turnover,first_failure_time,first_failure_type,ledger_ok,lineage_ok,loss,mass_gate,merger,planned_sink,planned_source,reacquisition,realized_sink,realized_source,scaffold_cells,scaffold_mass_over_I0,sham_I_matched,size,split,terminal_time
0.22511758331964526,0.2271558720925369,False,0.0,False,0.0,0.0,0.765909332453585,0.772844127907463,0.0,0.9910269157732304,SHAM,L32_S990106,True,0.5957901359951361,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,282.0,0.6197014966849611,227.5931044105749,32,False,12544.0
0.12420195720521547,0.12474252916231628,False,0.1912716880001705,False,0.19095500136971588,0.19178610678167052,0.6805095397658445,0.683471364056014,0.19095500136971588,0.9956664983407751,DIRECT_Q100_ANCHOR,L32_S990106,True,0.5281842190063278,,,,NONE,True,True,False,True,False,297.15410789091953,297.15410789091953,False,64.7417697784748,64.74176977847479,229.0,0.5761909535678126,259.0533730128609,32,False,3584.0
0.2244992128979998,0.2268616928720785,False,0.0,False,0.0,0.0,0.765087041422112,0.7731383071279213,0.0,0.9895862543201119,SHAM,L32_S990107,True,0.5951977628362823,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,284.0,0.6227963294225723,227.44154079787452,32,False,12544.0
0.12916551432472204,0.12864220364861756,False,0.18937375053782937,False,0.1946453203379869,0.19385671995405962,0.6802571201861844,0.6775010763973247,0.18937375053782937,1.0040679548488913,DIRECT_Q100_ANCHOR,L32_S990107,True,0.5274261791198068,,,,NONE,True,True,False,True,False,297.2753797726274,297.2753797726274,False,65.78619778557463,65.78619778557463,233.0,0.5807038959943127,258.51984735648216,32,False,3584.0
0.207782253651403,0.21623976380216786,False,0.0,False,0.0,0.0,0.7531060214648133,0.7837602361978323,0.0,0.9608882751162159,SHAM,L32_S990108,True,0.5907581715859883,,,,NONE,True,True,False,True,False,0.0,0.0,False,0.0,0.0,287.0,0.627028155839936,225.27642064906132,32,False,12544.0
0.11643622155286872,0.11876717809004726,False,0.20872204319066995,False,0.20846991108631654,0.2126433057187681,0.6554675987682305,0.6685895161911843,0.20846991108631654,0.9803737314074158,DIRECT_Q100_ANCHOR,L32_S990108,True,0.5070349417344402,,,,NONE,True,True,False,True,False,299.12975627374783,299.12975627374783,False,71.33286066458355,71.33286066458355,228.0,0.561137673589347,258.5048369734631,32,False,3584.0
0.1720828639349669,0.17621734767701186,False,0.27896992017379724,False,0.2872801372407955,0.2941823646309869,0.5171745883604117,0.5296002876920021,0.27896992017379724,0.9765375895361731,DIRECT_Q200_UNIFORM,L24_S990000,True,0.34747167718488264,,,,NONE,True,True,False,True,False,335.89988014021395,335.89988014021395,False,58.92417471623635,58.92417471623635,98.0,0.38761157525332085,133.71242249546492,24,False,4864.0
0.18810665358171402,0.19226393703333972,False,0.34782630088978894,False,0.3845251537781126,0.39302341807710056,0.4057453989131065,0.41471264488955967,0.34782630088978894,0.978377206272933,DIRECT_Q400_UNIFORM,L24_S990000,True,0.2574072308730539,,,,NONE,True,True,False,True,False,671.7997602804236,671.7997602804236,False,99.20076306704702,99.20076306704702,61.0,0.25143863941197864,126.56232182042471,24,False,7424.0
,,False,,False,,,,,,,DIRECT_Q800_UNIFORM,L24_S990000,False,,,,9056,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,1152.556463731092,1152.556463731092,False,125.68339365914943,125.68339365914943,,,117.08228690068118,24,False,12544.0
0.1926344167015651,0.1945853163864578,False,0.2947083046803387,False,0.338476253428478,0.34190416224905124,0.4588633951225568,0.46351052136449006,0.2947083046803387,0.9899740652526006,DIRECT_Q400_BURST,L24_S990000,True,0.3089513205643117,,,,NONE,True,True,False,True,False,671.7997602804236,671.7997602804236,False,72.88604669950182,72.88604669950182,73.0,0.27005479295600887,126.56232182042471,24,False,7424.0
