law_index,seed,snapshot_cadence,lag_snapshots,tau,rows,probe_rows,probe_fraction,mean_p,mean_m,p_min,p_max,m_min,m_max
50,2002,10,3,0.6,110,11,0.1,0.7149397410430958,0.4154181403029953,0.19821830852686326,0.8878158244757476,0.06666666666666667,1.0
50,2002,10,6,1.2,56,4,0.07142857142857142,0.6932796506944514,0.3123178093872011,0.3753198047422236,0.8552567067804082,0.05555555555555555,0.7777777777777778
50,2002,30,1,0.6,34,2,0.058823529411764705,0.6892907786208233,0.4326109778131968,0.38287832986550757,0.851376121743027,0.08333333333333333,1.0
50,2002,30,3,1.8,6,0,0.0,0.7005332142237606,0.38694286224528157,0.5904423684134753,0.7987791537273324,0.25,0.75
50,2002,60,1,1.2,9,0,0.0,0.6410433148054128,0.2508911205533483,0.4995984301035957,0.789110055704857,0.058823529411764705,0.5
50,2002,60,3,3.6,1,0,0.0,0.5016021578419998,0.20833333333333334,0.5016021578419998,0.5016021578419998,0.20833333333333334,0.20833333333333334
50,2003,10,1,0.2,238,5,0.02100840336134454,0.7724636447222332,0.6751557322950671,0.3870245213960853,0.9660195417925742,0.18181818181818182,1.0
50,2003,10,3,0.6,143,14,0.0979020979020979,0.7286211745297836,0.4229369127622102,0.43279975074818794,0.9228237713775603,0.0,1.0
50,2003,10,6,1.2,68,7,0.10294117647058823,0.6857566370856267,0.2672281298233513,0.36277851539521133,0.8526515775553513,0.0,0.625
50,2003,30,1,0.6,59,2,0.03389830508474576,0.7392874887657374,0.4298702326110318,0.39856984409191715,0.9434943605280818,0.08333333333333333,1.0
50,2003,30,3,1.8,12,0,0.0,0.6592535140445811,0.2843577922622041,0.49652433804722174,0.7778620466595599,0.1,0.5
50,2003,30,6,3.6,2,0,0.0,0.6474068234262198,0.23484848484848483,0.5003220088848601,0.7944916379675795,0.13636363636363635,0.3333333333333333
50,2003,60,1,1.2,22,2,0.09090909090909091,0.7355022507780874,0.2512563565371051,0.5607701931912571,0.8589630303303898,0.0,0.6666666666666666
50,2003,60,3,3.6,2,0,0.0,0.6052185088747464,0.1375,0.5130195737371731,0.6974174440123195,0.125,0.15
51,2001,10,1,0.2,250,0,0.0,0.905814397143535,0.9715872866264174,0.5648037753254628,0.9758661872041392,0.4782608695652174,1.0
51,2001,10,3,0.6,235,0,0.0,0.872073355025355,0.9453623388637272,0.5509795750144734,0.9817981027601973,0.43478260869565216,1.0
51,2001,10,6,1.2,215,3,0.013953488372093023,0.8461618126992609,0.903221402235559,0.44304200980315656,0.9602855838938732,0.34782608695652173,1.0
51,2001,30,1,0.6,83,0,0.0,0.8750968426699182,0.9366788252199459,0.6514396826619749,0.9642875347225854,0.4782608695652174,1.0
51,2001,30,3,1.8,69,0,0.0,0.8281242264099855,0.8607951647176595,0.5909956078375225,0.9510343675300224,0.4444444444444444,1.0
51,2001,30,6,3.6,54,1,0.018518518518518517,0.787111364915984,0.7674294125984943,0.505028128170757,0.9253890985026152,0.36363636363636365,1.0
51,2001,60,1,1.2,39,0,0.0,0.8365085347113423,0.872390853912593,0.577822484266356,0.95728940586438,0.30434782608695654,1.0
51,2001,60,3,3.6,28,0,0.0,0.7869202783896447,0.7247943050738082,0.6215414614299601,0.9215798387679002,0.21739130434782608,1.0
51,2001,60,6,7.2,15,1,0.06666666666666667,0.792405428703807,0.5056038647342996,0.6321422057855697,0.9078322253725941,0.13333333333333333,0.8181818181818182
51,2002,10,1,0.2,269,0,0.0,0.9044618396310147,0.9773976657854163,0.44533641344246994,0.9799572104127543,0.53125,1.0
51,2002,10,3,0.6,254,0,0.0,0.8705106985955325,0.9534217366494314,0.324624227788257,0.971606509783123,0.38636363636363635,1.0
51,2002,10,6,1.2,235,0,0.0,0.8455770259711625,0.9272350206498852,0.2851575365441028,0.9565986332977915,0.3409090909090909,1.0
51,2002,30,1,0.6,81,0,0.0,0.8633677690476074,0.9507280693531428,0.39255032789254557,0.9660380730524472,0.36363636363636365,1.0
51,2002,30,3,1.8,69,0,0.0,0.8240548495142925,0.8957280623644559,0.43336841352401273,0.9362981347096374,0.2727272727272727,1.0
51,2002,30,6,3.6,51,0,0.0,0.7719530343773137,0.8168500462455619,0.45314340782814055,0.9353884290843153,0.25,1.0
51,2002,60,1,1.2,29,0,0.0,0.8372108464196095,0.912291766128406,0.501691956431466,0.9463723231349426,0.45454545454545453,1.0
51,2002,60,3,3.6,17,0,0.0,0.7725451101895892,0.8523700662645897,0.45314340782814055,0.9102388181074414,0.3939393939393939,1.0
51,2002,60,6,7.2,4,0,0.0,0.7716856554913071,0.6442099567099567,0.6090186165957614,0.8992296553758913,0.30303030303030304,0.8571428571428571
51,2003,10,1,0.2,153,0,0.0,0.8930907229197658,0.9740066456638018,0.6457582227750621,0.9946678705026099,0.5882352941176471,1.0
51,2003,10,3,0.6,142,0,0.0,0.8603738986928413,0.9441786523077678,0.6097165347213955,0.9752951799373529,0.47619047619047616,1.0
51,2003,10,6,1.2,127,4,0.031496062992125984,0.8330182580428734,0.8972843108432198,0.5730836246097432,0.9641420960842234,0.47619047619047616,1.0
51,2003,30,1,0.6,49,0,0.0,0.8624664995074778,0.9410017731146182,0.6097165347213955,0.957684252878919,0.47619047619047616,1.0
51,2003,30,3,1.8,39,1,0.02564102564102564,0.8067734114960509,0.8521894748581852,0.49866503498057424,0.9663567889963431,0.47619047619047616,1.0
51,2003,30,6,3.6,27,2,0.07407407407407407,0.7916294432378651,0.7078200612219164,0.521008301456008,0.9094017668492089,0.37254901960784315,1.0
51,2003,60,1,1.2,19,1,0.05263157894736842,0.8152824986054658,0.8697341172186375,0.5730836246097432,0.9076381083900206,0.40625,1.0
51,2003,60,3,3.6,8,3,0.375,0.7601354052945976,0.6138233294483294,0.521008301456008,0.8686520593970567,0.3333333333333333,0.9230769230769231
51,2003,60,6,7.2,1,0,0.0,0.656855453478837,0.2903225806451613,0.656855453478837,0.656855453478837,0.2903225806451613,0.2903225806451613
52,2001,10,1,0.2,401,0,0.0,0.9297885701994258,0.9798719930604893,0.6376187041850028,0.9948782656241982,0.4,1.0
52,2001,10,3,0.6,382,5,0.013089005235602094,0.9192122308175484,0.9614382823906501,0.5735163687892574,0.9935889891603923,0.1,1.0
52,2001,10,6,1.2,358,3,0.008379888268156424,0.9015333041999968,0.9454247109730475,0.4475525920401365,0.9923541652896944,0.1,1.0
52,2001,30,1,0.6,132,0,0.0,0.9171488333234838,0.9601512649808105,0.6407987081718952,0.9914651226528399,0.3,1.0
52,2001,30,3,1.8,115,1,0.008695652173913044,0.8910325564206243,0.9459786952178257,0.44618844805215374,0.989292798436095,0.39285714285714285,1.0
52,2001,30,6,3.6,91,1,0.01098901098901099,0.8638516361552405,0.9312873634302204,0.5494976009914275,0.9716144125867389,0.3333333333333333,1.0
52,2001,60,1,1.2,66,1,0.015151515151515152,0.8917953045576422,0.9338228059818968,0.4475525920401365,0.9856829165522317,0.3333333333333333,1.0
52,2001,60,3,3.6,50,1,0.02,0.8581926321575872,0.9110627705627704,0.5494976009914275,0.9716144125867389,0.25,1.0
52,2001,60,6,7.2,29,0,0.0,0.7713126847127076,0.8466599492461562,0.40554884219168336,0.9201099218022705,0.25,1.0
52,2002,10,1,0.2,345,2,0.005797101449275362,0.9200186677734853,0.9566546869521696,0.5109243143007525,0.9921552089616419,0.2631578947368421,1.0
52,2002,10,3,0.6,314,1,0.0031847133757961785,0.9136456033191342,0.9410823264808349,0.44759331723817963,0.9939293609328419,0.0,1.0
52,2002,10,6,1.2,284,3,0.01056338028169014,0.9060603526899579,0.9354386483811059,0.4752843257907041,0.9862351040273313,0.0,1.0
52,2002,30,1,0.6,113,1,0.008849557522123894,0.9114099705088731,0.9338824400771303,0.47212754056973244,0.9891957224433573,0.42857142857142855,1.0
52,2002,30,3,1.8,98,0,0.0,0.887745660191192,0.9071068387394917,0.5079757634898657,0.9842804020457623,0.0,1.0
52,2002,30,6,3.6,79,0,0.0,0.8519000410333165,0.8815707313287355,0.4801630484393312,0.9609107266006117,0.0,1.0
52,2002,60,1,1.2,54,0,0.0,0.9028669522289013,0.9196382321382321,0.6486703332901053,0.9754894163349104,0.3076923076923077,1.0
52,2002,60,3,3.6,41,0,0.0,0.8555218753248613,0.8705371147264978,0.648413266102309,0.9609107266006117,0.0,1.0
52,2002,60,6,7.2,23,0,0.0,0.7728832418004106,0.769218334947235,0.5989169645802666,0.896414005572268,0.0,1.0
52,2003,10,1,0.2,358,0,0.0,0.9198531844023882,0.9592369045129481,0.4854526634933732,0.9916875020032636,0.3333333333333333,1.0
52,2003,10,3,0.6,334,1,0.0029940119760479044,0.9116603365259901,0.9337024003940171,0.48121925385900105,0.9953947701676384,0.3,1.0
52,2003,10,6,1.2,305,2,0.006557377049180328,0.9046099733732202,0.9250001982486881,0.4077458754713969,0.9874462153809576,0.07692307692307693,1.0
52,2003,30,1,0.6,116,0,0.0,0.9112271479930141,0.9315311181944042,0.39835266164421307,0.9906116469588959,0.29411764705882354,1.0
52,2003,30,3,1.8,99,4,0.04040404040404041,0.8964937734880294,0.9131536032324099,0.5869211524210264,0.9815142103097033,0.3333333333333333,1.0
52,2003,30,6,3.6,80,4,0.05,0.8599972486657108,0.8908568211973783,0.45721691226234645,0.9696286152409704,0.21052631578947367,1.0
52,2003,60,1,1.2,56,1,0.017857142857142856,0.9044025168018007,0.9139255702280912,0.4761741521920278,0.9857724649500723,0.29411764705882354,1.0
52,2003,60,3,3.6,43,2,0.046511627906976744,0.8594403065906863,0.8927576267701547,0.45721691226234645,0.9696286152409704,0.21052631578947367,1.0
52,2003,60,6,7.2,25,4,0.16,0.7887809757128512,0.8170253083689616,0.43770213733207675,0.9095791647339037,0.2222222222222222,1.0
53,2001,10,1,0.2,335,3,0.008955223880597015,0.8981797595272525,0.9418143794322112,0.45752965137636675,0.9922050840311766,0.3125,1.0
53,2001,10,3,0.6,300,1,0.0033333333333333335,0.8626583111874269,0.8988409129570114,0.43600606715070434,0.9845645871667889,0.0,1.0
53,2001,10,6,1.2,261,1,0.0038314176245210726,0.826046583052639,0.846398811011551,0.39369136751594674,0.9734314099521243,0.0,1.0
53,2001,30,1,0.6,100,0,0.0,0.8620058545528931,0.8966354405828091,0.5748436299626871,0.9768471807063376,0.2727272727272727,1.0
53,2001,30,3,1.8,83,1,0.012048192771084338,0.8263153707577936,0.797280672291356,0.6028742205690765,0.9676362623496075,0.1111111111111111,1.0
53,2001,30,6,3.6,61,1,0.01639344262295082,0.8008503196243769,0.7321077234688105,0.633211775805588,0.9407532297474807,0.18181818181818182,1.0
53,2001,60,1,1.2,39,0,0.0,0.8270258605683884,0.8310107084398584,0.4704591002333761,0.9564212681656687,0.21428571428571427,1.0
53,2001,60,3,3.6,21,0,0.0,0.8153473225720773,0.8402906617192331,0.6391003394677823,0.9407532297474807,0.25,1.0
53,2001,60,6,7.2,8,0,0.0,0.8120069694350409,0.7767857142857142,0.7587060756098156,0.8843487360775638,0.6,1.0
53,2002,10,1,0.2,231,0,0.0,0.8931743190956284,0.9490631735293253,0.4888183539826933,0.9866499214960653,0.45454545454545453,1.0
53,2002,10,3,0.6,210,0,0.0,0.8529192418925777,0.9104130690694566,0.4959802267914167,0.9841639997765923,0.10344827586206896,1.0
53,2002,10,6,1.2,186,0,0.0,0.8195148864669608,0.8675765280743333,0.4721935750058588,0.9783373817981006,0.03333333333333333,1.0
53,2002,30,1,0.6,67,0,0.0,0.8601484327855925,0.920787719314482,0.4087445192165954,0.9769563912480109,0.3,1.0
53,2002,30,3,1.8,51,0,0.0,0.810555031062009,0.8471462056372033,0.39718457247317035,0.9652445353500657,0.27906976744186046,1.0
53,2002,30,6,3.6,34,3,0.08823529411764706,0.7876062139062574,0.719270176161716,0.3591346676867288,0.9332989295693148,0.2558139534883721,1.0
53,2002,60,1,1.2,24,0,0.0,0.8220075365854065,0.830377435064935,0.47853992739248435,0.9651144620542118,0.0,1.0
53,2002,60,3,3.6,12,0,0.0,0.797687807622932,0.7079229797979799,0.48420903941174154,0.9332989295693148,0.0,1.0
53,2002,60,6,7.2,4,0,0.0,0.7476689689326471,0.5227272727272727,0.4897764879480545,0.9034763744249754,0.0,0.7272727272727273
53,2003,10,1,0.2,299,0,0.0,0.8736593211997113,0.920178398127693,0.4332748054616392,0.9847948050577464,0.23333333333333334,1.0
53,2003,10,3,0.6,252,2,0.007936507936507936,0.8358513194400872,0.869551532802307,0.37639028841307937,0.9805292855817784,0.08333333333333333,1.0
53,2003,10,6,1.2,193,1,0.0051813471502590676,0.8027955851154838,0.851329102085911,0.4088986059740331,0.9687429826175508,0.0,1.0
53,2003,30,1,0.6,82,0,0.0,0.8433888529151117,0.86930917181021,0.5577767900224322,0.9733195410854472,0.3,1.0
53,2003,30,3,1.8,51,0,0.0,0.7937680457954491,0.8024043865912376,0.5178963219944837,0.923599436430953,0.0,1.0
53,2003,30,6,3.6,27,1,0.037037037037037035,0.7930814193088209,0.7427182152913148,0.5196770935670275,0.9015870372105588,0.25,1.0
53,2003,60,1,1.2,30,0,0.0,0.7804731201681107,0.7450830153461733,0.4694848923593575,0.956612648074962,0.0,1.0
53,2003,60,3,3.6,12,1,0.08333333333333333,0.7464305613398207,0.642361111111111,0.37887917031078494,0.9015870372105588,0.0,1.0
53,2003,60,6,7.2,3,1,0.3333333333333333,0.6719488856973368,0.3333333333333333,0.3691020815057879,0.8259216448069334,0.16666666666666666,0.5
54,2001,10,1,0.2,148,1,0.006756756756756757,0.8142238350105874,0.8232857011762381,0.3106928233815687,0.9756000608991093,0.09090909090909091,1.0
54,2001,10,3,0.6,93,0,0.0,0.7418950723598349,0.7368412188428648,0.29818368591381683,0.9508178078951225,0.0,1.0
54,2001,10,6,1.2,53,1,0.018867924528301886,0.6984556141177987,0.7550288154184923,0.3182244165027809,0.9369176666423125,0.23529411764705882,1.0
54,2001,30,1,0.6,32,0,0.0,0.7573241759025653,0.739919745314966,0.34706825464994256,0.9047435290585516,0.3076923076923077,1.0
54,2001,30,3,1.8,13,0,0.0,0.756907600899654,0.7856227106227107,0.3906108329600804,0.9041356376880305,0.475,1.0
54,2001,30,6,3.6,6,0,0.0,0.7570260421272216,0.8333333333333334,0.6648104980049582,0.8681904987707225,0.5,1.0
54,2001,60,1,1.2,10,0,0.0,0.6814359268190676,0.6543124160233199,0.48750420145419643,0.8414573798438895,0.23529411764705882,1.0
54,2001,60,3,3.6,2,0,0.0,0.6990323313035625,0.6875,0.6648104980049582,0.7332541646021669,0.5,0.875
54,2002,10,1,0.2,173,0,0.0,0.8197828547994616,0.8430648410641964,0.4631626535546711,0.9493724090731365,0.3125,1.0
54,2002,10,3,0.6,137,1,0.0072992700729927005,0.7574163615925124,0.716242416487876,0.49186238319793385,0.9176307872587676,0.3076923076923077,1.0
54,2002,10,6,1.2,101,2,0.019801980198019802,0.7032249517712879,0.6206404323393686,0.455604465091354,0.8625945982282629,0.2222222222222222,1.0
54,2002,30,1,0.6,23,0,0.0,0.7559377298713524,0.6835540592977665,0.49186238319793385,0.886858396392108,0.0,1.0
54,2002,30,3,1.8,6,0,0.0,0.7310095043429289,0.6639880952380951,0.6587603292073999,0.8000701399443335,0.3125,0.8571428571428571
54,2002,60,1,1.2,6,1,0.16666666666666666,0.7384064510497853,0.6204365079365081,0.5846479918188328,0.8625945982282629,0.35714285714285715,0.8571428571428571
54,2003,10,1,0.2,177,1,0.005649717514124294,0.8193798328643763,0.8245006269182331,0.4156820692883299,0.9519277791298177,0.2222222222222222,1.0
54,2003,10,3,0.6,128,1,0.0078125,0.7366758444570152,0.6776040204588927,0.39760537165041854,0.9488317376053195,0.02702702702702703,1.0
54,2003,10,6,1.2,90,2,0.022222222222222223,0.6852440165819773,0.5795548885524642,0.34774367700289516,0.8545229771386429,0.0,1.0
54,2003,30,1,0.6,34,0,0.0,0.7586261412083016,0.6371656408944332,0.5365872273215113,0.9488317376053195,0.0,1.0
54,2003,30,3,1.8,11,0,0.0,0.6693984254509561,0.36344482935990113,0.4675855181323273,0.8389647154386773,0.0,0.7777777777777778
54,2003,60,1,1.2,7,0,0.0,0.7277083674410413,0.5260090702947846,0.5722873855678572,0.8350180045184099,0.0,0.84
55,2001,10,1,0.2,278,0,0.0,0.8916586665244376,0.9610234358462308,0.49981464975138534,0.9928019482942613,0.5,1.0
55,2001,10,3,0.6,257,0,0.0,0.8869196888516295,0.9386269871760193,0.49369289250779386,0.992081171454885,0.4,1.0
55,2001,10,6,1.2,234,0,0.0,0.8586680256446103,0.9079379121539245,0.49058736284940613,0.9896743816893313,0.3333333333333333,1.0
55,2001,30,1,0.6,94,1,0.010638297872340425,0.8804533588290603,0.9270559046135921,0.4812684720400861,0.992081171454885,0.25,1.0
55,2001,30,3,1.8,78,0,0.0,0.8341321226401883,0.8674237675361761,0.402594921786543,0.980670906187799,0.15384615384615385,1.0
55,2001,30,6,3.6,57,5,0.08771929824561403,0.803429777926262,0.7846382676912534,0.3880632051536466,0.9573247829533327,0.15384615384615385,1.0
55,2001,60,1,1.2,43,1,0.023255813953488372,0.8599948221566182,0.9007066755621335,0.4322108383798003,0.9896743816893313,0.38461538461538464,1.0
55,2001,60,3,3.6,29,3,0.10344827586206896,0.8098280386444994,0.7501089364959322,0.39710048526358965,0.9573247829533327,0.2413793103448276,1.0
55,2001,60,6,7.2,13,2,0.15384615384615385,0.7485505480958923,0.6274993299383543,0.5669900310193197,0.9045543061735749,0.14285714285714285,1.0
55,2002,10,1,0.2,373,0,0.0,0.9086217262940075,0.9682178895399324,0.47286652933560364,0.996217714056775,0.4444444444444444,1.0
55,2002,10,3,0.6,345,1,0.002898550724637681,0.89732305227307,0.9388522875342984,0.47229669144060044,0.9932183015665013,0.0,1.0
55,2002,10,6,1.2,316,0,0.0,0.8689463421327684,0.9140750302697112,0.477511464916045,0.9861763818060171,0.0,1.0
55,2002,30,1,0.6,121,1,0.008264462809917356,0.900396410323019,0.9579845442076212,0.6005500815913132,0.9924916372312279,0.4,1.0
55,2002,30,3,1.8,102,0,0.0,0.8600891699996681,0.9244678801020006,0.622408641167355,0.9860798434730609,0.4444444444444444,1.0
55,2002,30,6,3.6,81,2,0.024691358024691357,0.8094841052650409,0.880947027039667,0.592226271352485,0.9528433164217567,0.4,1.0
55,2002,60,1,1.2,54,0,0.0,0.8740750851332214,0.9164143853998927,0.5801611769268553,0.974165228878429,0.0,1.0
55,2002,60,3,3.6,35,0,0.0,0.8176908318833682,0.9060869565217392,0.6022196711053439,0.9528433164217567,0.1111111111111111,1.0
55,2002,60,6,7.2,15,0,0.0,0.7299569653985626,0.8200000000000001,0.5613378428165271,0.8463543424222514,0.1111111111111111,1.0
55,2003,10,1,0.2,316,0,0.0,0.9068255218074962,0.9712772175495556,0.4982114640026521,0.9889838241782213,0.4,1.0
55,2003,10,3,0.6,292,0,0.0,0.8981640666136402,0.9552790844440724,0.5322826582843551,0.9948815054855761,0.2727272727272727,1.0
55,2003,10,6,1.2,262,0,0.0,0.873677425440393,0.9400534642227499,0.531663575035285,0.9819201394572673,0.38461538461538464,1.0
55,2003,30,1,0.6,104,0,0.0,0.8979537007961853,0.9479215433259551,0.5567349692826036,0.9901536975481905,0.3333333333333333,1.0
55,2003,30,3,1.8,88,0,0.0,0.8511664364196261,0.9103347502913013,0.5509833160154477,0.9720100532803917,0.3333333333333333,1.0
55,2003,30,6,3.6,64,0,0.0,0.8306558918936311,0.87108241533793,0.551923105709546,0.9709520278360544,0.25,1.0
55,2003,60,1,1.2,49,0,0.0,0.8695402242257353,0.9113644158962286,0.5727654269654533,0.9795132819668547,0.2222222222222222,1.0
55,2003,60,3,3.6,33,0,0.0,0.833201363008205,0.8558377896613192,0.551923105709546,0.9601096430855967,0.2222222222222222,1.0
55,2003,60,6,7.2,16,2,0.125,0.7562115152146272,0.7627796089700248,0.5466485546713773,0.8581657139099124,0.2222222222222222,1.0
56,2001,10,1,0.2,148,0,0.0,0.8232889535336364,0.8416868684671865,0.3382960818462054,0.9705757833254457,0.2631578947368421,1.0
56,2001,10,3,0.6,106,2,0.018867924528301886,0.7410115074674123,0.699991729319111,0.4601643948474315,0.9092314159490484,0.1875,1.0
56,2001,10,6,1.2,68,0,0.0,0.7055478975023154,0.6349023179651607,0.5244856516987004,0.897846353955272,0.0625,1.0
56,2001,30,1,0.6,32,1,0.03125,0.746864387498433,0.6917550653379522,0.5195067255852878,0.8886080153172964,0.13333333333333333,1.0
56,2001,30,3,1.8,11,1,0.09090909090909091,0.7500035857729177,0.5964203863363527,0.602058633943294,0.8507158134540521,0.0,0.9791666666666666
56,2001,30,6,3.6,3,0,0.0,0.6885948210925417,0.7606209150326797,0.6346194470969095,0.7944371146070617,0.7450980392156863,0.7916666666666666
56,2001,60,1,1.2,10,1,0.1,0.7631380545157366,0.6322251370183701,0.6594676231096767,0.8766379258332537,0.038461538461538464,1.0
56,2001,60,3,3.6,3,0,0.0,0.6604551094299712,0.7403250773993807,0.5523087665859424,0.7944371146070617,0.6842105263157895,0.7916666666666666
56,2002,10,1,0.2,182,0,0.0,0.8239045264531342,0.8266165731997946,0.4651309708905607,0.983671456797967,0.29411764705882354,1.0
56,2002,10,3,0.6,120,3,0.025,0.7534481055684298,0.7010327916246344,0.402181926763104,0.9381410823031737,0.04,1.0
56,2002,10,6,1.2,70,1,0.014285714285714285,0.7341469986384472,0.6681701262042703,0.37108222195144336,0.892442724551951,0.034482758620689655,1.0
56,2002,30,1,0.6,43,1,0.023255813953488372,0.7575273600285606,0.7130057715536449,0.49109934130450417,0.9381410823031737,0.0,1.0
56,2002,30,3,1.8,22,3,0.13636363636363635,0.7654635374550834,0.614447800788179,0.5719130761729622,0.9016424925886596,0.25,0.9310344827586207
56,2002,30,6,3.6,12,3,0.25,0.7742916544838517,0.5205419972620456,0.6345289040608136,0.8657301631995512,0.14285714285714285,0.8620689655172413
56,2002,60,1,1.2,15,0,0.0,0.7336807306730863,0.5611565199381291,0.4545462248069166,0.892442724551951,0.07142857142857142,1.0
56,2002,60,3,3.6,3,2,0.6666666666666666,0.7928473444184018,0.47307060755336616,0.7489885868434735,0.8235701755959494,0.2,0.8620689655172413
56,2003,10,1,0.2,181,2,0.011049723756906077,0.8645830898322369,0.8576867161284959,0.4378110371863594,0.9885108022412623,0.21428571428571427,1.0
56,2003,10,3,0.6,144,2,0.013888888888888888,0.7963345772767435,0.7293137598218737,0.40903714646509887,0.9616964513593699,0.0625,1.0
56,2003,10,6,1.2,110,7,0.06363636363636363,0.7607688053529168,0.6154205342568122,0.40616773005460133,0.905003429579528,0.0,1.0
56,2003,30,1,0.6,46,0,0.0,0.7869667675663145,0.726685269659975,0.5111277209041019,0.9616964513593699,0.3157894736842105,1.0
56,2003,30,3,1.8,19,0,0.0,0.7240241406583028,0.5332477238890841,0.5425167478871353,0.9034265701298033,0.0,0.9090909090909091
56,2003,30,6,3.6,7,0,0.0,0.7166019876747163,0.4733246033819039,0.5984029559566723,0.8439957971961263,0.038461538461538464,0.71875
56,2003,60,1,1.2,8,0,0.0,0.7358200376910821,0.6494969613719613,0.5011028508696563,0.881965659530774,0.28,1.0
57,2001,10,1,0.2,178,1,0.0056179775280898875,0.851928913441076,0.9323444558629526,0.6009398917713243,0.9738123408998192,0.35,1.0
57,2001,10,3,0.6,149,0,0.0,0.7672181964008047,0.8530515444881873,0.44090367850007256,0.9406774219519958,0.04,1.0
57,2001,10,6,1.2,114,1,0.008771929824561403,0.7591578985290884,0.8083136126772735,0.4196017972314503,0.9318118591475233,0.03571428571428571,1.0
57,2001,30,1,0.6,43,0,0.0,0.755274185491588,0.8560716501348478,0.44090367850007256,0.9406774219519958,0.21875,1.0
57,2001,30,3,1.8,22,0,0.0,0.7344480589500549,0.8091627180889468,0.4117831251457766,0.9052583283491753,0.20588235294117646,1.0
57,2001,30,6,3.6,8,0,0.0,0.7589790724808633,0.5557529783117807,0.615401951570168,0.8600368408478674,0.4,0.7540983606557377
57,2001,60,1,1.2,15,0,0.0,0.7768576094203057,0.8033303408867318,0.5888979551323155,0.90716531902417,0.10526315789473684,1.0
57,2001,60,3,3.6,7,0,0.0,0.7472683928157877,0.4471804511278195,0.4838951659228727,0.9105297213563653,0.0,0.875
57,2001,60,6,7.2,1,0,0.0,0.6989138204480033,0.0,0.6989138204480033,0.6989138204480033,0.0,0.0
57,2002,10,1,0.2,179,0,0.0,0.8640352894691815,0.927834572632369,0.4998373277816915,0.9912290546973932,0.42857142857142855,1.0
57,2002,10,3,0.6,159,1,0.006289308176100629,0.809911980427211,0.8608587588672569,0.5959984102949355,0.9924824463068646,0.14285714285714285,1.0
57,2002,10,6,1.2,140,0,0.0,0.7927219641887454,0.816347462311519,0.48563344849815104,0.9852498812985613,0.08333333333333333,1.0
57,2002,30,1,0.6,54,0,0.0,0.8061872487586598,0.8483013677801773,0.5190347750187047,0.9893045895812862,0.26666666666666666,1.0
57,2002,30,3,1.8,37,0,0.0,0.7865105756665954,0.788419650879464,0.4908883222726158,0.9741969002931097,0.19047619047619047,1.0
57,2002,30,6,3.6,22,1,0.045454545454545456,0.7725981067359986,0.7480544321270127,0.5461262217917652,0.9409035090001924,0.12903225806451613,1.0
57,2002,60,1,1.2,22,0,0.0,0.8154063608947795,0.7651709099354089,0.5896213891705993,0.9826983938191638,0.25,1.0
57,2002,60,3,3.6,11,2,0.18181818181818182,0.8032511973753508,0.6804090413132967,0.6627131360330709,0.9409035090001924,0.2127659574468085,1.0
57,2002,60,6,7.2,4,0,0.0,0.7481071752734404,0.5297872340425531,0.6456875746278622,0.7877378631374757,0.1276595744680851,0.9333333333333333
57,2003,10,1,0.2,202,0,0.0,0.815465674682503,0.873155754563386,0.48922753051522005,0.9722208173347995,0.3611111111111111,1.0
57,2003,10,3,0.6,159,0,0.0,0.7377084626097491,0.7509703029375837,0.42964043323669227,0.9379707346825907,0.21212121212121213,1.0
57,2003,10,6,1.2,116,1,0.008620689655172414,0.6781789907187118,0.6238646425300503,0.352640883940113,0.9137330291965162,0.058823529411764705,1.0
57,2003,30,1,0.6,45,0,0.0,0.7431817649699527,0.7729396303247998,0.4986857333450269,0.9106246001039586,0.34210526315789475,1.0
57,2003,30,3,1.8,19,1,0.05263157894736842,0.6629128600338469,0.4999906071183166,0.49326112664525723,0.8917146006742562,0.17647058823529413,0.9090909090909091
57,2003,30,6,3.6,5,1,0.2,0.7417302429568483,0.39856060606060606,0.6322637384882682,0.8167206685293084,0.3333333333333333,0.5625
57,2003,60,1,1.2,13,0,0.0,0.7090071547183967,0.5965060306745638,0.5323075688174127,0.895020701428084,0.06666666666666667,1.0
57,2003,60,3,3.6,4,0,0.0,0.6558632821174574,0.44675965481886537,0.5208555507628051,0.7428452711575421,0.2894736842105263,0.5714285714285714
58,2001,10,1,0.2,195,2,0.010256410256410256,0.8067424113729402,0.7681067665944754,0.4687314133012269,0.9735753634288302,0.2857142857142857,1.0
58,2001,10,3,0.6,145,4,0.027586206896551724,0.7884429553900343,0.6872009237332006,0.39540772218771514,0.9691599754738035,0.07142857142857142,1.0
58,2001,10,6,1.2,113,4,0.035398230088495575,0.7860736944737012,0.7067504653315168,0.3892358009461045,0.9522234313205008,0.15151515151515152,1.0
58,2001,30,1,0.6,53,2,0.03773584905660377,0.7933533436672924,0.678246434789254,0.5032266814743761,0.955365489159929,0.125,1.0
58,2001,30,3,1.8,36,1,0.027777777777777776,0.8032583584857147,0.6980139407426056,0.568068740141269,0.9349706471219418,0.25,1.0
58,2001,30,6,3.6,27,0,0.0,0.7742091349480388,0.6024726325538832,0.6149138211101061,0.9019388424785043,0.2222222222222222,0.9545454545454546
58,2001,60,1,1.2,25,1,0.04,0.7802082759923453,0.6204902737441438,0.5268521922692909,0.9335761574666849,0.0,1.0
