L,attempted,axis,balance_error,coast_survival,deficit,first_failure_time,first_failure_type,fresh_frac_1536,fresh_frac_2048,initial_microstate_sha256,intervention,joint_exchange_persistence_1536,joint_exchange_persistence_2048,law,mass_1536,mass_2048,realized,residual_1536,residual_2048,seed,survival_1536,survival_2048,survival_256,t256_area,t256_checkpoint_sha256,t256_mass,t256_residual,t256_status,unique_egress_cells,unique_ingress_cells
32,1432,-y,0.0,False,1343,352,TRACK_LOST_OR_DISSOLVED,nan,nan,a9a7e8693d590fd9813a66e529bb7ddc70d501a7f04e2b57828388145404c10f,FLOW_4N,False,False,LAW_16,0.0,0.0,89,nan,nan,940107,False,False,True,372,1e8400c4e745bc01459ed3e8e502f9d616796834811c8d29cfa5e721936c47b3,297.05966001101064,0.9695720225109298,T256_VALID_TRACK,89,0.00010072466404029051
32,716,+x,0.0,True,716,,NONE,0.0,0.0,65cd520a8eaebb5408535086536fc9959d97268d9bc8a0ef5aeeeb7d23465d96,SHAM,False,False,BASELINE_SWEEP00,171.8558451852798,151.66710970186867,0,0.8174335689354845,0.78573328309822,940108,True,True,True,371,35fb915570501420833cd8c97349fc537a62994f0c8fc79bac235b88fb6b0746,246.17460052237718,0.9382366969759034,T256_VALID_TRACK,0,0.0
32,716,+x,0.0,False,627,384,TRACK_LOST_OR_DISSOLVED,nan,0.08339299219601516,65cd520a8eaebb5408535086536fc9959d97268d9bc8a0ef5aeeeb7d23465d96,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,139.1801644339421,89,nan,0.6704351124216116,940108,False,False,True,371,35fb915570501420833cd8c97349fc537a62994f0c8fc79bac235b88fb6b0746,246.17460052237718,0.9382366969759034,T256_VALID_TRACK,89,27.19934013468907
32,1432,+x,0.0,False,1343,336,TRACK_LOST_OR_DISSOLVED,nan,nan,65cd520a8eaebb5408535086536fc9959d97268d9bc8a0ef5aeeeb7d23465d96,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,89,nan,nan,940108,False,False,True,371,35fb915570501420833cd8c97349fc537a62994f0c8fc79bac235b88fb6b0746,246.17460052237718,0.9382366969759034,T256_VALID_TRACK,89,29.53578643280308
32,716,+x,0.0,True,716,,NONE,0.0,0.0,65cd520a8eaebb5408535086536fc9959d97268d9bc8a0ef5aeeeb7d23465d96,SHAM,False,False,LAW_16,296.47144948324456,295.6112725010804,0,0.9183715295452496,0.9062232955822036,940108,True,True,True,368,4d708f7a2a3dd8159e212d21298d37a29c4e04d60a06a821b4ed1e3ef9fe2f81,295.3635358807404,0.9727109050421545,T256_VALID_TRACK,0,0.0
32,716,+x,0.0,False,654,352,TRACK_LOST_OR_DISSOLVED,nan,nan,65cd520a8eaebb5408535086536fc9959d97268d9bc8a0ef5aeeeb7d23465d96,FLOW_2N,False,False,LAW_16,0.0,0.0,62,nan,nan,940108,False,False,True,368,4d708f7a2a3dd8159e212d21298d37a29c4e04d60a06a821b4ed1e3ef9fe2f81,295.3635358807404,0.9727109050421545,T256_VALID_TRACK,62,32.844646299279226
32,1432,+x,0.0,False,1379,320,TRACK_LOST_OR_DISSOLVED,nan,0.08978901451784231,65cd520a8eaebb5408535086536fc9959d97268d9bc8a0ef5aeeeb7d23465d96,FLOW_4N,False,False,LAW_16,0.0,298.3315295954529,53,nan,0.7693787789875416,940108,False,False,True,368,4d708f7a2a3dd8159e212d21298d37a29c4e04d60a06a821b4ed1e3ef9fe2f81,295.3635358807404,0.9727109050421545,T256_VALID_TRACK,53,36.29718256028321
32,716,-x,0.0,True,716,,NONE,0.0,0.0,1631e3d0a7a874eee9776fea75ade9c4f6183a7d50109c69c5750a75bde0481f,SHAM,False,False,BASELINE_SWEEP00,170.23025792107967,148.06914341743843,0,0.8151225172408232,0.7840899673569595,940109,True,True,True,373,b88807970d1e783810e6f808be2def18017eb0a9f7d26d94a04b180eee900fc9,244.90293991852974,0.9370351617082926,T256_VALID_TRACK,0,0.0
32,716,-x,0.0,False,627,368,TRACK_LOST_OR_DISSOLVED,nan,0.08911780400694394,1631e3d0a7a874eee9776fea75ade9c4f6183a7d50109c69c5750a75bde0481f,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,141.6427873512241,89,nan,0.6553577270463061,940109,False,False,True,373,b88807970d1e783810e6f808be2def18017eb0a9f7d26d94a04b180eee900fc9,244.90293991852974,0.9370351617082926,T256_VALID_TRACK,89,29.230669063566165
32,1432,-x,0.0,False,1343,320,TRACK_LOST_OR_DISSOLVED,nan,nan,1631e3d0a7a874eee9776fea75ade9c4f6183a7d50109c69c5750a75bde0481f,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,89,nan,nan,940109,False,False,True,373,b88807970d1e783810e6f808be2def18017eb0a9f7d26d94a04b180eee900fc9,244.90293991852974,0.9370351617082926,T256_VALID_TRACK,89,28.72263197687587
32,716,-x,0.0,True,716,,NONE,0.0,0.0,1631e3d0a7a874eee9776fea75ade9c4f6183a7d50109c69c5750a75bde0481f,SHAM,False,False,LAW_16,296.6217825849972,296.1781414347247,0,0.9147303427916504,0.9020447715556825,940109,True,True,True,373,df3a96fa99c9c08a6cb9272c59d54c1b1b5eb7a6f9c0b2b46d4843eb3671eb87,295.7159650954186,0.9686033654413857,T256_VALID_TRACK,0,0.0
32,716,-x,0.0,False,655,336,TRACK_LOST_OR_DISSOLVED,nan,nan,1631e3d0a7a874eee9776fea75ade9c4f6183a7d50109c69c5750a75bde0481f,FLOW_2N,False,False,LAW_16,0.0,0.0,61,nan,nan,940109,False,False,True,373,df3a96fa99c9c08a6cb9272c59d54c1b1b5eb7a6f9c0b2b46d4843eb3671eb87,295.7159650954186,0.9686033654413857,T256_VALID_TRACK,61,34.145130704904695
32,1432,-x,0.0,False,1379,320,TRACK_LOST_OR_DISSOLVED,nan,nan,1631e3d0a7a874eee9776fea75ade9c4f6183a7d50109c69c5750a75bde0481f,FLOW_4N,False,False,LAW_16,0.0,0.0,53,nan,nan,940109,False,False,True,373,df3a96fa99c9c08a6cb9272c59d54c1b1b5eb7a6f9c0b2b46d4843eb3671eb87,295.7159650954186,0.9686033654413857,T256_VALID_TRACK,53,31.97101105698562
32,716,+y,0.0,True,716,,NONE,0.0,0.0,d0e85a4c58062e37647e470d98dad77f39c7bee8835d945b45c7932c3f73711b,SHAM,False,False,BASELINE_SWEEP00,186.93232391179998,168.50122923641354,0,0.8061893617942991,0.7754091327322209,940110,True,True,True,378,3de736eef7f033c9a4fa0364a2d2a9f4ec53afbe8173de46dccff484dc43e3fa,250.1658437025006,0.9346197479055147,T256_VALID_TRACK,0,0.0
32,716,+y,0.0,False,618,400,TRACK_LOST_OR_DISSOLVED,nan,nan,d0e85a4c58062e37647e470d98dad77f39c7bee8835d945b45c7932c3f73711b,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,98,nan,nan,940110,False,False,True,378,3de736eef7f033c9a4fa0364a2d2a9f4ec53afbe8173de46dccff484dc43e3fa,250.1658437025006,0.9346197479055147,T256_VALID_TRACK,98,35.780445986782084
32,1432,+y,0.0,False,1325,336,TRACK_LOST_OR_DISSOLVED,nan,nan,d0e85a4c58062e37647e470d98dad77f39c7bee8835d945b45c7932c3f73711b,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,0.0,107,nan,nan,940110,False,False,True,378,3de736eef7f033c9a4fa0364a2d2a9f4ec53afbe8173de46dccff484dc43e3fa,250.1658437025006,0.9346197479055147,T256_VALID_TRACK,107,35.126386743277145
32,716,+y,0.0,True,716,,NONE,0.0,0.0,d0e85a4c58062e37647e470d98dad77f39c7bee8835d945b45c7932c3f73711b,SHAM,False,False,LAW_16,298.6102351386559,297.7926262999746,0,0.9164008982554016,0.9039170991606919,940110,True,True,True,376,80d600d1973259d6647740d68870c7d321dd44263e8ee00d6b9898bc678e3313,299.2605304007194,0.9680086603925162,T256_VALID_TRACK,0,0.0
32,716,+y,0.0,False,636,416,TRACK_LOST_OR_DISSOLVED,nan,nan,d0e85a4c58062e37647e470d98dad77f39c7bee8835d945b45c7932c3f73711b,FLOW_2N,False,False,LAW_16,0.0,0.0,80,nan,nan,940110,False,False,True,376,80d600d1973259d6647740d68870c7d321dd44263e8ee00d6b9898bc678e3313,299.2605304007194,0.9680086603925162,T256_VALID_TRACK,80,0.0007961549399773571
32,1432,+y,0.0,False,1343,352,TRACK_LOST_OR_DISSOLVED,nan,nan,d0e85a4c58062e37647e470d98dad77f39c7bee8835d945b45c7932c3f73711b,FLOW_4N,False,False,LAW_16,0.0,0.0,89,nan,nan,940110,False,False,True,376,80d600d1973259d6647740d68870c7d321dd44263e8ee00d6b9898bc678e3313,299.2605304007194,0.9680086603925162,T256_VALID_TRACK,89,0.00015546728687852715
32,716,-y,0.0,True,716,,NONE,0.0,0.0,8742f14816fe40216c7c31c058188a762a0bb6811a4e2673a76bf127e5b1d2ee,SHAM,False,False,BASELINE_SWEEP00,165.0839795951435,138.88149656534964,0,0.8163270339876266,0.786984668573542,940111,True,True,True,372,c53bf5732c6c695341c3d89b33e35b3c517dc3c1f6334a5f1d3157e5827af910,243.7972624574077,0.9355361119038557,T256_VALID_TRACK,0,0.0
32,716,-y,0.0,False,618,400,TRACK_LOST_OR_DISSOLVED,nan,nan,8742f14816fe40216c7c31c058188a762a0bb6811a4e2673a76bf127e5b1d2ee,FLOW_2N,False,False,BASELINE_SWEEP00,0.0,0.0,98,nan,nan,940111,False,False,True,372,c53bf5732c6c695341c3d89b33e35b3c517dc3c1f6334a5f1d3157e5827af910,243.7972624574077,0.9355361119038557,T256_VALID_TRACK,98,29.187713027827836
32,1432,-y,0.0,False,1343,336,TRACK_LOST_OR_DISSOLVED,nan,0.0843170380708918,8742f14816fe40216c7c31c058188a762a0bb6811a4e2673a76bf127e5b1d2ee,FLOW_4N,False,False,BASELINE_SWEEP00,0.0,122.13180670175556,89,nan,0.6703780991735313,940111,False,False,True,372,c53bf5732c6c695341c3d89b33e35b3c517dc3c1f6334a5f1d3157e5827af910,243.7972624574077,0.9355361119038557,T256_VALID_TRACK,89,28.78957452576356
32,716,-y,0.0,True,716,,NONE,0.0,0.0,8742f14816fe40216c7c31c058188a762a0bb6811a4e2673a76bf127e5b1d2ee,SHAM,False,False,LAW_16,295.4151799549168,294.6880009971127,0,0.9139891456310922,0.9012978581546642,940111,True,True,True,373,1d054bef062cb47ab1ca9d3ff4eea9c5d74d3f98b9bec60f34421d8cef4f73d9,293.98732795755546,0.9699236959970061,T256_VALID_TRACK,0,0.0
32,716,-y,0.0,False,645,368,TRACK_LOST_OR_DISSOLVED,nan,nan,8742f14816fe40216c7c31c058188a762a0bb6811a4e2673a76bf127e5b1d2ee,FLOW_2N,False,False,LAW_16,0.0,0.0,71,nan,nan,940111,False,False,True,373,1d054bef062cb47ab1ca9d3ff4eea9c5d74d3f98b9bec60f34421d8cef4f73d9,293.98732795755546,0.9699236959970061,T256_VALID_TRACK,71,42.79956513305198
32,1432,-y,0.0,False,1343,320,TRACK_LOST_OR_DISSOLVED,nan,nan,8742f14816fe40216c7c31c058188a762a0bb6811a4e2673a76bf127e5b1d2ee,FLOW_4N,False,False,LAW_16,0.0,0.0,89,nan,nan,940111,False,False,True,373,1d054bef062cb47ab1ca9d3ff4eea9c5d74d3f98b9bec60f34421d8cef4f73d9,293.98732795755546,0.9699236959970061,T256_VALID_TRACK,89,49.265518110538615
