DELIVERED_FRACTION,I0,M256,UCR,arm,attempted_mass,axis,block,bound_by,ceil,delivered_over_M256,first_failure_time,first_failure_type,floor,fresh_over_M256,futile_fraction,incumbent_displacement,incumbent_removed_over_M256,law,loss,max_global_balance_residual,max_identity_residual,merger,n_events,n_opportunities,n_rejected,n_waited,quantum,reacquisition,realized_sink,reject_causes,same_track_continuous,seed,size,spacing,split,terminal_I_over_I0,terminal_T,terminal_margin_frac_below_0.05,terminal_margin_frac_below_0.10,terminal_margin_median,terminal_margin_min,terminal_margin_q10,terminal_shadow_40_alive,terminal_shadow_40_area,terminal_shadow_40_jaccard_C256,terminal_shadow_40_jaccard_official,terminal_shadow_45_alive,terminal_shadow_45_area,terminal_shadow_45_jaccard_C256,terminal_shadow_45_jaccard_official,terminal_shadow_50_alive,terminal_shadow_50_area,terminal_shadow_50_jaccard_C256,terminal_shadow_50_jaccard_official,terminal_shadow_55_alive,terminal_shadow_55_area,terminal_shadow_55_jaccard_C256,terminal_shadow_55_jaccard_official,terminal_shadow_60_alive,terminal_shadow_60_area,terminal_shadow_60_jaccard_C256,terminal_shadow_60_jaccard_official
0.07037618049554731,167.0428947516701,167.04289475167,0.20322631713064213,SINK_FLOOR,668.1715790066778,+y,LAW_16_L24_S930002,"{""PLANNED"": 13, ""SOURCE"": 1, ""SINK"": 306, ""OTHER"": 0}",1.0,0.2815047219821883,800,SPLIT,0.5,0.20322631713064213,0.029337437909016762,0.523187592492546,0.26552824035497224,LAW_16,False,8.526512829121202e-14,5.551115123125783e-15,False,320,320,0,0,2.088036184395875,False,47.023363646168804,{},False,930002,24,16,True,0.476812407507454,144.6558543665825,0.09,0.15,0.31654922357482435,0.0034400197173298785,0.05917014796420278,True,245,0.5868055555555556,0.8163265306122449,True,200,0.49818181818181817,1.0,True,182,0.4701492537313433,0.91,True,170,0.46923076923076923,0.85,True,149,0.43824701195219123,0.745
0.0878257318940831,167.0428947516701,167.04289475167,0.25269255213975284,SRC_CAP,668.1715790066778,+y,LAW_16_L24_S930002,"{""PLANNED"": 7, ""SOURCE"": 313, ""SINK"": 0, ""OTHER"": 0}",0.9,0.35130292757633125,,NONE,0.0,0.25269255213975284,0.04386612523462335,0.4789285573740626,0.3047387054355853,LAW_16,False,8.526512829121202e-14,3.9968028886505635e-15,False,320,320,0,0,2.088036184395875,False,58.68265795708665,{},True,930002,24,16,False,0.5210714426259374,163.08080101785902,0.06880733944954129,0.14678899082568808,0.34663500368182926,0.00017278949274518451,0.07597405563066079,True,232,0.46534653465346537,0.9396551724137931,True,218,0.47766323024054985,1.0,True,203,0.4874551971326165,0.9311926605504587,True,186,0.4740740740740741,0.8532110091743119,True,175,0.4770992366412214,0.8027522935779816
0.0,163.50859085753194,163.50859085753203,0.0,SHAM,654.034363430132,-y,LAW_16_L24_S930003,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,,NONE,0.0,0.0,0.0,0.2569604247529027,0.0,LAW_16,False,0.0,3.9968028886505635e-15,False,0,320,0,0,2.0438573857191504,False,0.0,{},True,930003,24,16,False,0.7430395752470973,158.36609179802798,0.07623318385650224,0.13901345291479822,0.3011014379061993,0.0031596804089137898,0.06851263293589199,True,244,0.8524590163934426,0.9139344262295082,True,223,0.9241071428571429,1.0,True,206,0.9620853080568721,0.9237668161434978,True,192,0.9230769230769231,0.8609865470852018,True,178,0.8557692307692307,0.7982062780269058
0.1434777827604876,163.50859085753194,163.50859085753203,0.3612013704195207,PARENT,654.034363430132,-y,LAW_16_L24_S930003,"{""PLANNED"": 13, ""SOURCE"": 157, ""SINK"": 28, ""OTHER"": 0}",1.0,0.5739111310419537,,NONE,0.0,0.3612013704195207,0.16914006328524528,0.5593705945605737,0.4365480266330495,LAW_16,False,1.1368683772161603e-13,7.882583474838611e-15,False,198,320,122,0,2.0438573857191504,False,93.83940031412226,"{""NO_SINK_CAPACITY"": 122}",True,930003,24,16,False,0.4406294054394263,164.65681555008672,0.06451612903225806,0.15207373271889402,0.3525411290190657,0.0024303780890750915,0.06110357715628484,False,0,0.0,0.0,True,217,0.4214046822742475,1.0,True,203,0.3979591836734694,0.9354838709677419,True,184,0.3900709219858156,0.847926267281106,True,172,0.4074074074074074,0.7926267281105991
0.07021018524255074,163.50859085753194,163.50859085753203,0.2025071364552756,SINK_FLOOR,654.034363430132,-y,LAW_16_L24_S930003,"{""PLANNED"": 13, ""SOURCE"": 1, ""SINK"": 306, ""OTHER"": 0}",1.0,0.2808407409702046,848,SPLIT,0.5,0.2025071364552756,0.028754933377729237,0.5221073053732145,0.263768717158792,LAW_16,False,1.4210854715202004e-13,5.551115123125783e-15,False,320,320,0,0,2.0438573857191504,False,45.91987381142332,{},False,930003,24,16,True,0.4778926946267855,142.87294645589364,0.09547738693467336,0.15577889447236182,0.30544521350222004,0.00018363316713487787,0.041108148986043425,True,239,0.5851063829787234,0.8326359832635983,True,199,0.5018450184501845,1.0,True,180,0.4641509433962264,0.9045226130653267,True,168,0.4745098039215686,0.8442211055276382,True,144,0.43673469387755104,0.7236180904522613
0.09294529135201761,163.50859085753194,163.50859085753203,0.2585719345399952,SRC_CAP,654.034363430132,-y,LAW_16_L24_S930003,"{""PLANNED"": 6, ""SOURCE"": 314, ""SINK"": 0, ""OTHER"": 0}",0.9,0.37178116540807266,,NONE,0.0,0.2585719345399952,0.05985471610755801,0.4919105585884337,0.3125578695667406,LAW_16,False,1.1368683772161603e-13,4.773959005888173e-15,False,320,320,0,0,2.0438573857191504,False,60.78941446324499,{},True,930003,24,16,False,0.5080894414115663,158.94333824814098,0.0660377358490566,0.10849056603773585,0.3451986195835279,0.001914892453020789,0.09257841546945239,True,231,0.45364238410596025,0.9177489177489178,True,212,0.46853146853146854,1.0,True,198,0.48717948717948717,0.9339622641509434,True,189,0.4758364312267658,0.8915094339622641,True,170,0.4708171206225681,0.8018867924528302
0.0,167.06102967466325,167.06102967466316,0.0,SHAM,668.244118698651,+x,LAW_16_L24_S930004,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,,NONE,0.0,0.0,0.0,0.2505762675809796,0.0,LAW_16,False,0.0,3.1086244689504383e-15,False,0,320,0,0,2.0882628709332893,False,0.0,{},True,930004,24,16,False,0.7494237324190204,160.60960224255646,0.1013215859030837,0.16740088105726872,0.30187710635616766,0.0015734391919933755,0.04630145945906172,True,241,0.8838174273858921,0.941908713692946,True,227,0.9213973799126638,1.0,True,204,0.9577464788732394,0.8986784140969163,True,189,0.8873239436619719,0.8325991189427313,True,179,0.8403755868544601,0.788546255506608
0.1594325895574884,167.06102967466325,167.06102967466316,0.3958390624390186,PARENT,668.244118698651,+x,LAW_16_L24_S930004,"{""PLANNED"": 12, ""SOURCE"": 272, ""SINK"": 13, ""OTHER"": 0}",1.0,0.6377303582299522,,NONE,0.0,0.3958390624390186,0.18867731687879147,0.6009348852511911,0.4750544874265181,LAW_16,False,1.1368683772161603e-13,8.659739592076221e-15,False,297,320,23,0,2.0882628709332893,False,106.5398903006876,"{""NO_SINK_CAPACITY"": 23}",True,930004,24,16,False,0.39906511474880896,163.8427245720806,0.04739336492890995,0.11848341232227488,0.37489742210480953,0.00304007211227475,0.08451745558250573,True,219,0.3670886075949367,0.9634703196347032,True,211,0.37662337662337664,1.0,True,201,0.38926174496644295,0.95260663507109,True,186,0.3902439024390244,0.8815165876777251,True,166,0.35842293906810035,0.7867298578199052
0.08311371563548241,167.06102967466325,167.06102967466316,0.23058473040394853,SINK_FLOOR,668.244118698651,+x,LAW_16_L24_S930004,"{""PLANNED"": 12, ""SOURCE"": 26, ""SINK"": 282, ""OTHER"": 0}",1.0,0.33245486254192885,992,SPLIT,0.5,0.23058473040394853,0.05594094918653267,0.5693569438418724,0.30414662588858005,LAW_16,False,8.526512829121202e-14,7.327471962526033e-15,False,320,320,0,0,2.0882628709332893,False,55.54025165660324,{},False,930004,24,16,True,0.43064305615812765,140.37842009656447,0.1319796954314721,0.19289340101522842,0.29813156325825835,0.0004213994355373729,0.024180511362043244,True,249,0.593103448275862,0.7911646586345381,True,197,0.44366197183098594,1.0,True,171,0.41697416974169743,0.868020304568528,True,159,0.4198473282442748,0.8071065989847716,True,142,0.38132295719844356,0.7208121827411168
0.07763104316255875,167.06102967466325,167.06102967466316,0.22851236920659765,SRC_CAP,668.244118698651,+x,LAW_16_L24_S930004,"{""PLANNED"": 6, ""SOURCE"": 314, ""SINK"": 0, ""OTHER"": 0}",0.9,0.3105241726502343,,NONE,0.0,0.22851236920659765,0.013410282115526462,0.4769542556187505,0.2822356382742422,LAW_16,False,8.526512829121202e-14,4.3298697960381105e-15,False,320,320,0,0,2.0882628709332893,False,51.87648802182102,{},True,930004,24,16,False,0.5230457443812495,157.91505020525568,0.04739336492890995,0.12322274881516587,0.34674888053263225,0.0006905971574601155,0.07770854418162415,True,225,0.4697986577181208,0.9377777777777778,True,211,0.4825174825174825,1.0,True,201,0.4785714285714286,0.95260663507109,True,185,0.48507462686567165,0.8767772511848341,True,168,0.48249027237354086,0.7962085308056872
0.0,166.06903710049895,166.06903710049895,0.0,SHAM,664.2761484019971,-x,LAW_16_L24_S930005,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",1.0,0.0,,NONE,0.0,0.0,0.0,0.25274577731871206,0.0,LAW_16,False,0.0,3.6637359812630166e-15,False,0,320,0,0,2.075862963756237,False,0.0,{},True,930005,24,16,False,0.7472542226812879,160.24110874542026,0.07964601769911504,0.1592920353982301,0.30555024089935595,0.001489929872907525,0.06201711309701824,True,240,0.8875,0.9416666666666667,True,226,0.9170305676855895,1.0,True,208,0.9490740740740741,0.9203539823008849,True,190,0.892018779342723,0.8407079646017699,True,177,0.8309859154929577,0.7831858407079646
