law_index,seed,snapshot_cadence,kind,snapshot_step,time,parent_track_ids_json,child_track_ids_json,detail
3,101,30,continuity,120,2.4,[9],[9],physical score=0.874999; IDs were not used
3,101,30,continuity,120,2.4,[11],[11],physical score=0.872326; IDs were not used
3,101,30,continuity,120,2.4,[5],[5],physical score=0.825475; IDs were not used
3,101,30,continuity,120,2.4,[2],[2],physical score=0.797726; IDs were not used
3,101,30,continuity,120,2.4,[7],[7],physical score=0.58488; IDs were not used
3,101,30,continuity,150,3.0,[2],[2],physical score=0.911133; IDs were not used
3,101,30,continuity,150,3.0,[7],[7],physical score=0.895631; IDs were not used
3,101,30,continuity,150,3.0,[11],[11],physical score=0.856661; IDs were not used
3,101,30,continuity,150,3.0,[5],[5],physical score=0.766478; IDs were not used
3,101,30,continuity,150,3.0,[9],[9],physical score=0.672969; IDs were not used
3,101,30,continuity,180,3.6,[7],[7],physical score=0.937778; IDs were not used
3,101,30,continuity,180,3.6,[9],[9],physical score=0.8597; IDs were not used
3,101,30,continuity,180,3.6,[11],[11],physical score=0.832472; IDs were not used
3,101,30,continuity,180,3.6,[2],[2],physical score=0.691708; IDs were not used
3,101,30,continuity,180,3.6,[5],[5],physical score=0.628313; IDs were not used
3,101,30,continuity,210,4.2,[5],[5],physical score=0.892332; IDs were not used
3,101,30,continuity,210,4.2,[2],[2],physical score=0.866142; IDs were not used
3,101,30,continuity,210,4.2,[7],[7],physical score=0.855621; IDs were not used
3,101,30,continuity,210,4.2,[9],[9],physical score=0.831756; IDs were not used
3,101,30,continuity,210,4.2,[11],[11],physical score=0.740699; IDs were not used
3,101,30,continuity,240,4.8,[5],[5],physical score=0.93627; IDs were not used
3,101,30,continuity,240,4.8,[9],[9],physical score=0.783661; IDs were not used
3,101,30,continuity,240,4.8,[2],[2],physical score=0.729592; IDs were not used
3,101,30,continuity,240,4.8,[7],[7],physical score=0.71824; IDs were not used
3,101,30,continuity,240,4.8,[11],[11],physical score=0.640891; IDs were not used
3,101,30,continuity,270,5.4,[9],[9],physical score=0.953002; IDs were not used
3,101,30,continuity,270,5.4,[5],[5],physical score=0.913261; IDs were not used
3,101,30,continuity,270,5.4,[2],[2],physical score=0.900738; IDs were not used
3,101,30,continuity,270,5.4,[11],[11],physical score=0.601092; IDs were not used
3,101,30,continuity,270,5.4,[7],[7],physical score=0.597338; IDs were not used
3,101,30,ambiguous_association,270,5.4,[7],[11],"parent alternatives={7: (2, 4)}; child alternatives={4: (7, 11)}"
3,101,30,continuity,300,6.0,[9],[9],physical score=0.952578; IDs were not used
3,101,30,continuity,300,6.0,[5],[5],physical score=0.844688; IDs were not used
3,101,30,continuity,300,6.0,[2],[2],physical score=0.756054; IDs were not used
3,101,30,continuity,300,6.0,[7],[7],physical score=0.609447; IDs were not used
3,101,30,continuity,300,6.0,[11],[11],physical score=0.590592; IDs were not used
3,101,30,ambiguous_association,300,6.0,[7],[11],"parent alternatives={7: (2, 4)}; child alternatives={4: (7, 11)}"
3,101,30,continuity,330,6.6000000000000005,[9],[9],physical score=0.961012; IDs were not used
3,101,30,continuity,330,6.6000000000000005,[5],[5],physical score=0.907888; IDs were not used
3,101,30,continuity,330,6.6000000000000005,[2],[2],physical score=0.852996; IDs were not used
3,101,30,continuity,330,6.6000000000000005,[11],[11],physical score=0.572483; IDs were not used
3,101,30,continuity,330,6.6000000000000005,[7],[7],physical score=0.541427; IDs were not used
3,101,30,ambiguous_association,330,6.6000000000000005,[7],[11],"parent alternatives={7: (2, 4)}; child alternatives={4: (7, 11)}"
3,101,30,continuity,360,7.2,[9],[9],physical score=0.871052; IDs were not used
3,101,30,continuity,360,7.2,[2],[2],physical score=0.863551; IDs were not used
3,101,30,continuity,360,7.2,[5],[5],physical score=0.67519; IDs were not used
3,101,30,continuity,360,7.2,[7],[7],physical score=0.488329; IDs were not used
3,101,30,continuity,360,7.2,[11],[11],physical score=0.472929; IDs were not used
3,101,30,ambiguous_association,360,7.2,[7],[11],"parent alternatives={7: (2, 4)}; child alternatives={4: (7, 11)}"
3,101,30,continuity,390,7.8,[9],[9],physical score=0.907273; IDs were not used
3,101,30,continuity,390,7.8,[7],[7],physical score=0.418466; IDs were not used
3,101,30,continuity,390,7.8,[2],[2],physical score=0.19367; IDs were not used
3,101,30,merge,390,7.8,"[5, 7]",[7],multiple physically compatible parent entities
3,101,30,disappearance,390,7.8,[5],[],compatible alternative not selected
3,101,30,disappearance,390,7.8,[11],[],no selected physical continuation
3,101,30,continuity,420,8.4,[7],[7],physical score=0.795886; IDs were not used
3,101,30,continuity,420,8.4,[9],[9],physical score=0.783286; IDs were not used
3,101,30,continuity,420,8.4,[2],[2],physical score=0.71571; IDs were not used
3,101,30,continuity,450,9.0,[9],[9],physical score=0.958361; IDs were not used
3,101,30,continuity,450,9.0,[7],[7],physical score=0.907946; IDs were not used
3,101,30,continuity,450,9.0,[2],[2],physical score=0.883555; IDs were not used
3,101,30,continuity,480,9.6,[9],[9],physical score=0.980147; IDs were not used
3,101,30,continuity,480,9.6,[7],[7],physical score=0.958297; IDs were not used
3,101,30,continuity,480,9.6,[2],[2],physical score=0.949833; IDs were not used
3,101,30,continuity,510,10.200000000000001,[9],[9],physical score=0.994345; IDs were not used
3,101,30,continuity,510,10.200000000000001,[7],[7],physical score=0.982619; IDs were not used
3,101,30,continuity,510,10.200000000000001,[2],[2],physical score=0.979294; IDs were not used
3,101,30,continuity,540,10.8,[9],[9],physical score=0.998937; IDs were not used
3,101,30,continuity,540,10.8,[7],[7],physical score=0.992801; IDs were not used
3,101,30,continuity,540,10.8,[2],[2],physical score=0.991135; IDs were not used
3,101,30,continuity,570,11.4,[9],[9],physical score=0.997705; IDs were not used
3,101,30,continuity,570,11.4,[7],[7],physical score=0.99703; IDs were not used
3,101,30,continuity,570,11.4,[2],[2],physical score=0.996104; IDs were not used
3,101,30,continuity,600,12.0,[9],[9],physical score=0.999041; IDs were not used
3,101,30,continuity,600,12.0,[7],[7],physical score=0.998657; IDs were not used
3,101,30,continuity,600,12.0,[2],[2],physical score=0.998379; IDs were not used
3,101,60,birth,0,0.0,[],[0],
3,101,60,birth,0,0.0,[],[1],
3,101,60,birth,0,0.0,[],[2],
3,101,60,birth,0,0.0,[],[3],
3,101,60,birth,0,0.0,[],[4],
3,101,60,continuity,60,1.2,[0],[0],physical score=0.88749; IDs were not used
3,101,60,birth,60,1.2,[],[5],
3,101,60,birth,60,1.2,[],[6],
3,101,60,birth,60,1.2,[],[7],
3,101,60,birth,60,1.2,[],[8],
3,101,60,birth,60,1.2,[],[9],
3,101,60,disappearance,60,1.2,[1],[],no selected physical continuation
3,101,60,disappearance,60,1.2,[2],[],no selected physical continuation
3,101,60,disappearance,60,1.2,[3],[],no selected physical continuation
3,101,60,disappearance,60,1.2,[4],[],no selected physical continuation
3,101,60,continuity,120,2.4,[7],[7],physical score=0.896113; IDs were not used
3,101,60,continuity,120,2.4,[0],[0],physical score=0.79502; IDs were not used
3,101,60,continuity,120,2.4,[9],[9],physical score=0.440363; IDs were not used
3,101,60,continuity,120,2.4,[5],[5],physical score=0.414108; IDs were not used
3,101,60,continuity,120,2.4,[6],[6],physical score=0.33639; IDs were not used
3,101,60,disappearance,120,2.4,[8],[],no selected physical continuation
3,101,60,continuity,180,3.6,[6],[6],physical score=0.876235; IDs were not used
3,101,60,continuity,180,3.6,[0],[0],physical score=0.718518; IDs were not used
3,101,60,continuity,180,3.6,[7],[7],physical score=0.678391; IDs were not used
3,101,60,continuity,180,3.6,[9],[9],physical score=0.578584; IDs were not used
3,101,60,continuity,180,3.6,[5],[5],physical score=0.497438; IDs were not used
3,101,60,continuity,240,4.8,[9],[9],physical score=0.854713; IDs were not used
3,101,60,continuity,240,4.8,[7],[7],physical score=0.836663; IDs were not used
3,101,60,continuity,240,4.8,[5],[5],physical score=0.836045; IDs were not used
3,101,60,continuity,240,4.8,[6],[6],physical score=0.614787; IDs were not used
3,101,60,continuity,240,4.8,[0],[0],physical score=0.475451; IDs were not used
3,101,60,ambiguous_association,240,4.8,[6],[0],"parent alternatives={6: (2, 4)}; child alternatives={4: (0, 6)}"
3,101,60,continuity,300,6.0,[9],[9],physical score=0.908933; IDs were not used
3,101,60,continuity,300,6.0,[5],[5],physical score=0.772275; IDs were not used
3,101,60,continuity,300,6.0,[7],[7],physical score=0.691122; IDs were not used
3,101,60,continuity,300,6.0,[6],[6],physical score=0.37674; IDs were not used
3,101,60,birth,300,6.0,[],[10],
3,101,60,disappearance,300,6.0,[0],[],no selected physical continuation
3,101,60,continuity,360,7.2,[9],[9],physical score=0.883645; IDs were not used
3,101,60,continuity,360,7.2,[7],[7],physical score=0.737043; IDs were not used
3,101,60,continuity,360,7.2,[5],[5],physical score=0.613587; IDs were not used
3,101,60,continuity,360,7.2,[10],[10],physical score=0.505334; IDs were not used
3,101,60,birth,360,7.2,[],[11],
3,101,60,disappearance,360,7.2,[6],[],no selected physical continuation
3,101,60,continuity,420,8.4,[9],[9],physical score=0.722823; IDs were not used
3,101,60,continuity,420,8.4,[11],[11],physical score=0.521565; IDs were not used
3,101,60,continuity,420,8.4,[7],[7],physical score=0.260428; IDs were not used
3,101,60,disappearance,420,8.4,[5],[],no selected physical continuation
3,101,60,disappearance,420,8.4,[10],[],no selected physical continuation
3,101,60,continuity,480,9.6,[9],[9],physical score=0.93935; IDs were not used
3,101,60,continuity,480,9.6,[11],[11],physical score=0.870298; IDs were not used
3,101,60,continuity,480,9.6,[7],[7],physical score=0.83923; IDs were not used
3,101,60,continuity,540,10.8,[9],[9],physical score=0.995285; IDs were not used
3,101,60,continuity,540,10.8,[11],[11],physical score=0.975546; IDs were not used
3,101,60,continuity,540,10.8,[7],[7],physical score=0.970615; IDs were not used
3,101,60,continuity,600,12.0,[9],[9],physical score=0.996767; IDs were not used
3,101,60,continuity,600,12.0,[11],[11],physical score=0.995702; IDs were not used
3,101,60,continuity,600,12.0,[7],[7],physical score=0.994496; IDs were not used
3,202,10,birth,0,0.0,[],[0],
3,202,10,birth,0,0.0,[],[1],
3,202,10,birth,0,0.0,[],[2],
3,202,10,birth,0,0.0,[],[3],
3,202,10,birth,0,0.0,[],[4],
3,202,10,birth,0,0.0,[],[5],
3,202,10,birth,0,0.0,[],[6],
3,202,10,continuity,10,0.2,[0],[0],physical score=0.977337; IDs were not used
3,202,10,continuity,10,0.2,[1],[1],physical score=0.959631; IDs were not used
3,202,10,continuity,10,0.2,[5],[5],physical score=0.716119; IDs were not used
3,202,10,continuity,10,0.2,[4],[4],physical score=0.696649; IDs were not used
3,202,10,continuity,10,0.2,[3],[3],physical score=0.618664; IDs were not used
3,202,10,continuity,10,0.2,[2],[2],physical score=0.259422; IDs were not used
3,202,10,birth,10,0.2,[],[7],
3,202,10,birth,10,0.2,[],[8],
3,202,10,disappearance,10,0.2,[6],[],no selected physical continuation
3,202,10,continuity,20,0.4,[2],[2],physical score=0.964563; IDs were not used
3,202,10,continuity,20,0.4,[8],[8],physical score=0.839307; IDs were not used
3,202,10,continuity,20,0.4,[4],[4],physical score=0.830064; IDs were not used
3,202,10,continuity,20,0.4,[3],[3],physical score=0.810877; IDs were not used
3,202,10,continuity,20,0.4,[1],[1],physical score=0.65928; IDs were not used
3,202,10,continuity,20,0.4,[5],[5],physical score=0.602028; IDs were not used
3,202,10,continuity,20,0.4,[0],[0],physical score=0.222605; IDs were not used
3,202,10,continuity,20,0.4,[7],[7],physical score=0.113385; IDs were not used
3,202,10,continuity,30,0.6,[8],[8],physical score=0.832421; IDs were not used
3,202,10,continuity,30,0.6,[2],[2],physical score=0.531084; IDs were not used
3,202,10,birth,30,0.6,[],[9],
3,202,10,birth,30,0.6,[],[10],
3,202,10,disappearance,30,0.6,[0],[],no selected physical continuation
3,202,10,disappearance,30,0.6,[1],[],no selected physical continuation
3,202,10,disappearance,30,0.6,[3],[],no selected physical continuation
3,202,10,disappearance,30,0.6,[4],[],no selected physical continuation
3,202,10,disappearance,30,0.6,[5],[],no selected physical continuation
3,202,10,disappearance,30,0.6,[7],[],no selected physical continuation
3,202,10,continuity,40,0.8,[2],[2],physical score=0.978266; IDs were not used
3,202,10,continuity,40,0.8,[10],[10],physical score=0.568639; IDs were not used
3,202,10,birth,40,0.8,[],[11],
3,202,10,birth,40,0.8,[],[12],
3,202,10,birth,40,0.8,[],[13],
3,202,10,disappearance,40,0.8,[8],[],no selected physical continuation
3,202,10,disappearance,40,0.8,[9],[],no selected physical continuation
3,202,10,continuity,50,1.0,[2],[2],physical score=0.956181; IDs were not used
3,202,10,continuity,50,1.0,[13],[13],physical score=0.758018; IDs were not used
3,202,10,continuity,50,1.0,[12],[12],physical score=0.444069; IDs were not used
3,202,10,continuity,50,1.0,[11],[11],physical score=0.436111; IDs were not used
3,202,10,disappearance,50,1.0,[10],[],no selected physical continuation
3,202,10,continuity,60,1.2,[2],[2],physical score=0.956693; IDs were not used
3,202,10,continuity,60,1.2,[11],[11],physical score=0.573276; IDs were not used
3,202,10,continuity,60,1.2,[12],[12],physical score=0.544355; IDs were not used
3,202,10,continuity,60,1.2,[13],[13],physical score=0.503316; IDs were not used
3,202,10,continuity,70,1.4000000000000001,[2],[2],physical score=0.632994; IDs were not used
3,202,10,continuity,70,1.4000000000000001,[11],[11],physical score=0.483232; IDs were not used
3,202,10,continuity,70,1.4000000000000001,[12],[12],physical score=0.352048; IDs were not used
3,202,10,birth,70,1.4000000000000001,[],[14],
3,202,10,birth,70,1.4000000000000001,[],[15],
3,202,10,merge,70,1.4000000000000001,"[2, 13]",[2],multiple physically compatible parent entities
3,202,10,disappearance,70,1.4000000000000001,[13],[],compatible alternative not selected
3,202,10,continuity,80,1.6,[2],[2],physical score=0.808586; IDs were not used
3,202,10,continuity,80,1.6,[12],[12],physical score=0.580399; IDs were not used
3,202,10,continuity,80,1.6,[11],[11],physical score=0.194702; IDs were not used
3,202,10,disappearance,80,1.6,[14],[],no selected physical continuation
3,202,10,disappearance,80,1.6,[15],[],no selected physical continuation
3,202,10,continuity,90,1.8,[2],[2],physical score=0.829806; IDs were not used
3,202,10,continuity,90,1.8,[11],[11],physical score=0.770295; IDs were not used
3,202,10,continuity,90,1.8,[12],[12],physical score=0.210502; IDs were not used
3,202,10,birth,90,1.8,[],[16],
3,202,10,birth,90,1.8,[],[17],
3,202,10,continuity,100,2.0,[17],[17],physical score=0.898449; IDs were not used
3,202,10,continuity,100,2.0,[11],[11],physical score=0.786001; IDs were not used
3,202,10,continuity,100,2.0,[2],[2],physical score=0.767432; IDs were not used
3,202,10,continuity,100,2.0,[12],[12],physical score=0.693962; IDs were not used
3,202,10,continuity,100,2.0,[16],[16],physical score=0.298413; IDs were not used
3,202,10,birth,100,2.0,[],[18],
3,202,10,split,100,2.0,[16],"[16, 18]",multiple physically compatible child entities
3,202,10,continuity,110,2.2,[12],[12],physical score=0.885215; IDs were not used
3,202,10,continuity,110,2.2,[2],[2],physical score=0.686504; IDs were not used
3,202,10,continuity,110,2.2,[17],[17],physical score=0.441447; IDs were not used
3,202,10,continuity,110,2.2,[11],[11],physical score=0.397734; IDs were not used
3,202,10,disappearance,110,2.2,[16],[],no selected physical continuation
3,202,10,disappearance,110,2.2,[18],[],no selected physical continuation
3,202,10,continuity,120,2.4,[11],[11],physical score=0.789433; IDs were not used
3,202,10,continuity,120,2.4,[2],[2],physical score=0.772196; IDs were not used
3,202,10,continuity,120,2.4,[17],[17],physical score=0.204041; IDs were not used
3,202,10,disappearance,120,2.4,[12],[],no selected physical continuation
3,202,10,continuity,130,2.6,[2],[2],physical score=0.814046; IDs were not used
3,202,10,continuity,130,2.6,[17],[17],physical score=0.791812; IDs were not used
3,202,10,continuity,130,2.6,[11],[11],physical score=0.760097; IDs were not used
3,202,10,continuity,140,2.8000000000000003,[11],[11],physical score=0.881241; IDs were not used
3,202,10,continuity,140,2.8000000000000003,[2],[2],physical score=0.382939; IDs were not used
3,202,10,merge,140,2.8000000000000003,"[2, 17]",[2],multiple physically compatible parent entities
3,202,10,disappearance,140,2.8000000000000003,[17],[],compatible alternative not selected
3,202,10,continuity,150,3.0,[2],[2],physical score=0.925325; IDs were not used
3,202,10,continuity,150,3.0,[11],[11],physical score=0.919271; IDs were not used
3,202,10,continuity,160,3.2,[11],[11],physical score=0.946745; IDs were not used
3,202,10,continuity,160,3.2,[2],[2],physical score=0.864557; IDs were not used
3,202,10,continuity,170,3.4,[11],[11],physical score=0.958577; IDs were not used
3,202,10,continuity,170,3.4,[2],[2],physical score=0.901932; IDs were not used
3,202,10,continuity,180,3.6,[11],[11],physical score=0.957664; IDs were not used
3,202,10,continuity,180,3.6,[2],[2],physical score=0.90415; IDs were not used
3,202,10,continuity,190,3.8000000000000003,[11],[11],physical score=0.943823; IDs were not used
3,202,10,continuity,190,3.8000000000000003,[2],[2],physical score=0.829562; IDs were not used
3,202,10,continuity,200,4.0,[2],[2],physical score=0.947153; IDs were not used
3,202,10,continuity,200,4.0,[11],[11],physical score=0.944868; IDs were not used
3,202,10,continuity,210,4.2,[11],[11],physical score=0.953009; IDs were not used
3,202,10,continuity,210,4.2,[2],[2],physical score=0.914955; IDs were not used
3,202,10,continuity,220,4.4,[2],[2],physical score=0.824331; IDs were not used
3,202,10,continuity,220,4.4,[11],[11],physical score=0.754932; IDs were not used
3,202,10,continuity,230,4.6000000000000005,[11],[11],physical score=0.964242; IDs were not used
3,202,10,continuity,230,4.6000000000000005,[2],[2],physical score=0.882197; IDs were not used
3,202,10,continuity,240,4.8,[11],[11],physical score=0.976144; IDs were not used
3,202,10,continuity,240,4.8,[2],[2],physical score=0.915248; IDs were not used
3,202,10,continuity,250,5.0,[11],[11],physical score=0.984177; IDs were not used
3,202,10,continuity,250,5.0,[2],[2],physical score=0.940439; IDs were not used
3,202,10,continuity,260,5.2,[11],[11],physical score=0.986987; IDs were not used
3,202,10,continuity,260,5.2,[2],[2],physical score=0.964013; IDs were not used
3,202,10,continuity,270,5.4,[11],[11],physical score=0.990104; IDs were not used
3,202,10,continuity,270,5.4,[2],[2],physical score=0.979091; IDs were not used
3,202,10,birth,270,5.4,[],[19],
3,202,10,continuity,280,5.6000000000000005,[11],[11],physical score=0.992993; IDs were not used
3,202,10,continuity,280,5.6000000000000005,[2],[2],physical score=0.987355; IDs were not used
3,202,10,continuity,280,5.6000000000000005,[19],[19],physical score=0.834764; IDs were not used
3,202,10,continuity,290,5.8,[11],[11],physical score=0.997452; IDs were not used
3,202,10,continuity,290,5.8,[2],[2],physical score=0.992719; IDs were not used
3,202,10,disappearance,290,5.8,[19],[],no selected physical continuation
3,202,10,continuity,300,6.0,[11],[11],physical score=0.996834; IDs were not used
3,202,10,continuity,300,6.0,[2],[2],physical score=0.993528; IDs were not used
3,202,10,continuity,310,6.2,[11],[11],physical score=0.998417; IDs were not used
3,202,10,continuity,310,6.2,[2],[2],physical score=0.995468; IDs were not used
3,202,10,continuity,320,6.4,[2],[2],physical score=0.994122; IDs were not used
3,202,10,continuity,320,6.4,[11],[11],physical score=0.993611; IDs were not used
3,202,10,birth,320,6.4,[],[20],
3,202,10,continuity,330,6.6000000000000005,[11],[11],physical score=0.98995; IDs were not used
3,202,10,continuity,330,6.6000000000000005,[2],[2],physical score=0.989418; IDs were not used
3,202,10,continuity,330,6.6000000000000005,[20],[20],physical score=0.840106; IDs were not used
3,202,10,continuity,340,6.8,[11],[11],physical score=0.989475; IDs were not used
3,202,10,continuity,340,6.8,[2],[2],physical score=0.981696; IDs were not used
3,202,10,continuity,340,6.8,[20],[20],physical score=0.854361; IDs were not used
3,202,10,continuity,350,7.0,[11],[11],physical score=0.987532; IDs were not used
3,202,10,continuity,350,7.0,[2],[2],physical score=0.985621; IDs were not used
3,202,10,continuity,350,7.0,[20],[20],physical score=0.860953; IDs were not used
3,202,10,continuity,360,7.2,[2],[2],physical score=0.988971; IDs were not used
3,202,10,continuity,360,7.2,[11],[11],physical score=0.986962; IDs were not used
3,202,10,continuity,360,7.2,[20],[20],physical score=0.867492; IDs were not used
3,202,10,continuity,370,7.4,[2],[2],physical score=0.992855; IDs were not used
3,202,10,continuity,370,7.4,[11],[11],physical score=0.988142; IDs were not used
3,202,10,continuity,370,7.4,[20],[20],physical score=0.887079; IDs were not used
3,202,10,continuity,380,7.6000000000000005,[2],[2],physical score=0.995491; IDs were not used
3,202,10,continuity,380,7.6000000000000005,[11],[11],physical score=0.989966; IDs were not used
3,202,10,continuity,380,7.6000000000000005,[20],[20],physical score=0.910581; IDs were not used
3,202,10,continuity,390,7.8,[2],[2],physical score=0.996938; IDs were not used
3,202,10,continuity,390,7.8,[11],[11],physical score=0.988877; IDs were not used
3,202,10,continuity,390,7.8,[20],[20],physical score=0.929421; IDs were not used
3,202,10,continuity,400,8.0,[2],[2],physical score=0.998268; IDs were not used
3,202,10,continuity,400,8.0,[11],[11],physical score=0.985344; IDs were not used
3,202,10,continuity,400,8.0,[20],[20],physical score=0.943557; IDs were not used
3,202,10,continuity,410,8.2,[2],[2],physical score=0.996694; IDs were not used
3,202,10,continuity,410,8.2,[11],[11],physical score=0.983671; IDs were not used
3,202,10,continuity,410,8.2,[20],[20],physical score=0.9512; IDs were not used
3,202,10,continuity,420,8.4,[2],[2],physical score=0.995499; IDs were not used
3,202,10,continuity,420,8.4,[11],[11],physical score=0.984798; IDs were not used
3,202,10,continuity,420,8.4,[20],[20],physical score=0.946123; IDs were not used
3,202,10,continuity,430,8.6,[2],[2],physical score=0.995819; IDs were not used
3,202,10,continuity,430,8.6,[11],[11],physical score=0.987223; IDs were not used
3,202,10,continuity,430,8.6,[20],[20],physical score=0.931485; IDs were not used
3,202,10,continuity,440,8.8,[2],[2],physical score=0.999318; IDs were not used
3,202,10,continuity,440,8.8,[11],[11],physical score=0.988736; IDs were not used
3,202,10,continuity,440,8.8,[20],[20],physical score=0.920342; IDs were not used
3,202,10,continuity,450,9.0,[2],[2],physical score=0.994927; IDs were not used
3,202,10,continuity,450,9.0,[11],[11],physical score=0.98927; IDs were not used
3,202,10,continuity,450,9.0,[20],[20],physical score=0.909789; IDs were not used
3,202,10,continuity,460,9.200000000000001,[11],[11],physical score=0.989694; IDs were not used
3,202,10,continuity,460,9.200000000000001,[2],[2],physical score=0.98138; IDs were not used
3,202,10,continuity,460,9.200000000000001,[20],[20],physical score=0.871519; IDs were not used
3,202,10,continuity,470,9.4,[11],[11],physical score=0.991139; IDs were not used
3,202,10,continuity,470,9.4,[2],[2],physical score=0.82127; IDs were not used
3,202,10,disappearance,470,9.4,[20],[],no selected physical continuation
3,202,10,continuity,480,9.6,[11],[11],physical score=0.993262; IDs were not used
3,202,10,continuity,480,9.6,[2],[2],physical score=0.705291; IDs were not used
3,202,10,birth,480,9.6,[],[21],
3,202,10,continuity,490,9.8,[11],[11],physical score=0.994935; IDs were not used
3,202,10,continuity,490,9.8,[2],[2],physical score=0.896498; IDs were not used
3,202,10,continuity,490,9.8,[21],[21],physical score=0.764461; IDs were not used
3,202,10,continuity,500,10.0,[11],[11],physical score=0.994807; IDs were not used
3,202,10,continuity,500,10.0,[2],[2],physical score=0.845347; IDs were not used
3,202,10,disappearance,500,10.0,[21],[],no selected physical continuation
3,202,10,continuity,510,10.200000000000001,[11],[11],physical score=0.99008; IDs were not used
3,202,10,continuity,510,10.200000000000001,[2],[2],physical score=0.612177; IDs were not used
3,202,10,birth,510,10.200000000000001,[],[22],
3,202,10,continuity,520,10.4,[11],[11],physical score=0.98756; IDs were not used
3,202,10,continuity,520,10.4,[2],[2],physical score=0.772241; IDs were not used
3,202,10,continuity,520,10.4,[22],[22],physical score=0.75201; IDs were not used
3,202,10,continuity,530,10.6,[11],[11],physical score=0.988352; IDs were not used
3,202,10,continuity,530,10.6,[22],[22],physical score=0.784958; IDs were not used
3,202,10,continuity,530,10.6,[2],[2],physical score=0.766631; IDs were not used
3,202,10,continuity,540,10.8,[11],[11],physical score=0.989148; IDs were not used
3,202,10,continuity,540,10.8,[2],[2],physical score=0.781303; IDs were not used
3,202,10,continuity,540,10.8,[22],[22],physical score=0.750377; IDs were not used
3,202,10,continuity,550,11.0,[11],[11],physical score=0.989926; IDs were not used
3,202,10,continuity,550,11.0,[2],[2],physical score=0.786968; IDs were not used
3,202,10,continuity,550,11.0,[22],[22],physical score=0.740457; IDs were not used
3,202,10,continuity,560,11.200000000000001,[11],[11],physical score=0.991626; IDs were not used
3,202,10,continuity,560,11.200000000000001,[2],[2],physical score=0.799543; IDs were not used
3,202,10,continuity,560,11.200000000000001,[22],[22],physical score=0.74759; IDs were not used
3,202,10,continuity,570,11.4,[11],[11],physical score=0.99357; IDs were not used
3,202,10,continuity,570,11.4,[2],[2],physical score=0.806327; IDs were not used
3,202,10,continuity,570,11.4,[22],[22],physical score=0.744922; IDs were not used
3,202,10,continuity,580,11.6,[11],[11],physical score=0.993698; IDs were not used
3,202,10,continuity,580,11.6,[2],[2],physical score=0.800147; IDs were not used
3,202,10,continuity,580,11.6,[22],[22],physical score=0.7476; IDs were not used
3,202,10,continuity,590,11.8,[11],[11],physical score=0.99178; IDs were not used
3,202,10,continuity,590,11.8,[2],[2],physical score=0.791088; IDs were not used
3,202,10,continuity,590,11.8,[22],[22],physical score=0.765126; IDs were not used
3,202,10,continuity,600,12.0,[11],[11],physical score=0.991602; IDs were not used
3,202,10,continuity,600,12.0,[22],[22],physical score=0.785028; IDs were not used
3,202,10,continuity,600,12.0,[2],[2],physical score=0.779286; IDs were not used
3,202,30,birth,0,0.0,[],[0],
3,202,30,birth,0,0.0,[],[1],
3,202,30,birth,0,0.0,[],[2],
3,202,30,birth,0,0.0,[],[3],
3,202,30,birth,0,0.0,[],[4],
3,202,30,birth,0,0.0,[],[5],
3,202,30,birth,0,0.0,[],[6],
3,202,30,continuity,30,0.6,[2],[2],physical score=0.496098; IDs were not used
3,202,30,birth,30,0.6,[],[7],
3,202,30,birth,30,0.6,[],[8],
3,202,30,birth,30,0.6,[],[9],
3,202,30,disappearance,30,0.6,[0],[],no selected physical continuation
3,202,30,disappearance,30,0.6,[1],[],no selected physical continuation
3,202,30,disappearance,30,0.6,[3],[],no selected physical continuation
3,202,30,disappearance,30,0.6,[4],[],no selected physical continuation
3,202,30,disappearance,30,0.6,[5],[],no selected physical continuation
3,202,30,disappearance,30,0.6,[6],[],no selected physical continuation
3,202,30,continuity,60,1.2,[2],[2],physical score=0.897975; IDs were not used
3,202,30,birth,60,1.2,[],[10],
3,202,30,birth,60,1.2,[],[11],
3,202,30,birth,60,1.2,[],[12],
3,202,30,split,60,1.2,[2],"[2, 12]",multiple physically compatible child entities
3,202,30,disappearance,60,1.2,[7],[],no selected physical continuation
3,202,30,disappearance,60,1.2,[8],[],no selected physical continuation
3,202,30,disappearance,60,1.2,[9],[],no selected physical continuation
3,202,30,continuity,90,1.8,[2],[2],physical score=0.463059; IDs were not used
3,202,30,birth,90,1.8,[],[13],
3,202,30,birth,90,1.8,[],[14],
3,202,30,birth,90,1.8,[],[15],
3,202,30,birth,90,1.8,[],[16],
3,202,30,disappearance,90,1.8,[10],[],no selected physical continuation
3,202,30,disappearance,90,1.8,[11],[],no selected physical continuation
3,202,30,disappearance,90,1.8,[12],[],no selected physical continuation
3,202,30,continuity,120,2.4,[2],[2],physical score=0.526514; IDs were not used
3,202,30,continuity,120,2.4,[14],[14],physical score=0.31839; IDs were not used
3,202,30,continuity,120,2.4,[16],[16],physical score=0.200881; IDs were not used
3,202,30,merge,120,2.4,"[13, 14]",[14],multiple physically compatible parent entities
3,202,30,disappearance,120,2.4,[13],[],compatible alternative not selected
3,202,30,disappearance,120,2.4,[15],[],no selected physical continuation
3,202,30,continuity,150,3.0,[14],[14],physical score=0.61804; IDs were not used
3,202,30,continuity,150,3.0,[2],[2],physical score=0.290648; IDs were not used
