L,M256,algebraic_ledger_error,area256,arm,axis,capture_by_merger,capture_engulfment,coast_retention_ratio,coast_survival,direct_operator_insertion,directional_transit,directional_transit_raw,dose_fraction,durable_incorporation_128,endpoint_defined,filter,first_failure_time,first_failure_type,flux_deficit,fresh_current_fraction_2048,fresh_current_fraction_postforce,fresh_retention_2048,fresh_retention_postforce,gd_source,incorporation_16,incumbent_absolute_residual_2048,incumbent_absolute_residual_postforce,incumbent_current_fraction_2048,incumbent_current_fraction_postforce,incumbent_loss_2048,incumbent_loss_postforce,mass_ratio_2048,mass_ratio_postforce,matched_replacement_2048,matched_replacement_postforce,mode,planned_dose,q_per_event,realized_sink_removal,realized_source_injection,reject_counts,replacement_mismatch_2048,replacement_mismatch_postforce,seed,sink_matched_replacement_2048,sink_matched_replacement_postforce,survival_1536,survival_2048,t0_sha256,t256_checkpoint_sha256,t256_status,total_system_balance_error,tracked_mass_2048,tracked_mass_postforce,unique_capture_transport,unique_contact,unique_incumbent_egress_to_sink
24,164.8945742034993,3.9968028886505635e-15,211,D2_REDESIGNED_Q020,+y,0.880837243409992,9.089337076721838,1.0280435538671318,True,0.0,3.399752644845482e-05,3.399752644845507e-05,0.2,7.808781279218114,True,REDESIGNED_P2PRIME,,NONE,15.76681287308943,0.05087195185385975,0.05029871141006041,0.04781528553551216,0.04651095311638129,2,7.8757990509583164,0.7713702328993488,0.7705396646896914,0.8206812719002189,0.8332908622029749,0.22862976710065122,0.22946033531030866,0.9399145067771627,0.9246947250238796,0.04781528553551216,0.04651095311638129,COUPLED,32.978914840699865,0.41223643550874833,17.21210196761045,17.21210196761045,"{""ACCEPTED"": 31, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 1220, ""REJECT_INSIDE_TRACK"": 488, ""REJECT_OCCUPIED"": 26, ""REJECT_QUOTA"": 395}",0.18081448156513907,0.1829493821939274,980002,0.04781528553551216,0.04651095311638129,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,2.842170943040401e-14,154.9868023827123,152.4771429510345,5.907267755942875,9.480223748493286,16.00137374514557
24,164.8945742034993,2.4424906541753444e-15,211,D2_REDESIGNED_Q050,+y,0.0,12.746681685527644,0.973971440680614,True,0.0,3.534656893385627e-05,3.534656893387226e-05,0.5,8.92966639159335,True,REDESIGNED_P2PRIME,,NONE,63.97163444900762,0.05578352261469028,0.0576368438703616,0.05304496858806991,0.054462550309485394,2,9.802295785541427,0.7734079383564216,0.7769082631472183,0.813336690888146,0.8221895598012647,0.2265920616435784,0.22309173685278166,0.9509074741382648,0.9449259649259087,0.05304496858806991,0.054462550309485394,COUPLED,82.44728710174965,1.0305910887718706,18.47565265274204,18.47565265274204,"{""ACCEPTED"": 23, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 1049, ""REJECT_INSIDE_TRACK"": 902, ""REJECT_OCCUPIED"": 13, ""REJECT_QUOTA"": 173}",0.1735470930555085,0.16862918654329628,980002,0.05304496858806991,0.054462550309485394,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,2.842170943040401e-14,156.7994830549542,155.81316464028845,6.720645955935175,8.952756358105308,17.555285733512136
24,164.8945742034993,2.6645352591003757e-15,211,D2_REDESIGNED_Q100,+y,1.8206927396351855,13.092238457832142,0.9654014598501756,True,0.0,3.7586330227697044e-05,3.758633022901687e-05,1.0,11.291420514754769,True,REDESIGNED_P2PRIME,,NONE,145.22872018714517,0.06122449467119663,0.06394273928519197,0.05883430443124363,0.06094283764639672,2,12.205980707456963,0.7727419356738093,0.7740361120548371,0.8041351891592553,0.8121379184477873,0.22725806432619072,0.2259638879451629,0.9609602291894868,0.9530845617136399,0.05883430443124363,0.06094283764639672,COUPLED,164.8945742034993,2.061182177543741,19.665854016354203,19.665854016354203,"{""ACCEPTED"": 24, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 657, ""REJECT_INSIDE_TRACK"": 1358, ""REJECT_OCCUPIED"": 25, ""REJECT_QUOTA"": 96}",0.1684237598949471,0.1650210502987662,980002,0.05883430443124363,0.06094283764639672,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,2.842170943040401e-14,158.45712781869753,157.1584729836994,7.32165319158617,8.51687326382659,19.05045146279978
24,164.8945742034993,6.328271240363392e-15,211,DIRECT_INTERFACE_Q100,+y,0.0,3.522088320570889,0.9812616355895748,True,47.61345777030388,0.0806046605856527,0.0806046605856527,1.0,43.921718687759764,True,REDESIGNED_P2PRIME,,NONE,117.28111643319541,0.26649962805877875,0.28550497800384256,0.2623567467782521,0.26736676260722186,2,44.051796679499546,0.5983203667729345,0.5685196538604256,0.6077684571220517,0.6070881424727572,0.40167963322706546,0.4314803461395745,0.9844544575513896,0.9364697052799669,0.2623567467782521,0.26736676260722186,DIRECT_INTERFACE,164.8945742034993,2.061182177543741,47.61345777030388,47.61345777030388,{},0.13932288644881338,0.16411358353235259,980002,0.2623567467782521,0.26736676260722186,True,True,0f0b2c1f7cddbc37ad2bb13d62b6fcb4613d0571b0e05f00a83939fe31ba6bbf,ff02f2c94a83c2878cbf0af725168772537274bd9bb59297e89992ff4edb52dd,T256_VALID_TRACK,0.0,162.33119860067328,154.41877330661663,10.374789421905177,5.575856606052552,46.112565540510474
24,168.51973862819722,3.4416913763379853e-15,215,SHAM,-y,0.0,0.0,,True,0.0,0.0,0.0,0.0,0.0,True,REDESIGNED_P2PRIME,,NONE,0.0,0.0,0.0,0.0,0.0,2,0.0,0.8606616332348427,0.8798544010471621,0.8787697300350268,0.8979655210682518,0.1393383667651573,0.12014559895283788,0.9793938091159987,0.9798309405025439,0.0,0.0,SHAM,0.0,0.0,0.0,0.0,{},0.1393383667651573,0.12014559895283788,980003,0.0,0.0,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,0.0,165.04718872630258,165.12085399330937,0.0,0.0,0.0
24,168.51973862819722,2.886579864025407e-15,215,D1_LEGACY_Q005,-y,0.0,0.003768772086127643,1.0597457247077444,True,0.0,0.0,0.0,0.05,0.03909977900251806,True,LEGACY_P2,,NONE,8.320662094767231,0.00023970801775226633,0.0002260951719683249,0.0002347245403194955,0.00022149137745682115,1,0.039501754293294285,0.8605619463203245,0.8797988979955306,0.8788326862827982,0.8980859003354229,0.13943805367967552,0.12020110200446943,0.9792102179997952,0.9796378026499888,0.0002347245403194955,0.00022149137745682115,COUPLED,8.425986931409861,0.10532483664262327,0.10532483664262327,0.10532483664262327,"{""ACCEPTED"": 1, ""REJECT_INSIDE_TRACK"": 1, ""REJECT_QUOTA"": 8, ""REJECT_TRACK_ADJACENCY"": 14}",0.139203329139356,0.11997961062701262,980003,0.0002347245403194955,0.00022149137745682115,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,0.0,165.0162499993855,165.08830645287756,0.05049229394725193,0.11704262461614467,0.06778048229676391
24,168.51973862819722,2.7755575615628914e-15,215,D1_REDESIGNED_Q005,-y,0.0,0.9861879576772565,0.9998919583283534,True,0.0,3.061068524609736e-05,3.061068524609738e-05,0.05,2.7251938458922234,True,REDESIGNED_P2PRIME,,NONE,3.1007104599734934,0.016132116604159766,0.01628562335995504,0.015935366981087235,0.015937088850807857,1,2.7380440897303853,0.8480496363695704,0.8590058357005208,0.858520273569237,0.8777917745945787,0.1519503636304296,0.1409941642994792,0.9878038556315791,0.9785986387230223,0.015935366981087235,0.015937088850807857,COUPLED,8.425986931409861,0.10532483664262327,5.325276471436366,5.325276471436366,"{""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 717, ""REJECT_INSIDE_TRACK"": 788, ""REJECT_QUOTA"": 415}",0.13601499664934236,0.12505707544867134,980003,0.015935366981087235,0.015937088850807857,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,0.0,166.46444756695917,164.91318681951333,2.289082394752426,2.8951621462245325,4.534987768825056
24,168.51973862819722,2.3314683517128287e-15,215,D2_REDESIGNED_Q005,-y,0.0,2.431582621120034,1.0915486784223862,True,0.0,0.0002958281863626302,0.0002958281863626388,0.05,3.525611970408099,True,REDESIGNED_P2PRIME,,NONE,0.0,0.022006726964155506,0.02073260443880172,0.021266752458616926,0.019483100368325977,2,3.5773987976687716,0.8263157900991555,0.82376675613059,0.8550673646231536,0.8765971524971313,0.1736842099008445,0.17623324386940997,0.9663750767324987,0.9397324116145652,0.021266752458616926,0.019483100368325977,COUPLED,8.425986931409861,0.10532483664262327,8.425986931409854,8.425986931409854,"{""ACCEPTED"": 65, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 604, ""REJECT_INSIDE_TRACK"": 111, ""REJECT_OCCUPIED"": 18, ""REJECT_QUOTA"": 1282}",0.15241745744222757,0.156750143501084,980003,0.021266752458616926,0.019483100368325977,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,5.684341886080802e-14,162.8532753477647,158.36346038573197,2.832091989816505,4.551204524671042,7.169417116904869
24,168.51973862819722,2.7755575615628914e-15,215,D2_REDESIGNED_Q020,-y,1.03262793541461,8.42599123765219,1.029165799215804,True,0.0,6.466569491580561e-05,6.466569491594983e-05,0.2,7.467192965153852,True,REDESIGNED_P2PRIME,,NONE,17.77771396033789,0.046323645156386345,0.046100940474617186,0.044632178785166406,0.04336733577735958,2,7.515235706737448,0.7911216979625699,0.7871696512475906,0.8211035582272731,0.836787886207563,0.20887830203743002,0.2128303487524094,0.9634858965543486,0.9407039277482266,0.044632178785166406,0.04336733577735958,COUPLED,33.703947725639445,0.42129934657049306,15.926233765301546,15.926233765301554,"{""ACCEPTED"": 29, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 1237, ""REJECT_INSIDE_TRACK"": 439, ""REJECT_OCCUPIED"": 29, ""REJECT_QUOTA"": 346}",0.16424612325226362,0.16946301297504981,980003,0.044632178785166406,0.04336733577735958,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,5.684341886080802e-14,162.36639145929308,158.52718003064967,5.488069761665134,9.069444030566963,14.714152519399612
24,168.51973862819722,2.9976021664879227e-15,215,D2_REDESIGNED_Q050,-y,1.718447064069631,11.936770952611468,0.9933784476976608,True,0.0,5.11066059906017e-05,5.110660599291639e-05,0.5,8.92113402589083,True,REDESIGNED_P2PRIME,,NONE,67.01664057399647,0.052997784729411176,0.053983495656255445,0.05147444501539388,0.05181755768377649,2,10.294720257152445,0.7873010963698819,0.7905842263201998,0.8106005613108042,0.8236300986609939,0.2126989036301181,0.2094157736798003,0.9712565398385054,0.9598777747504393,0.05147444501539388,0.05181755768377649,COUPLED,84.25986931409861,1.0532483664262327,17.243228740102147,17.243228740102147,"{""ACCEPTED"": 27, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 848, ""REJECT_INSIDE_TRACK"": 1003, ""REJECT_OCCUPIED"": 8, ""REJECT_QUOTA"": 194}",0.16122445861472423,0.1575982159960238,980003,0.05147444501539388,0.05181755768377649,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,0.0,163.67589823451215,161.7583517159596,6.461603002642758,8.047469990437834,16.37317569548516
24,168.51973862819722,3.1086244689504383e-15,215,D2_REDESIGNED_Q100,-y,4.1506286416370575,12.41711938984566,1.0277867240224616,True,0.0,3.820550579585584e-05,3.820550579742312e-05,1.0,12.448865090486672,True,REDESIGNED_P2PRIME,,NONE,149.37990886466648,0.0627491800130492,0.06153516152326772,0.06120481907489474,0.059550116424307055,2,13.579235409990186,0.7768945300357332,0.7886096305289361,0.7964976525249099,0.8148971640565056,0.22310546996426686,0.21139036947106396,0.9753883486950219,0.9677412872604539,0.06120481907489474,0.059550116424307055,COUPLED,168.51973862819722,2.1064967328524653,19.139829763530773,19.13982976353077,"{""ACCEPTED"": 25, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 546, ""REJECT_INSIDE_TRACK"": 1239, ""REJECT_OCCUPIED"": 18, ""REJECT_QUOTA"": 252}",0.1619006508893721,0.1518402530467569,980003,0.06120481907489474,0.059550116424307055,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,5.684341886080802e-14,164.37218958307398,163.0835087888468,7.218060550136994,7.311664029839357,18.475670870790438
24,168.51973862819722,5.88418203051333e-15,215,DIRECT_INTERFACE_Q100,-y,0.0,3.776859890991241,0.9869374500963186,True,46.32099935047139,0.05700198661847891,0.05700198661847891,1.0,42.81964399254777,True,REDESIGNED_P2PRIME,,NONE,122.19873927772583,0.25174963180387405,0.26964988915181,0.25203279168467724,0.2553685561937897,2,43.03753641529611,0.6182435792926246,0.5890636974995153,0.6175489800817454,0.6220067305920043,0.38175642070737537,0.41093630250048474,1.0011247678051176,0.9470374973898836,0.25203279168467724,0.2553685561937897,DIRECT_INTERFACE,168.51973862819722,2.1064967328524653,46.32099935047139,46.32099935047139,{},0.1297236290226981,0.15556774630669506,980003,0.25203279168467724,0.2553685561937897,True,True,013c7502ab299d134078daa8cf78280374e33d0295389e2d0ddd2b2f10b489f6,cb64912742fb02c60aebdd77f11fa0f06f49b32781f0b394950e87be12adb07a,T256_VALID_TRACK,0.0,168.70928420473305,159.5945115312452,10.466007202514062,5.535445818895401,44.48875246188219
24,168.7314113123176,3.3306690738754696e-15,215,SHAM,+x,0.0,0.0,,True,0.0,0.0,0.0,0.0,0.0,True,REDESIGNED_P2PRIME,,NONE,0.0,0.0,0.0,0.0,0.0,2,0.0,0.8714649376136817,0.8916980588224779,0.8680951986728866,0.8857389181028139,0.12853506238631832,0.10830194117752208,1.0038817619841078,1.0067278749955213,0.0,0.0,SHAM,0.0,0.0,0.0,0.0,{},0.12853506238631832,0.10830194117752208,980004,0.0,0.0,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,5.684341886080802e-14,169.38638649027462,169.86661515544475,0.0,0.0,0.0
24,168.7314113123176,3.3306690738754696e-15,215,D1_LEGACY_Q005,+x,0.0,0.0,,True,0.0,0.0,0.0,0.05,0.0,True,LEGACY_P2,,NONE,8.436570565615886,0.0,0.0,0.0,0.0,1,0.0,0.8714649376136817,0.8916980588224779,0.8680951986728866,0.8857389181028139,0.12853506238631832,0.10830194117752208,1.0038817619841078,1.0067278749955213,0.0,0.0,COUPLED,8.43657056561588,0.1054571320701985,0.0,0.0,{},0.12853506238631832,0.10830194117752208,980004,0.0,0.0,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,5.684341886080802e-14,169.38638649027462,169.86661515544475,0.0,0.0,0.0
24,168.7314113123176,2.886579864025407e-15,215,D1_REDESIGNED_Q005,+x,0.0,0.8311384478298061,1.0757711081582635,True,0.0,1.5833896524694176e-05,1.5833896524694176e-05,0.05,2.6285828624701026,True,REDESIGNED_P2PRIME,,NONE,3.0900524421005824,0.01585938296203206,0.014923389007527984,0.015937920324986258,0.014815345201333973,1,2.6879925983873183,0.8555206711058843,0.8654383722183318,0.8513049179780358,0.8717497510279459,0.14447932889411572,0.13456162778166827,1.004952107099136,0.992760102538404,0.015937920324986258,0.014815345201333973,COUPLED,8.43657056561588,0.1054571320701985,5.346518123515302,5.346518123515302,"{""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 597, ""REJECT_INSIDE_TRACK"": 995, ""REJECT_QUOTA"": 408}",0.12854140856912943,0.11974628258033429,980004,0.015937920324986258,0.014815345201333973,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,5.684341886080802e-14,169.56698733212457,167.50981319586603,2.350716950993664,2.7209424458130216,4.509672406457084
24,168.7314113123176,3.219646771412954e-15,215,D2_REDESIGNED_Q005,+x,0.0,2.784183604120914,1.027240516775099,True,0.0,0.00016927637855938075,0.00016927637855938075,0.05,3.5639533384708804,True,REDESIGNED_P2PRIME,,NONE,0.0,0.02188046473384467,0.021547558708614415,0.021468757755020357,0.020899446044456073,2,3.633859321245788,0.8315132908189983,0.8366924042433052,0.8474592448756694,0.8626390701042898,0.16848670918100173,0.1633075957566948,0.9811838101323557,0.9699217589833397,0.021468757755020357,0.020899446044456073,COUPLED,8.43657056561588,0.1054571320701985,8.436570565615886,8.436570565615886,"{""ACCEPTED"": 50, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 659, ""REJECT_INSIDE_TRACK"": 120, ""REJECT_OCCUPIED"": 18, ""REJECT_QUOTA"": 1313}",0.14701795142598137,0.14240814971223872,980004,0.021468757755020357,0.020899446044456073,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,0.0,165.55652904042944,163.65626725578446,2.9514770577504517,4.765893035992139,7.092983289461653
24,168.7314113123176,3.774758283725532e-15,215,D2_REDESIGNED_Q020,+x,2.1845299666424367,8.13512637592246,0.9833914430305052,True,0.0,3.525107054543255e-05,3.525107054543282e-05,0.2,7.685225752698912,True,REDESIGNED_P2PRIME,,NONE,17.623601901812798,0.04707995267433875,0.04846079949886143,0.045471418257110714,0.04623938776300718,2,7.8220226638550825,0.7891091639708901,0.7893822601663626,0.8170236055662703,0.8273054053817842,0.21089083602910985,0.21061773983363744,0.965833983981365,0.954160646154704,0.045471418257110714,0.04623938776300718,COUPLED,33.74628226246352,0.421828528280794,16.12268036065073,16.12268036065073,"{""ACCEPTED"": 30, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 1050, ""REJECT_INSIDE_TRACK"": 652, ""REJECT_OCCUPIED"": 38, ""REJECT_QUOTA"": 390}",0.16541941777199912,0.16437835207063026,980004,0.045471418257110714,0.04623938776300718,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,0.0,162.96653121057406,160.9968724443561,5.631374099373104,9.197443733716291,14.69179220514219
24,168.7314113123176,2.9976021664879227e-15,215,D2_REDESIGNED_Q050,+x,3.2813539156406675,9.620431114662583,0.9942363446489236,True,0.0,2.75239745184445e-05,2.75239745184619e-05,0.5,9.458934502142446,True,REDESIGNED_P2PRIME,,NONE,66.73775119889162,0.05494039483108353,0.05588251190713166,0.05384022662703309,0.05415234206313862,2,9.908530257783214,0.7869092401884146,0.7894346206742345,0.8029888999477608,0.8146570934696334,0.2130907598115854,0.21056537932576544,0.9799752403048257,0.9690391540224905,0.05384022662703309,0.05415234206313862,COUPLED,84.3657056561588,1.054571320701985,17.62795445726716,17.62795445726716,"{""ACCEPTED"": 27, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 742, ""REJECT_INSIDE_TRACK"": 1194, ""REJECT_OCCUPIED"": 26, ""REJECT_QUOTA"": 171}",0.15925053318455232,0.15641303726262681,980004,0.05384022662703309,0.05415234206313862,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,0.0,165.35260534776083,163.50734407510913,6.5096330808773715,8.12269352962335,16.66872976848512
24,168.7314113123176,2.886579864025407e-15,215,D2_REDESIGNED_Q100,+x,3.5757120206314643,13.173047338720693,1.0147608079294208,True,0.0,2.0689305498570046e-05,2.0689305499968816e-05,1.0,12.775073655352955,True,REDESIGNED_P2PRIME,,NONE,149.43381472145083,0.06263715473967707,0.06288582669886271,0.06203609713579534,0.061133714123604695,2,13.71630171371507,0.7838627624795185,0.7845209836939165,0.7914574806442788,0.8070056159592602,0.21613723752048147,0.21547901630608343,0.990404136229052,0.9721381960414031,0.06203609713579534,0.061133714123604695,COUPLED,168.7314113123176,2.10914264140397,19.297596590866767,19.297596590866767,"{""ACCEPTED"": 25, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 477, ""REJECT_INSIDE_TRACK"": 1411, ""REJECT_OCCUPIED"": 15, ""REJECT_QUOTA"": 232}",0.15410114038468614,0.15434530218247874,980004,0.06203609713579534,0.061133714123604695,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,5.684341886080802e-14,167.1122876754848,164.03024980867642,7.42892018782957,7.582077239148447,18.85253847175081
24,168.7314113123176,5.10702591327572e-15,215,DIRECT_INTERFACE_Q100,+x,0.0,3.5850622775967076,0.9791215287695898,True,47.73103159204742,0.09886320522564207,0.09886320522564207,1.0,44.2297709401523,True,REDESIGNED_P2PRIME,,NONE,121.00037972027019,0.25842394526455736,0.2754290681822068,0.2580337210199538,0.26353594874398395,2,44.41897314235338,0.6078395435301293,0.5821487326546353,0.6087587789144684,0.6084205351972084,0.39216045646987074,0.41785126734536476,0.9984899841839189,0.9568196649804767,0.2580337210199538,0.26353594874398395,DIRECT_INTERFACE,168.7314113123176,2.10914264140397,47.73103159204742,47.73103159204742,{},0.13412673544991696,0.15431531860138079,980004,0.2580337210199538,0.26353594874398395,True,True,4322183e81f983ec900fcba2b13555b3cab7c5af16480e022f37a12e8bacf033,af1708520710812dad02e4f8f6b6b7aeb203b8a4cac64f1ebd06849590033a2a,T256_VALID_TRACK,0.0,168.4766242125663,161.44553244353472,11.134743685726093,5.540661248556931,46.241145439038704
24,167.6818934323548,2.7755575615628914e-15,216,SHAM,-x,0.0,0.0,,True,0.0,0.0,0.0,0.0,0.0,True,REDESIGNED_P2PRIME,,NONE,0.0,0.0,0.0,0.0,0.0,2,0.0,0.8698004975335918,0.8886429719904149,0.8692854798812759,0.8879943311421797,0.13019950246640816,0.11135702800958518,1.0005924608937289,1.0007304560687913,0.0,0.0,SHAM,0.0,0.0,0.0,0.0,{},0.13019950246640816,0.11135702800958518,980005,0.0,0.0,True,True,e71a53944ed11b33edc66ae5480b9274cfdc2defa838329078b48449932283de,acd2dc74aa50c2e3b0aade84ffd6ad0760c664eab966cd04adc47199cd25271a,T256_VALID_TRACK,2.842170943040401e-14,167.78123839679986,167.8043776890389,0.0,0.0,0.0
24,167.6818934323548,2.7755575615628914e-15,216,D1_LEGACY_Q005,-x,0.0,0.0,,True,0.0,0.0,0.0,0.05,0.0,True,LEGACY_P2,,NONE,8.384094671617742,0.0,0.0,0.0,0.0,1,0.0,0.8698004975335918,0.8886429719904149,0.8692854798812759,0.8879943311421797,0.13019950246640816,0.11135702800958518,1.0005924608937289,1.0007304560687913,0.0,0.0,COUPLED,8.38409467161774,0.10480118339522175,0.0,0.0,{},0.13019950246640816,0.11135702800958518,980005,0.0,0.0,True,True,e71a53944ed11b33edc66ae5480b9274cfdc2defa838329078b48449932283de,acd2dc74aa50c2e3b0aade84ffd6ad0760c664eab966cd04adc47199cd25271a,T256_VALID_TRACK,2.842170943040401e-14,167.78123839679986,167.8043776890389,0.0,0.0,0.0
24,167.6818934323548,3.4416913763379853e-15,216,D1_REDESIGNED_Q005,-x,0.0,0.7800378745777834,1.0148248061868543,True,0.0,8.30344091749267e-06,8.30344091749267e-06,0.05,2.76162204235119,True,REDESIGNED_P2PRIME,,NONE,2.8631387578949905,0.016397005759676737,0.016356184643777714,0.01624727276058329,0.016009928670970786,1,2.7690588619230265,0.8468418150614382,0.8543907235660255,0.854646211934402,0.8728691251395431,0.15315818493856181,0.1456092764339745,0.9908682718486526,0.9788302724414001,0.01624727276058329,0.016009928670970786,COUPLED,8.38409467161774,0.10480118339522175,5.520955913722749,5.520955913722749,"{""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 760, ""REJECT_INSIDE_TRACK"": 921, ""REJECT_QUOTA"": 399}",0.13691091217797852,0.12959934776300372,980005,0.01624727276058329,0.016009928670970786,True,True,e71a53944ed11b33edc66ae5480b9274cfdc2defa838329078b48449932283de,acd2dc74aa50c2e3b0aade84ffd6ad0760c664eab966cd04adc47199cd25271a,T256_VALID_TRACK,5.684341886080802e-14,166.15066796562732,164.13211343188166,2.5303245434422115,2.791029230907077,4.696760661166443
24,167.6818934323548,2.7755575615628914e-15,216,D2_REDESIGNED_Q005,-x,0.0,2.959433183018709,1.0971925676747494,True,0.0,0.00011816148498923198,0.00011816148498923198,0.05,3.817726876037248,True,REDESIGNED_P2PRIME,,NONE,4.163336342344337e-17,0.023497388183517393,0.021773559080704837,0.023043587416830227,0.021002318185280713,2,3.8589271671788006,0.8274359947012151,0.831459517781988,0.8437308138189071,0.8619921274370739,0.17256400529878485,0.16854048221801202,0.9806871826288551,0.9645790156507957,0.023043587416830227,0.021002318185280713,COUPLED,8.38409467161774,0.10480118339522175,8.384094671617742,8.384094671617742,"{""ACCEPTED"": 64, ""ACCEPTED_SUBTHRESHOLD_ADJACENT"": 637, ""REJECT_INSIDE_TRACK"": 182, ""REJECT_OCCUPIED"": 9, ""REJECT_QUOTA"": 1348}",0.14952041788195464,0.1475381640327313,980005,0.023043587416830227,0.021002318185280713,True,True,e71a53944ed11b33edc66ae5480b9274cfdc2defa838329078b48449932283de,acd2dc74aa50c2e3b0aade84ffd6ad0760c664eab966cd04adc47199cd25271a,T256_VALID_TRACK,8.526512829121202e-14,164.44348364804796,161.74243570944242,2.897470673523846,4.795820652063993,7.1925637639579705
